Case,Activity,Timestamp,Resource,label
4796,notify reject,2024-07-10 08:24:48.995,Manager-000004,
4796,time out,2024-07-10 08:31:06.417,,
4796,EVENT 13 END,2024-07-10 08:31:16.417,,
4797,Check for completeness,2024-07-10 08:04:26.440,Clerk-000004,
4797,New online application received,2024-07-10 08:04:26.440,,
4797,Request info,2024-07-10 08:27:20.826,Manager-000003,
4797,info received,2024-07-10 08:39:09.281,,
4797,Check for completeness,2024-07-10 08:39:19.281,Clerk-000005,
4797,Request info,2024-07-10 09:00:37.325,Manager-000005,
4797,info received,2024-07-10 09:14:33.173,,
4797,Check for completeness,2024-07-10 09:14:43.173,Clerk-000004,
4797,Perform checks,2024-07-10 09:15:48.019,Clerk-000005,
4797,Make decision,2024-07-10 09:28:17.573,Manager-000003,
4797,Notify accept,2024-07-10 09:50:39.437,Manager-000002,
4797,Deliver card,2024-07-10 10:01:44.903,Manager-000003,
4797,EVENT 13 END,2024-07-10 10:05:05.024,,
4798,Check for completeness,2024-07-10 08:48:31.620,Clerk-000006,
4798,New online application received,2024-07-10 08:48:31.620,,
4798,Request info,2024-07-10 09:06:33.747,Manager-000001,
4798,info received,2024-07-10 09:14:31.495,,
4798,Check for completeness,2024-07-10 09:14:41.495,Clerk-000003,
4798,Perform checks,2024-07-10 09:20:56.851,Clerk-000006,
4798,Make decision,2024-07-10 09:29:03.083,Manager-000002,
4798,notify reject,2024-07-10 09:34:29.572,Manager-000004,
4798,review request received,2024-07-10 09:44:46.012,,
4798,Check for completeness,2024-07-10 09:44:56.012,Clerk-000003,
4798,Request info,2024-07-10 09:48:53.802,Manager-000005,
4798,info received,2024-07-10 09:49:17.031,,
4798,Check for completeness,2024-07-10 09:49:27.031,Clerk-000001,
4798,Perform checks,2024-07-10 09:56:55.364,Clerk-000004,
4798,Make decision,2024-07-10 10:04:18.658,Manager-000001,
4798,Notify accept,2024-07-10 10:19:44.965,Manager-000002,
4798,Deliver card,2024-07-10 10:27:09.267,Manager-000003,
4798,EVENT 13 END,2024-07-10 10:41:26.112,,
4799,Check for completeness,2024-07-10 08:54:06.461,Clerk-000002,
4799,New online application received,2024-07-10 08:54:06.461,,
4799,Request info,2024-07-10 09:08:49.892,Manager-000004,
4799,info received,2024-07-10 09:12:22.386,,
4799,Check for completeness,2024-07-10 09:12:32.386,Clerk-000001,
4799,Perform checks,2024-07-10 09:21:03.773,Clerk-000002,
4799,Make decision,2024-07-10 09:42:26.928,Manager-000001,
4799,Notify accept,2024-07-10 09:59:28.098,Manager-000005,
4799,Deliver card,2024-07-10 10:01:16.248,Manager-000006,
4799,EVENT 13 END,2024-07-10 10:08:41.126,,
4800,Check for completeness,2024-07-10 09:27:24.270,Clerk-000004,
4800,New online application received,2024-07-10 09:27:24.270,,
4800,Request info,2024-07-10 09:30:10.814,Manager-000006,
4800,info received,2024-07-10 09:50:21.339,,
4800,Check for completeness,2024-07-10 09:50:31.339,Clerk-000005,
4800,Perform checks,2024-07-10 09:52:15.620,Clerk-000006,
4800,Make decision,2024-07-10 09:54:09.582,Manager-000004,
4800,notify reject,2024-07-10 10:16:21.965,Manager-000005,
4800,time out,2024-07-10 10:18:56.584,,
4800,EVENT 13 END,2024-07-10 10:19:06.584,,
4801,Check for completeness,2024-07-10 11:11:32.458,Clerk-000002,
4801,New online application received,2024-07-10 11:11:32.458,,
4801,Request info,2024-07-10 11:27:01.773,Manager-000006,
4801,info received,2024-07-10 11:32:27.496,,
4801,Check for completeness,2024-07-10 11:32:37.496,Clerk-000006,
4801,Request info,2024-07-10 11:33:16.250,Manager-000005,
4801,info received,2024-07-10 11:33:47.696,,
4801,Check for completeness,2024-07-10 11:33:57.696,Clerk-000001,
4801,Request info,2024-07-10 11:37:39.509,Manager-000001,
4801,info received,2024-07-10 11:40:57.878,,
4801,Check for completeness,2024-07-10 11:41:07.878,Clerk-000004,
4801,Request info,2024-07-10 12:04:25.498,Manager-000003,
4801,info received,2024-07-10 12:07:34.559,,
4801,Check for completeness,2024-07-10 12:07:44.559,Clerk-000002,
4801,Request info,2024-07-10 12:08:17.446,Manager-000005,
4801,info received,2024-07-10 12:08:22.138,,
4801,Check for completeness,2024-07-10 12:08:32.138,Clerk-000003,
4801,Perform checks,2024-07-10 12:08:49.118,Clerk-000005,
4801,Make decision,2024-07-10 12:13:04.955,Manager-000001,
4801,notify reject,2024-07-10 12:20:24.155,Manager-000004,
4801,review request received,2024-07-10 12:29:15.369,,
4801,Check for completeness,2024-07-10 12:29:25.369,Clerk-000006,
4801,Request info,2024-07-10 12:32:24.186,Manager-000002,
4801,info received,2024-07-10 13:24:55.366,,
4801,Check for completeness,2024-07-10 13:25:05.366,Clerk-000001,
4801,Perform checks,2024-07-10 13:36:07.998,Clerk-000002,
4801,Make decision,2024-07-10 13:58:47.263,Manager-000005,
4801,notify reject,2024-07-10 14:23:22.822,Manager-000004,
4801,time out,2024-07-10 14:31:50.924,,
4801,EVENT 13 END,2024-07-10 14:32:00.924,,
4802,Check for completeness,2024-07-10 11:25:40.097,Clerk-000003,
4802,New online application received,2024-07-10 11:25:40.097,,
4802,Perform checks,2024-07-10 11:27:13.827,Clerk-000005,
4802,Make decision,2024-07-10 11:27:29.606,Manager-000004,
4802,Notify accept,2024-07-10 11:45:22.911,Manager-000002,
4802,Deliver card,2024-07-10 12:05:51.718,Manager-000006,
4802,EVENT 13 END,2024-07-10 12:16:41.175,,
4803,Check for completeness,2024-07-10 13:32:00.360,Clerk-000004,
4803,New online application received,2024-07-10 13:32:00.360,,
4803,Request info,2024-07-10 13:40:37.110,Manager-000003,
4803,info received,2024-07-10 13:56:07.454,,
4803,Check for completeness,2024-07-10 13:56:17.454,Clerk-000003,
4803,Perform checks,2024-07-10 14:20:25.394,Clerk-000004,
4803,Make decision,2024-07-10 14:45:44.486,Manager-000005,
4803,Notify accept,2024-07-10 14:47:20.686,Manager-000002,
4803,Deliver card,2024-07-10 14:52:15.581,Manager-000004,
4803,EVENT 13 END,2024-07-10 14:55:15.740,,
4804,Check for completeness,2024-07-10 13:58:55.616,Clerk-000005,
4804,New online application received,2024-07-10 13:58:55.616,,
4804,Perform checks,2024-07-10 14:03:17.682,Clerk-000006,
4804,Make decision,2024-07-10 14:15:51.519,Manager-000006,
4804,notify reject,2024-07-10 14:18:56.954,Manager-000001,
4804,review request received,2024-07-10 14:19:24.180,,
4804,Check for completeness,2024-07-10 14:19:34.180,Clerk-000001,
4804,Request info,2024-07-10 14:23:54.414,Manager-000002,
4804,info received,2024-07-10 14:30:38.801,,
4804,Check for completeness,2024-07-10 14:30:48.801,Clerk-000002,
4804,Request info,2024-07-10 14:39:19.681,Manager-000003,
4804,info received,2024-07-10 14:54:50.366,,
4804,Check for completeness,2024-07-10 14:55:00.366,Clerk-000003,
4804,Perform checks,2024-07-10 15:08:52.704,Clerk-000001,
4804,Make decision,2024-07-10 15:13:21.521,Manager-000006,
4804,notify reject,2024-07-10 15:16:27.557,Manager-000002,
4804,time out,2024-07-10 15:22:24.258,,
4804,EVENT 13 END,2024-07-10 15:22:34.258,,
4805,Check for completeness,2024-07-10 14:31:12.835,Clerk-000005,
4805,New online application received,2024-07-10 14:31:12.835,,
4805,Perform checks,2024-07-10 14:37:05.265,Clerk-000006,
4805,Make decision,2024-07-10 14:41:33.624,Manager-000006,
4805,notify reject,2024-07-10 14:41:48.698,Manager-000001,
4805,review request received,2024-07-10 15:08:50.317,,
4805,Check for completeness,2024-07-10 15:09:00.317,Clerk-000005,
4805,Perform checks,2024-07-10 15:13:50.937,Clerk-000006,
4805,Make decision,2024-07-10 15:15:33.332,Manager-000005,
4805,Notify accept,2024-07-10 15:44:51.529,Manager-000001,
4805,Deliver card,2024-07-10 15:47:21.341,Manager-000006,
4805,EVENT 13 END,2024-07-10 15:47:55.590,,
4806,Check for completeness,2024-07-10 15:11:19.970,Clerk-000002,
4806,New online application received,2024-07-10 15:11:19.970,,
4806,Request info,2024-07-10 15:22:07.064,Manager-000003,
4806,info received,2024-07-10 15:30:49.659,,
4806,Check for completeness,2024-07-10 15:30:59.659,Clerk-000004,
4806,Request info,2024-07-10 15:31:55.184,Manager-000004,
4806,info received,2024-07-10 15:47:44.592,,
4806,Check for completeness,2024-07-10 15:47:54.592,Clerk-000005,
4806,Perform checks,2024-07-10 15:59:37.453,Clerk-000004,
4806,Make decision,2024-07-10 16:05:13.605,Manager-000005,
4806,notify reject,2024-07-10 16:07:51.538,Manager-000001,
4806,review request received,2024-07-10 16:47:09.065,,
4806,Check for completeness,2024-07-10 16:47:19.065,Clerk-000001,
4806,Request info,2024-07-10 16:57:44.032,Manager-000002,
4806,info received,2024-07-10 17:00:00.000,,
4806,Check for completeness,2024-07-10 17:00:10.000,Clerk-000006,
4806,Request info,2024-07-10 17:22:45.269,Manager-000003,
4806,info received,2024-07-10 17:35:56.514,,
4806,Check for completeness,2024-07-10 17:36:06.514,Clerk-000003,
4806,Request info,2024-07-10 17:40:43.882,Manager-000005,
4806,info received,2024-07-10 17:40:47.613,,
4806,Check for completeness,2024-07-10 17:40:57.613,Clerk-000005,
4806,Request info,2024-07-10 17:45:40.500,Manager-000001,
4806,info received,2024-07-10 17:57:52.117,,
4806,Check for completeness,2024-07-10 17:58:02.117,Clerk-000002,
4806,Request info,2024-07-10 18:15:42.138,Manager-000004,
4806,info received,2024-07-10 18:21:13.692,,
4806,Check for completeness,2024-07-10 18:21:23.692,Clerk-000006,
4806,Request info,2024-07-10 18:25:50.996,Manager-000006,
4806,info received,2024-07-10 18:36:18.151,,
4806,Check for completeness,2024-07-10 18:36:28.151,Clerk-000005,
4806,Request info,2024-07-10 18:49:54.143,Manager-000001,
4806,info received,2024-07-10 19:00:25.130,,
4806,Check for completeness,2024-07-10 19:00:35.130,Clerk-000004,
4806,Perform checks,2024-07-10 19:03:39.838,Clerk-000003,
4806,Make decision,2024-07-10 19:11:39.663,Manager-000006,
4806,notify reject,2024-07-10 19:14:48.349,Manager-000002,
4806,time out,2024-07-10 19:40:58.161,,
4806,EVENT 13 END,2024-07-10 19:41:08.161,,
4807,Check for completeness,2024-07-10 15:40:19.887,Clerk-000003,
4807,New online application received,2024-07-10 15:40:19.887,,
4807,Perform checks,2024-07-10 15:51:43.313,Clerk-000002,
4807,Make decision,2024-07-10 16:12:59.831,Manager-000004,
4807,notify reject,2024-07-10 16:51:22.193,Manager-000006,
4807,time out,2024-07-10 16:53:47.472,,
4807,EVENT 13 END,2024-07-10 16:53:57.472,,
4808,Check for completeness,2024-07-10 15:45:50.180,Clerk-000001,
4808,New online application received,2024-07-10 15:45:50.180,,
4808,Perform checks,2024-07-10 15:48:27.267,Clerk-000006,
4808,Make decision,2024-07-10 15:50:22.128,Manager-000002,
4808,notify reject,2024-07-10 15:51:42.265,Manager-000003,
4808,time out,2024-07-10 15:55:06.680,,
4808,EVENT 13 END,2024-07-10 15:55:16.680,,
4809,Check for completeness,2024-07-10 17:57:43.594,Clerk-000004,
4809,New online application received,2024-07-10 17:57:43.594,,
4809,Perform checks,2024-07-10 18:19:42.180,Clerk-000001,
4809,Make decision,2024-07-10 18:40:59.786,Manager-000003,
4809,Notify accept,2024-07-10 18:42:42.723,Manager-000005,
4809,Deliver card,2024-07-10 19:39:52.647,Manager-000003,
4809,EVENT 13 END,2024-07-10 19:58:28.356,,
4810,Check for completeness,2024-07-10 18:26:10.767,Clerk-000003,
4810,New online application received,2024-07-10 18:26:10.767,,
4810,Request info,2024-07-10 18:31:08.722,Manager-000002,
4810,info received,2024-07-10 18:46:35.712,,
4810,Check for completeness,2024-07-10 18:46:45.712,Clerk-000002,
4810,Request info,2024-07-10 19:11:20.216,Manager-000004,
4810,info received,2024-07-10 19:35:55.529,,
4810,Check for completeness,2024-07-10 19:36:05.529,Clerk-000002,
4810,Perform checks,2024-07-10 19:41:13.499,Clerk-000006,
4810,Make decision,2024-07-10 20:19:13.289,Manager-000002,
4810,notify reject,2024-07-10 20:23:57.057,Manager-000001,
4810,review request received,2024-07-10 20:25:06.797,,
4810,Check for completeness,2024-07-10 20:25:16.797,Clerk-000002,
4810,Request info,2024-07-10 20:38:18.167,Manager-000002,
4810,info received,2024-07-10 20:41:07.128,,
4810,Check for completeness,2024-07-10 20:41:17.128,Clerk-000001,
4810,Request info,2024-07-10 20:50:16.682,Manager-000001,
4810,info received,2024-07-10 20:53:36.112,,
4810,Check for completeness,2024-07-10 20:53:46.112,Clerk-000003,
4810,Request info,2024-07-10 20:55:59.029,Manager-000006,
4810,info received,2024-07-10 20:58:00.493,,
4810,Check for completeness,2024-07-10 20:58:10.493,Clerk-000004,
4810,Perform checks,2024-07-10 21:03:27.640,Clerk-000006,
4810,Make decision,2024-07-10 21:19:05.746,Manager-000004,
4810,Notify accept,2024-07-10 21:20:56.920,Manager-000002,
4810,Deliver card,2024-07-10 21:27:20.775,Manager-000001,
4810,EVENT 13 END,2024-07-10 21:27:25.113,,
4811,Check for completeness,2024-07-10 19:00:51.253,Clerk-000006,
4811,New online application received,2024-07-10 19:00:51.253,,
4811,Perform checks,2024-07-10 19:11:20.486,Clerk-000001,
4811,Make decision,2024-07-10 19:14:36.857,Manager-000003,
4811,Notify accept,2024-07-10 19:17:48.888,Manager-000001,
4811,Deliver card,2024-07-10 19:18:56.194,Manager-000006,
4811,EVENT 13 END,2024-07-10 19:37:24.457,,
4812,Check for completeness,2024-07-10 19:22:47.028,Clerk-000005,
4812,New online application received,2024-07-10 19:22:47.028,,
4812,Request info,2024-07-10 19:23:34.223,Manager-000003,
4812,info received,2024-07-10 19:30:08.068,,
4812,Check for completeness,2024-07-10 19:30:18.068,Clerk-000004,
4812,Request info,2024-07-10 19:39:46.260,Manager-000001,
4812,info received,2024-07-10 20:08:19.588,,
4812,Check for completeness,2024-07-10 20:08:29.588,Clerk-000001,
4812,Perform checks,2024-07-10 20:13:30.995,Clerk-000005,
4812,Make decision,2024-07-10 20:17:26.065,Manager-000004,
4812,Notify accept,2024-07-10 20:18:37.913,Manager-000005,
4812,Deliver card,2024-07-10 20:23:16.835,Manager-000003,
4812,EVENT 13 END,2024-07-10 20:39:20.470,,
4813,Check for completeness,2024-07-10 19:47:58.631,Clerk-000003,
4813,New online application received,2024-07-10 19:47:58.631,,
4813,Perform checks,2024-07-10 20:16:48.002,Clerk-000004,
4813,Make decision,2024-07-10 20:18:24.670,Manager-000006,
4813,Notify accept,2024-07-10 20:26:39.243,Manager-000004,
4813,Deliver card,2024-07-10 20:31:50.115,Manager-000005,
4813,EVENT 13 END,2024-07-10 20:54:09.829,,
4814,Check for completeness,2024-07-10 20:57:18.757,Clerk-000005,
4814,New online application received,2024-07-10 20:57:18.757,,
4814,Perform checks,2024-07-10 21:03:41.443,Clerk-000002,
4814,Make decision,2024-07-10 21:19:27.987,Manager-000003,
4814,Notify accept,2024-07-10 21:28:29.046,Manager-000005,
4814,Deliver card,2024-07-10 21:36:49.920,Manager-000006,
4814,EVENT 13 END,2024-07-10 21:43:10.960,,
4815,Check for completeness,2024-07-10 22:15:07.656,Clerk-000001,
4815,New online application received,2024-07-10 22:15:07.656,,
4815,Request info,2024-07-10 22:18:48.186,Manager-000004,
4815,info received,2024-07-10 22:31:24.797,,
4815,Check for completeness,2024-07-10 22:31:34.797,Clerk-000005,
4815,Perform checks,2024-07-10 22:38:29.552,Clerk-000006,
4815,Make decision,2024-07-10 22:40:21.737,Manager-000005,
4815,notify reject,2024-07-10 22:47:54.535,Manager-000006,
4815,review request received,2024-07-10 22:48:10.135,,
4815,Check for completeness,2024-07-10 22:48:20.135,Clerk-000002,
4815,Perform checks,2024-07-10 23:00:59.675,Clerk-000001,
4815,Make decision,2024-07-10 23:08:23.680,Manager-000004,
4815,notify reject,2024-07-10 23:15:31.593,Manager-000002,
4815,time out,2024-07-10 23:41:38.138,,
4815,EVENT 13 END,2024-07-10 23:41:48.138,,
4816,Check for completeness,2024-07-10 22:18:35.702,Clerk-000003,
4816,New online application received,2024-07-10 22:18:35.702,,
4816,Perform checks,2024-07-10 22:20:03.321,Clerk-000004,
4816,Make decision,2024-07-10 22:21:57.296,Manager-000002,
4816,Notify accept,2024-07-10 22:31:48.721,Manager-000001,
4816,Deliver card,2024-07-10 22:40:00.403,Manager-000003,
4816,EVENT 13 END,2024-07-10 22:47:02.618,,
4817,Check for completeness,2024-07-11 00:54:31.532,Clerk-000003,
4817,New online application received,2024-07-11 00:54:31.532,,
4817,Request info,2024-07-11 00:59:38.027,Manager-000001,
4817,info received,2024-07-11 01:02:46.941,,
4817,Check for completeness,2024-07-11 01:02:56.941,Clerk-000005,
4817,Request info,2024-07-11 01:37:08.101,Manager-000006,
4817,info received,2024-07-11 01:42:27.290,,
4817,Check for completeness,2024-07-11 01:42:37.290,Clerk-000001,
4817,Request info,2024-07-11 02:19:06.494,Manager-000005,
4817,info received,2024-07-11 02:20:28.096,,
4817,Check for completeness,2024-07-11 02:20:38.096,Clerk-000002,
4817,Request info,2024-07-11 02:28:12.346,Manager-000006,
4817,info received,2024-07-11 02:59:53.989,,
4817,Check for completeness,2024-07-11 03:00:03.989,Clerk-000005,
4817,Perform checks,2024-07-11 03:14:30.604,Clerk-000001,
4817,Make decision,2024-07-11 03:20:18.131,Manager-000005,
4817,notify reject,2024-07-11 03:20:43.399,Manager-000003,
4817,time out,2024-07-11 03:26:44.440,,
4817,EVENT 13 END,2024-07-11 03:26:54.440,,
4818,Check for completeness,2024-07-11 00:58:58.336,Clerk-000004,
4818,New online application received,2024-07-11 00:58:58.336,,
4818,Perform checks,2024-07-11 01:03:41.318,Clerk-000006,
4818,Make decision,2024-07-11 01:13:40.488,Manager-000003,
4818,notify reject,2024-07-11 01:14:54.308,Manager-000005,
4818,review request received,2024-07-11 01:39:54.137,,
4818,Check for completeness,2024-07-11 01:40:04.137,Clerk-000002,
4818,Request info,2024-07-11 01:48:41.945,Manager-000004,
4818,info received,2024-07-11 01:57:45.178,,
4818,Check for completeness,2024-07-11 01:57:55.178,Clerk-000003,
4818,Request info,2024-07-11 01:58:40.932,Manager-000002,
4818,info received,2024-07-11 02:05:47.892,,
4818,Check for completeness,2024-07-11 02:05:57.892,Clerk-000004,
4818,Request info,2024-07-11 02:06:03.818,Manager-000001,
4818,info received,2024-07-11 02:08:44.452,,
4818,Check for completeness,2024-07-11 02:08:54.452,Clerk-000006,
4818,Perform checks,2024-07-11 02:09:15.192,Clerk-000005,
4818,Make decision,2024-07-11 02:11:49.162,Manager-000003,
4818,notify reject,2024-07-11 02:41:32.420,Manager-000004,
4818,time out,2024-07-11 03:06:08.614,,
4818,EVENT 13 END,2024-07-11 03:06:18.614,,
4819,Check for completeness,2024-07-11 02:46:35.016,Clerk-000003,
4819,New online application received,2024-07-11 02:46:35.016,,
4819,Perform checks,2024-07-11 02:51:52.811,Clerk-000004,
4819,Make decision,2024-07-11 03:11:40.508,Manager-000002,
4819,Notify accept,2024-07-11 03:14:05.454,Manager-000001,
4819,Deliver card,2024-07-11 03:21:03.813,Manager-000006,
4819,EVENT 13 END,2024-07-11 03:29:23.507,,
4820,Check for completeness,2024-07-11 02:54:58.566,Clerk-000006,
4820,New online application received,2024-07-11 02:54:58.566,,
4820,Perform checks,2024-07-11 03:14:36.660,Clerk-000002,
4820,Make decision,2024-07-11 03:22:38.991,Manager-000004,
4820,Notify accept,2024-07-11 03:26:29.901,Manager-000002,
4820,Deliver card,2024-07-11 03:44:05.067,Manager-000001,
4820,EVENT 13 END,2024-07-11 03:53:36.076,,
4821,Check for completeness,2024-07-11 03:18:34.080,Clerk-000003,
4821,New online application received,2024-07-11 03:18:34.080,,
4821,Request info,2024-07-11 03:33:11.496,Manager-000005,
4821,info received,2024-07-11 03:44:46.200,,
4821,Check for completeness,2024-07-11 03:44:56.200,Clerk-000004,
4821,Perform checks,2024-07-11 03:48:59.358,Clerk-000005,
4821,Make decision,2024-07-11 04:05:06.249,Manager-000004,
4821,notify reject,2024-07-11 04:17:24.257,Manager-000002,
4821,time out,2024-07-11 04:17:45.668,,
4821,EVENT 13 END,2024-07-11 04:17:55.668,,
4822,Check for completeness,2024-07-11 03:57:56.713,Clerk-000006,
4822,New online application received,2024-07-11 03:57:56.713,,
4822,Request info,2024-07-11 04:06:29.319,Manager-000003,
4822,info received,2024-07-11 04:07:26.561,,
4822,Check for completeness,2024-07-11 04:07:36.561,Clerk-000001,
4822,Request info,2024-07-11 04:11:37.526,Manager-000006,
4822,info received,2024-07-11 04:13:13.761,,
4822,Check for completeness,2024-07-11 04:13:23.761,Clerk-000003,
4822,Perform checks,2024-07-11 04:13:59.747,Clerk-000004,
4822,Make decision,2024-07-11 04:28:48.768,Manager-000001,
4822,notify reject,2024-07-11 04:36:01.098,Manager-000003,
4822,time out,2024-07-11 04:51:05.321,,
4822,EVENT 13 END,2024-07-11 04:51:15.321,,
4823,Check for completeness,2024-07-11 04:13:09.275,Clerk-000002,
4823,New online application received,2024-07-11 04:13:09.275,,
4823,Request info,2024-07-11 04:25:49.371,Manager-000005,
4823,info received,2024-07-11 04:31:37.474,,
4823,Check for completeness,2024-07-11 04:31:47.474,Clerk-000006,
4823,Perform checks,2024-07-11 04:58:13.860,Clerk-000003,
4823,Make decision,2024-07-11 05:11:13.195,Manager-000004,
4823,Notify accept,2024-07-11 05:16:43.940,Manager-000005,
4823,Deliver card,2024-07-11 05:18:51.505,Manager-000001,
4823,EVENT 13 END,2024-07-11 05:18:58.811,,
4824,Check for completeness,2024-07-11 04:29:34.800,Clerk-000005,
4824,New online application received,2024-07-11 04:29:34.800,,
4824,Perform checks,2024-07-11 04:46:39.840,Clerk-000001,
4824,Make decision,2024-07-11 04:51:35.275,Manager-000006,
4824,notify reject,2024-07-11 05:15:07.487,Manager-000002,
4824,time out,2024-07-11 05:32:16.444,,
4824,EVENT 13 END,2024-07-11 05:32:26.444,,
4825,Check for completeness,2024-07-11 08:56:49.720,Clerk-000002,
4825,New online application received,2024-07-11 08:56:49.720,,
4825,Perform checks,2024-07-11 08:59:58.236,Clerk-000004,
4825,Make decision,2024-07-11 09:01:43.576,Manager-000003,
4825,Notify accept,2024-07-11 09:07:13.266,Manager-000006,
4825,Deliver card,2024-07-11 09:09:41.629,Manager-000004,
4825,EVENT 13 END,2024-07-11 09:15:31.890,,
4826,Check for completeness,2024-07-11 10:25:31.101,Clerk-000005,
4826,New online application received,2024-07-11 10:25:31.101,,
4826,Perform checks,2024-07-11 10:34:53.044,Clerk-000001,
4826,Make decision,2024-07-11 10:37:25.918,Manager-000005,
4826,Notify accept,2024-07-11 10:56:32.014,Manager-000001,
4826,Deliver card,2024-07-11 11:30:40.655,Manager-000002,
4826,EVENT 13 END,2024-07-11 11:30:55.127,,
4827,Check for completeness,2024-07-11 11:39:40.790,Clerk-000006,
4827,New online application received,2024-07-11 11:39:40.790,,
4827,Request info,2024-07-11 11:44:18.466,Manager-000003,
4827,info received,2024-07-11 11:48:31.463,,
4827,Check for completeness,2024-07-11 11:48:41.463,Clerk-000003,
4827,Request info,2024-07-11 11:53:36.190,Manager-000006,
4827,info received,2024-07-11 12:12:23.489,,
4827,Check for completeness,2024-07-11 12:12:33.489,Clerk-000002,
4827,Request info,2024-07-11 12:18:14.217,Manager-000004,
4827,info received,2024-07-11 12:19:24.932,,
4827,Check for completeness,2024-07-11 12:19:34.932,Clerk-000004,
4827,Perform checks,2024-07-11 12:28:49.072,Clerk-000005,
4827,Make decision,2024-07-11 12:30:55.989,Manager-000005,
4827,notify reject,2024-07-11 12:32:11.538,Manager-000001,
4827,review request received,2024-07-11 12:37:26.323,,
4827,Check for completeness,2024-07-11 12:37:36.323,Clerk-000001,
4827,Request info,2024-07-11 12:40:23.455,Manager-000002,
4827,info received,2024-07-11 12:51:48.070,,
4827,Check for completeness,2024-07-11 12:51:58.070,Clerk-000006,
4827,Perform checks,2024-07-11 13:06:31.767,Clerk-000003,
4827,Make decision,2024-07-11 13:15:45.231,Manager-000003,
4827,Notify accept,2024-07-11 13:22:45.692,Manager-000006,
4827,Deliver card,2024-07-11 13:41:11.031,Manager-000004,
4827,EVENT 13 END,2024-07-11 14:06:45.823,,
4828,Check for completeness,2024-07-11 13:24:22.353,Clerk-000002,
4828,New online application received,2024-07-11 13:24:22.353,,
4828,Request info,2024-07-11 13:59:22.901,Manager-000005,
4828,info received,2024-07-11 14:07:42.579,,
4828,Check for completeness,2024-07-11 14:07:52.579,Clerk-000001,
4828,Perform checks,2024-07-11 14:21:57.831,Clerk-000006,
4828,Make decision,2024-07-11 14:28:22.835,Manager-000003,
4828,Notify accept,2024-07-11 14:51:30.630,Manager-000005,
4828,Deliver card,2024-07-11 14:57:01.164,Manager-000001,
4828,EVENT 13 END,2024-07-11 15:06:27.501,,
4829,Check for completeness,2024-07-11 13:59:03.906,Clerk-000004,
4829,New online application received,2024-07-11 13:59:03.906,,
4829,Perform checks,2024-07-11 14:03:34.538,Clerk-000005,
4829,Make decision,2024-07-11 14:13:10.285,Manager-000001,
4829,Notify accept,2024-07-11 14:19:43.078,Manager-000002,
4829,Deliver card,2024-07-11 14:35:01.998,Manager-000006,
4829,EVENT 13 END,2024-07-11 14:37:44.242,,
4830,Check for completeness,2024-07-11 14:31:58.695,Clerk-000003,
4830,New online application received,2024-07-11 14:31:58.695,,
4830,Request info,2024-07-11 14:39:02.205,Manager-000004,
4830,info received,2024-07-11 14:53:39.796,,
4830,Check for completeness,2024-07-11 14:53:49.796,Clerk-000005,
4830,Perform checks,2024-07-11 14:58:12.976,Clerk-000001,
4830,Make decision,2024-07-11 15:11:22.343,Manager-000006,
4830,Notify accept,2024-07-11 15:16:25.859,Manager-000004,
4830,Deliver card,2024-07-11 15:42:28.438,Manager-000001,
4830,EVENT 13 END,2024-07-11 15:55:20.199,,
4831,Check for completeness,2024-07-11 14:35:02.921,Clerk-000002,
4831,New online application received,2024-07-11 14:35:02.921,,
4831,Perform checks,2024-07-11 14:49:01.233,Clerk-000004,
4831,Make decision,2024-07-11 15:02:16.772,Manager-000002,
4831,notify reject,2024-07-11 15:15:35.706,Manager-000003,
4831,review request received,2024-07-11 15:19:19.801,,
4831,Check for completeness,2024-07-11 15:19:29.801,Clerk-000006,
4831,Request info,2024-07-11 15:22:46.030,Manager-000005,
4831,info received,2024-07-11 16:10:54.216,,
4831,Check for completeness,2024-07-11 16:11:04.216,Clerk-000003,
4831,Perform checks,2024-07-11 16:23:30.039,Clerk-000002,
4831,Make decision,2024-07-11 16:24:26.104,Manager-000002,
4831,notify reject,2024-07-11 16:48:11.489,Manager-000006,
4831,review request received,2024-07-11 16:49:51.575,,
4831,Check for completeness,2024-07-11 16:50:01.575,Clerk-000001,
4831,Request info,2024-07-11 16:58:06.105,Manager-000003,
4831,info received,2024-07-11 17:11:32.723,,
4831,Check for completeness,2024-07-11 17:11:42.723,Clerk-000003,
4831,Perform checks,2024-07-11 17:15:54.575,Clerk-000002,
4831,Make decision,2024-07-11 17:27:49.085,Manager-000006,
4831,Notify accept,2024-07-11 17:30:19.672,Manager-000003,
4831,Deliver card,2024-07-11 17:37:57.571,Manager-000004,
4831,EVENT 13 END,2024-07-11 17:40:05.770,,
4832,Check for completeness,2024-07-11 16:30:56.299,Clerk-000005,
4832,New online application received,2024-07-11 16:30:56.299,,
4832,Perform checks,2024-07-11 16:32:03.257,Clerk-000004,
4832,Make decision,2024-07-11 17:01:42.841,Manager-000004,
4832,Notify accept,2024-07-11 17:25:48.886,Manager-000005,
4832,Deliver card,2024-07-11 17:26:05.777,Manager-000002,
4832,EVENT 13 END,2024-07-11 17:29:48.737,,
4833,Check for completeness,2024-07-11 17:06:11.590,Clerk-000006,
4833,New online application received,2024-07-11 17:06:11.590,,
4833,Request info,2024-07-11 17:12:58.635,Manager-000001,
4833,info received,2024-07-11 17:17:38.971,,
