Case,Activity,Timestamp,Resource,label
4169,Bring drinks,2024-11-04 20:28:39.338,Barman-000003,
4169,Review drinks,2024-11-04 20:33:24.639,Waiter-000003,
4169,Prepare main course,2024-11-12 22:01:45.630,Cook-000001,
4169,Signal food complete,2024-11-21 01:23:44.205,Cook-000001,
4169,Bring food,2024-11-21 01:39:35.679,Cook helper-000001,
4169,Deliver to customer,2024-11-21 01:39:37.617,Waiter-000001,
4169,EVENT 8 END,2024-11-21 01:42:08.945,,
417,Take order,2024-05-23 18:15:00.000,Waiter-000001,
417,start,2024-05-23 18:15:00.000,,
417,Review order,2024-05-23 18:16:18.715,Waiter-000003,
417,prepare drinks,2024-05-23 18:16:42.903,Barman-000002,
417,Bring drinks,2024-05-23 18:19:17.048,Barman-000003,
417,Review drinks,2024-05-23 18:19:19.420,Waiter-000005,
417,Prepare main course,2024-05-24 01:21:39.677,Cook-000001,
417,Signal food complete,2024-05-24 22:38:26.255,Cook-000003,
417,Bring food,2024-05-24 22:56:12.752,Cook helper-000003,
417,Deliver to customer,2024-05-24 22:56:41.594,Waiter-000003,
417,EVENT 8 END,2024-05-24 22:59:16.373,,
4170,Take order,2024-11-04 20:30:00.000,Waiter-000002,
4170,start,2024-11-04 20:30:00.000,,
4170,Review order,2024-11-04 20:33:05.451,Waiter-000005,
4170,prepare drinks,2024-11-04 20:34:04.439,Barman-000001,
4170,Bring drinks,2024-11-04 20:34:31.289,Barman-000002,form-based events(2024-11-04 20:34:31.289)
4170,Review drinks,2024-11-04 20:34:31.289,Waiter-000001,form-based events(2024-11-04 20:43:02.393)
4170,Prepare main course,2024-11-12 22:04:44.714,Cook-000001,
4170,Signal food complete,2024-11-21 01:59:53.097,Cook-000003,
4170,Bring food,2024-11-21 18:25:17.978,Cook helper-000003,
4170,Deliver to customer,2024-11-21 18:31:48.867,Waiter-000001,
4170,EVENT 8 END,2024-11-21 18:32:11.960,,
4171,Take order,2024-11-04 20:45:00.000,Waiter-000004,
4171,start,2024-11-04 20:45:00.000,,
4171,Review order,2024-11-04 20:46:50.238,Waiter-000002,
4171,prepare drinks,2024-11-04 20:47:48.121,Barman-000003,
4171,Bring drinks,2024-11-04 20:53:13.404,Barman-000001,
4171,Review drinks,2024-11-04 21:00:44.185,Waiter-000003,
4171,Prepare main course,2024-11-12 22:13:58.480,Cook-000001,
4171,Signal food complete,2024-11-21 18:19:42.416,Cook-000002,
4171,Bring food,2024-11-21 18:37:37.200,Cook helper-000002,
4171,Deliver to customer,2024-11-21 18:56:46.107,Waiter-000002,
4171,EVENT 8 END,2024-11-21 18:57:52.373,,
4172,Take order,2024-11-04 21:00:00.000,Waiter-000005,
4172,start,2024-11-04 21:00:00.000,,
4172,Review order,2024-11-04 21:05:20.908,Waiter-000001,
4172,prepare drinks,2024-11-04 21:07:27.524,Barman-000002,
4172,Bring drinks,2024-11-04 21:09:16.765,Barman-000003,form-based events(2024-11-04 21:09:16.765)
4172,Review drinks,2024-11-04 21:09:16.765,Waiter-000004,form-based events(2024-11-04 21:11:59.640)
4172,Prepare main course,2024-11-12 22:47:41.316,Cook-000001,
4172,Signal food complete,2024-11-21 18:25:17.978,Cook-000003,
4172,Bring food,2024-11-21 19:17:03.810,Cook helper-000001,
4172,Deliver to customer,2024-11-21 19:21:32.030,Waiter-000003,
4172,EVENT 8 END,2024-11-21 19:22:22.319,,
4173,Take order,2024-11-04 21:15:00.000,Waiter-000003,
4173,start,2024-11-04 21:15:00.000,,
4173,Review order,2024-11-04 21:19:43.118,Waiter-000001,
4173,prepare drinks,2024-11-04 21:19:43.633,Barman-000001,
4173,Bring drinks,2024-11-04 21:23:22.928,Barman-000002,
4173,Review drinks,2024-11-04 21:32:17.963,Waiter-000001,
4173,Prepare main course,2024-11-12 22:58:19.721,Cook-000001,
4173,Signal food complete,2024-11-21 18:37:37.200,Cook-000002,
4173,Bring food,2024-11-21 18:37:58.611,Cook helper-000003,
4173,Deliver to customer,2024-11-21 18:41:53.082,Waiter-000003,
4173,EVENT 8 END,2024-11-21 18:44:32.542,,
4174,Take order,2024-11-04 21:30:00.000,Waiter-000005,
4174,start,2024-11-04 21:30:00.000,,
4174,Review order,2024-11-04 21:31:05.488,Waiter-000003,
4174,prepare drinks,2024-11-04 21:31:17.240,Barman-000003,
4174,Bring drinks,2024-11-04 21:56:41.907,Barman-000002,
4174,Review drinks,2024-11-04 22:04:32.268,Waiter-000003,
4174,prepare drinks,2024-11-04 22:04:35.926,Barman-000002,
4174,Bring drinks,2024-11-04 22:11:43.959,Barman-000001,
4174,Review drinks,2024-11-04 22:16:17.682,Waiter-000005,
4174,Prepare main course,2024-11-12 23:20:57.730,Cook-000002,
4174,Signal food complete,2024-11-21 18:39:51.513,Cook-000001,
4174,Bring food,2024-11-21 18:40:03.356,Cook helper-000001,
4174,Deliver to customer,2024-11-21 18:59:04.675,Waiter-000003,
4174,EVENT 8 END,2024-11-21 19:01:28.252,,
4175,Take order,2024-11-04 21:45:00.000,Waiter-000004,
4175,start,2024-11-04 21:45:00.000,,
4175,Review order,2024-11-04 21:45:43.113,Waiter-000005,
4175,prepare drinks,2024-11-04 21:45:44.046,Barman-000001,
4175,Bring drinks,2024-11-04 21:46:01.075,Barman-000002,
4175,Review drinks,2024-11-04 21:51:13.723,Waiter-000001,
4175,prepare drinks,2024-11-04 21:51:22.279,Barman-000001,
4175,Bring drinks,2024-11-04 22:10:25.798,Barman-000003,
4175,Review drinks,2024-11-04 22:11:05.558,Waiter-000005,
4175,Prepare main course,2024-11-12 23:30:25.708,Cook-000002,
4175,Signal food complete,2024-11-21 19:01:42.211,Cook-000002,
4175,Bring food,2024-11-21 19:28:54.972,Cook helper-000003,
4175,Deliver to customer,2024-11-21 19:37:59.994,Waiter-000002,
4175,EVENT 8 END,2024-11-21 19:38:36.577,,
4176,Take order,2024-11-04 22:00:00.000,Waiter-000004,
4176,start,2024-11-04 22:00:00.000,,
4176,Review order,2024-11-04 22:00:03.059,Waiter-000005,
4176,prepare drinks,2024-11-04 22:00:25.761,Barman-000003,
4176,Bring drinks,2024-11-04 22:01:52.244,Barman-000003,
4176,Review drinks,2024-11-04 22:06:08.024,Waiter-000001,
4176,prepare drinks,2024-11-04 22:06:11.481,Barman-000003,
4176,Bring drinks,2024-11-04 22:07:08.553,Barman-000003,
4176,Review drinks,2024-11-04 22:09:10.600,Waiter-000002,
4176,prepare drinks,2024-11-04 22:12:02.141,Barman-000003,
4176,Bring drinks,2024-11-04 22:12:53.150,Barman-000002,
4176,Review drinks,2024-11-04 22:17:15.739,Waiter-000002,
4176,prepare drinks,2024-11-04 22:17:23.527,Barman-000001,
4176,Bring drinks,2024-11-04 22:26:37.489,Barman-000002,
4176,Review drinks,2024-11-04 22:29:04.423,Waiter-000001,
4176,Prepare main course,2024-11-12 23:32:59.114,Cook-000001,
4176,Signal food complete,2024-11-21 18:51:03.333,Cook-000002,
4176,Bring food,2024-11-21 19:01:42.211,Cook helper-000003,
4176,Deliver to customer,2024-11-21 19:10:08.835,Waiter-000005,
4176,EVENT 8 END,2024-11-21 19:10:10.528,,
4177,Take order,2024-11-04 22:15:00.000,Waiter-000003,
4177,start,2024-11-04 22:15:00.000,,
4177,Review order,2024-11-04 22:15:06.471,Waiter-000001,
4177,Prepare starter,2024-11-04 22:15:07.262,Cook helper-000002,
4177,prepare drinks,2024-11-04 22:15:07.262,Barman-000003,
4177,Bring drinks,2024-11-04 22:15:55.011,Barman-000003,
4177,Review drinks,2024-11-04 22:51:11.950,Waiter-000005,
4177,prepare drinks,2024-11-04 22:51:44.822,Barman-000001,
4177,Bring drinks,2024-11-04 22:53:45.387,Barman-000002,
4177,Review drinks,2024-11-04 23:03:31.926,Waiter-000001,
4177,Prepare main course,2024-11-13 00:01:18.209,Cook-000002,
4177,Signal food complete,2024-11-21 19:17:03.810,Cook-000003,
4177,Bring food,2024-11-21 19:19:12.388,Cook helper-000003,
4177,Deliver to customer,2024-11-21 19:21:11.841,Waiter-000002,
4177,EVENT 8 END,2024-11-21 19:22:33.534,,
4178,Take order,2024-11-04 22:30:00.000,Waiter-000002,
4178,start,2024-11-04 22:30:00.000,,
4178,Review order,2024-11-04 22:31:20.358,Waiter-000004,
4178,prepare drinks,2024-11-04 22:32:02.680,Barman-000001,
4178,Bring drinks,2024-11-04 22:34:32.013,Barman-000002,
4178,Review drinks,2024-11-04 22:41:02.559,Waiter-000005,
4178,prepare drinks,2024-11-04 22:41:19.889,Barman-000001,
4178,Bring drinks,2024-11-04 22:42:40.109,Barman-000002,
4178,Review drinks,2024-11-04 22:46:27.320,Waiter-000002,
4178,Prepare main course,2024-11-13 00:07:37.101,Cook-000001,
4178,Signal food complete,2024-11-21 19:19:12.388,Cook-000003,
4178,Bring food,2024-11-21 19:37:17.331,Cook helper-000002,
4178,Deliver to customer,2024-11-21 19:41:33.680,Waiter-000001,
4178,EVENT 8 END,2024-11-21 19:42:22.870,,
4179,Take order,2024-11-04 22:45:00.000,Waiter-000003,
4179,start,2024-11-04 22:45:00.000,,
4179,Review order,2024-11-04 22:45:24.148,Waiter-000001,
4179,prepare drinks,2024-11-04 22:46:02.811,Barman-000001,
4179,Bring drinks,2024-11-04 22:48:29.813,Barman-000002,form-based events(2024-11-04 22:48:29.813)
4179,Review drinks,2024-11-04 22:48:29.813,Waiter-000004,form-based events(2024-11-04 22:50:50.616)
4179,Prepare main course,2024-11-13 00:07:39.923,Cook-000001,
4179,Signal food complete,2024-11-21 19:27:58.031,Cook-000001,
4179,Bring food,2024-11-21 20:09:12.614,Cook helper-000001,
4179,Deliver to customer,2024-11-21 20:10:40.884,Waiter-000003,
4179,EVENT 8 END,2024-11-21 20:11:51.423,,
418,Take order,2024-05-23 18:30:00.000,Waiter-000004,
418,start,2024-05-23 18:30:00.000,,
418,Review order,2024-05-23 18:33:41.960,Waiter-000001,
418,Prepare starter,2024-05-23 18:34:21.425,Cook helper-000003,
418,prepare drinks,2024-05-23 18:34:21.425,Barman-000003,
418,Bring drinks,2024-05-23 18:39:43.502,Barman-000001,
418,Review drinks,2024-05-23 18:44:30.963,Waiter-000003,
418,prepare drinks,2024-05-23 18:45:26.471,Barman-000002,
418,Bring drinks,2024-05-23 18:45:36.416,Barman-000003,
418,Review drinks,2024-05-23 18:56:10.368,Waiter-000004,
418,prepare drinks,2024-05-23 18:56:39.097,Barman-000002,
418,Bring drinks,2024-05-23 19:13:51.989,Barman-000001,
418,Review drinks,2024-05-23 19:16:53.825,Waiter-000001,
418,Prepare main course,2024-05-24 01:42:12.308,Cook-000002,
418,Signal food complete,2024-05-24 21:36:37.426,Cook-000001,
418,Bring food,2024-05-24 22:24:54.992,Cook helper-000002,
418,Deliver to customer,2024-05-24 22:25:28.273,Waiter-000002,
418,EVENT 8 END,2024-05-24 22:25:35.097,,
4180,Take order,2024-11-04 23:00:00.000,Waiter-000003,
4180,start,2024-11-04 23:00:00.000,,
4180,Review order,2024-11-04 23:04:06.869,Waiter-000002,
4180,Prepare starter,2024-11-04 23:04:07.417,Cook helper-000001,
4180,prepare drinks,2024-11-04 23:04:07.417,Barman-000003,
4180,Bring drinks,2024-11-04 23:07:09.309,Barman-000001,
4180,Review drinks,2024-11-04 23:16:05.489,Waiter-000003,
4180,prepare drinks,2024-11-04 23:16:18.461,Barman-000003,
4180,Bring drinks,2024-11-04 23:17:18.271,Barman-000001,
4180,Review drinks,2024-11-04 23:17:54.394,Waiter-000001,
4180,prepare drinks,2024-11-04 23:18:25.413,Barman-000003,
4180,Bring drinks,2024-11-04 23:26:24.604,Barman-000002,
4180,Review drinks,2024-11-04 23:27:06.324,Waiter-000004,
4180,Prepare main course,2024-11-13 00:08:31.330,Cook-000001,
4180,Signal food complete,2024-11-21 19:28:54.972,Cook-000002,
4180,Bring food,2024-11-21 19:41:03.206,Cook helper-000003,
4180,Deliver to customer,2024-11-21 19:53:33.222,Waiter-000001,
4180,EVENT 8 END,2024-11-21 19:53:45.345,,
4181,Take order,2024-11-04 23:15:00.000,Waiter-000004,
4181,start,2024-11-04 23:15:00.000,,
4181,Review order,2024-11-04 23:15:14.641,Waiter-000005,
4181,prepare drinks,2024-11-04 23:15:22.964,Barman-000002,
4181,Bring drinks,2024-11-04 23:19:07.475,Barman-000001,
4181,Review drinks,2024-11-04 23:30:50.061,Waiter-000002,
4181,prepare drinks,2024-11-04 23:31:36.122,Barman-000003,
4181,Bring drinks,2024-11-04 23:45:42.400,Barman-000002,
4181,Review drinks,2024-11-04 23:50:57.497,Waiter-000003,
4181,prepare drinks,2024-11-04 23:51:15.748,Barman-000001,
4181,Bring drinks,2024-11-04 23:55:11.198,Barman-000002,
4181,Review drinks,2024-11-05 00:02:04.950,Waiter-000004,
4181,prepare drinks,2024-11-05 00:02:12.486,Barman-000001,
4181,Bring drinks,2024-11-05 00:02:18.274,Barman-000002,
4181,Review drinks,2024-11-05 00:05:02.001,Waiter-000003,
4181,Prepare main course,2024-11-13 00:11:41.401,Cook-000001,
4181,Signal food complete,2024-11-21 19:37:17.331,Cook-000003,
4181,Bring food,2024-11-21 19:39:05.144,Cook helper-000001,
4181,Deliver to customer,2024-11-21 19:41:09.249,Waiter-000004,
4181,EVENT 8 END,2024-11-21 19:43:26.043,,
4182,Take order,2024-11-04 23:30:00.000,Waiter-000005,
4182,start,2024-11-04 23:30:00.000,,
4182,Review order,2024-11-04 23:30:39.926,Waiter-000003,
4182,Prepare starter,2024-11-04 23:32:34.572,Cook helper-000001,
4182,prepare drinks,2024-11-04 23:32:34.572,Barman-000002,
4182,Bring drinks,2024-11-04 23:44:00.651,Barman-000001,
4182,Review drinks,2024-11-04 23:46:32.096,Waiter-000005,
4182,Signal food complete,2024-11-13 00:28:42.431,Cook-000003,
4182,Bring food,2024-11-13 00:34:48.008,Cook helper-000001,
4182,Deliver to customer,2024-11-13 00:35:51.214,Waiter-000001,
4182,EVENT 8 END,2024-11-13 00:36:34.108,,
4183,Take order,2024-11-04 23:45:00.000,Waiter-000004,
4183,start,2024-11-04 23:45:00.000,,
4183,Review order,2024-11-04 23:49:22.925,Waiter-000002,
4183,prepare drinks,2024-11-04 23:49:49.938,Barman-000003,
4183,Bring drinks,2024-11-05 00:10:57.805,Barman-000002,
4183,Review drinks,2024-11-05 00:13:28.237,Waiter-000005,
4183,Prepare main course,2024-11-13 01:06:49.016,Cook-000002,
4183,Signal food complete,2024-11-21 19:56:35.259,Cook-000003,
4183,Bring food,2024-11-21 20:23:12.034,Cook helper-000003,
4183,Deliver to customer,2024-11-21 20:24:30.579,Waiter-000001,
4183,EVENT 8 END,2024-11-21 20:24:51.500,,
4184,Take order,2024-11-05 00:00:00.000,Waiter-000001,
4184,start,2024-11-05 00:00:00.000,,
4184,Review order,2024-11-05 00:03:31.892,Waiter-000002,
4184,prepare drinks,2024-11-05 00:04:41.779,Barman-000001,
4184,Bring drinks,2024-11-05 00:18:08.596,Barman-000003,
4184,Review drinks,2024-11-05 00:21:54.486,Waiter-000002,
4184,Prepare main course,2024-11-13 01:39:59.114,Cook-000001,
4184,Signal food complete,2024-11-21 20:31:15.023,Cook-000003,
4184,Bring food,2024-11-21 21:09:15.080,Cook helper-000002,
4184,Deliver to customer,2024-11-21 21:27:42.328,Waiter-000002,
4184,EVENT 8 END,2024-11-21 21:29:50.680,,
4185,Take order,2024-11-05 00:15:00.000,Waiter-000004,
4185,start,2024-11-05 00:15:00.000,,
4185,Review order,2024-11-05 00:19:28.775,Waiter-000001,
4185,prepare drinks,2024-11-05 00:20:35.622,Barman-000002,
4185,Bring drinks,2024-11-05 00:38:17.264,Barman-000003,
4185,Review drinks,2024-11-05 00:39:56.595,Waiter-000005,
4185,Prepare main course,2024-11-13 18:16:08.702,Cook-000003,
4185,Signal food complete,2024-11-21 20:39:12.303,Cook-000002,
4185,Bring food,2024-11-21 21:05:25.701,Cook helper-000002,
4185,Deliver to customer,2024-11-21 21:07:07.074,Waiter-000005,
4185,EVENT 8 END,2024-11-21 21:08:05.418,,
4186,Take order,2024-11-05 00:30:00.000,Waiter-000005,
4186,start,2024-11-05 00:30:00.000,,
4186,Review order,2024-11-05 00:32:31.716,Waiter-000002,
4186,prepare drinks,2024-11-05 00:34:11.762,Barman-000001,
4186,Bring drinks,2024-11-05 00:55:16.625,Barman-000002,form-based events(2024-11-05 00:55:16.625)
4186,Review drinks,2024-11-05 00:55:16.625,Waiter-000005,form-based events(2024-11-05 00:58:52.653)
4186,Prepare main course,2024-11-13 18:23:55.170,Cook-000002,
4186,Signal food complete,2024-11-21 21:10:06.979,Cook-000001,
4186,Bring food,2024-11-21 21:14:48.899,Cook helper-000003,
4186,Deliver to customer,2024-11-21 21:17:15.204,Waiter-000005,
4186,EVENT 8 END,2024-11-21 21:18:28.870,,
4187,Take order,2024-11-05 00:45:00.000,Waiter-000004,
4187,start,2024-11-05 00:45:00.000,,
4187,Review order,2024-11-05 00:45:30.522,Waiter-000002,
4187,Prepare starter,2024-11-05 00:45:39.736,Cook helper-000003,
4187,prepare drinks,2024-11-05 00:45:39.736,Barman-000002,
4187,Bring drinks,2024-11-05 00:51:06.750,Barman-000003,
4187,Review drinks,2024-11-05 01:00:24.342,Waiter-000002,
4187,prepare drinks,2024-11-05 01:02:02.964,Barman-000002,
4187,Bring drinks,2024-11-05 01:03:27.037,Barman-000003,
4187,Review drinks,2024-11-05 01:18:36.041,Waiter-000005,
4187,Prepare main course,2024-11-13 18:44:40.185,Cook-000003,
4187,Signal food complete,2024-11-21 21:09:15.080,Cook-000003,
4187,Bring food,2024-11-21 21:44:40.798,Cook helper-000003,
4187,Deliver to customer,2024-11-21 21:45:51.286,Waiter-000002,
4187,EVENT 8 END,2024-11-21 21:48:06.402,,
4188,Take order,2024-11-05 01:00:00.000,Waiter-000003,
4188,start,2024-11-05 01:00:00.000,,
4188,Review order,2024-11-05 01:00:21.876,Waiter-000004,
4188,prepare drinks,2024-11-05 01:00:52.496,Barman-000001,
4188,Bring drinks,2024-11-05 01:04:08.700,Barman-000002,form-based events(2024-11-05 01:04:08.700)
4188,Review drinks,2024-11-05 01:04:08.700,Waiter-000005,form-based events(2024-11-05 01:04:20.106)
4188,Prepare main course,2024-11-13 19:13:11.832,Cook-000002,
4188,Signal food complete,2024-11-21 21:24:07.451,Cook-000002,
4188,Bring food,2024-11-21 21:25:27.838,Cook helper-000001,
4188,Deliver to customer,2024-11-21 21:27:45.380,Waiter-000001,
4188,EVENT 8 END,2024-11-21 21:29:35.624,,
4189,Take order,2024-11-05 01:15:00.000,Waiter-000003,
4189,start,2024-11-05 01:15:00.000,,
4189,Review order,2024-11-05 01:17:02.469,Waiter-000001,
4189,prepare drinks,2024-11-05 01:17:29.012,Barman-000001,
4189,Bring drinks,2024-11-05 01:19:44.235,Barman-000002,
4189,Review drinks,2024-11-05 01:21:49.545,Waiter-000003,
4189,Prepare main course,2024-11-13 19:27:38.630,Cook-000002,
4189,Signal food complete,2024-11-21 21:44:40.798,Cook-000003,
4189,Bring food,2024-11-21 22:10:16.758,Cook helper-000001,
4189,Deliver to customer,2024-11-21 22:13:56.968,Waiter-000001,
4189,EVENT 8 END,2024-11-21 22:14:53.491,,
419,Take order,2024-05-23 18:45:00.000,Waiter-000005,
419,start,2024-05-23 18:45:00.000,,
419,Review order,2024-05-23 18:47:14.286,Waiter-000002,
419,Prepare starter,2024-05-23 18:48:46.603,Cook helper-000002,
419,prepare drinks,2024-05-23 18:48:46.603,Barman-000001,
419,Bring drinks,2024-05-23 18:56:41.270,Barman-000003,
419,Review drinks,2024-05-23 18:57:32.663,Waiter-000001,
419,prepare drinks,2024-05-23 18:57:59.059,Barman-000001,
419,Bring drinks,2024-05-23 18:58:30.657,Barman-000003,
419,Review drinks,2024-05-23 19:00:00.921,Waiter-000002,
419,prepare drinks,2024-05-23 19:00:21.078,Barman-000001,
419,Bring drinks,2024-05-23 19:07:25.168,Barman-000001,
419,Review drinks,2024-05-23 19:13:41.676,Waiter-000002,
419,Signal food complete,2024-05-24 01:58:37.219,Cook-000001,
419,Bring food,2024-05-24 18:21:31.768,Cook helper-000002,
419,Deliver to customer,2024-05-24 18:21:52.155,Waiter-000003,
419,EVENT 8 END,2024-05-24 18:22:14.841,,
4190,Take order,2024-11-05 01:30:00.000,Waiter-000004,
4190,start,2024-11-05 01:30:00.000,,
4190,Review order,2024-11-05 01:31:59.479,Waiter-000001,
4190,Prepare starter,2024-11-05 01:33:11.951,Cook helper-000002,
4190,prepare drinks,2024-11-05 01:33:11.951,Barman-000003,
4190,Bring drinks,2024-11-05 18:03:19.068,Barman-000001,
4190,Review drinks,2024-11-05 18:06:58.229,Waiter-000003,
4190,Prepare main course,2024-11-13 20:16:04.325,Cook-000002,
4190,Signal food complete,2024-11-21 22:06:48.675,Cook-000002,
4190,Bring food,2024-11-21 22:20:23.107,Cook helper-000002,
4190,Deliver to customer,2024-11-21 22:20:55.310,Waiter-000002,
4190,EVENT 8 END,2024-11-21 22:21:12.824,,
4191,Take order,2024-11-05 01:45:00.000,Waiter-000003,
4191,start,2024-11-05 01:45:00.000,,
4191,Review order,2024-11-05 01:45:11.965,Waiter-000005,
4191,Prepare starter,2024-11-05 01:45:31.659,Cook helper-000001,
4191,prepare drinks,2024-11-05 01:45:31.659,Barman-000001,
4191,Bring drinks,2024-11-05 01:46:02.435,Barman-000002,form-based events(2024-11-05 01:46:02.435)
4191,Review drinks,2024-11-05 01:46:02.435,Waiter-000002,form-based events(2024-11-05 01:47:28.195)
4191,Prepare main course,2024-11-13 20:19:32.010,Cook-000002,
4191,Signal food complete,2024-11-21 22:20:23.107,Cook-000002,
4191,Bring food,2024-11-21 22:40:21.976,Cook helper-000002,
4191,Deliver to customer,2024-11-21 23:03:38.907,Waiter-000004,
4191,EVENT 8 END,2024-11-21 23:05:36.169,,
4192,start,2024-11-05 02:00:00.000,,
4192,Take order,2024-11-05 18:00:00.000,Waiter-000004,
4192,Review order,2024-11-05 18:02:25.951,Waiter-000001,
4192,prepare drinks,2024-11-05 18:03:20.994,Barman-000002,
4192,Bring drinks,2024-11-05 18:04:29.159,Barman-000003,
4192,Review drinks,2024-11-05 18:07:22.570,Waiter-000005,
4192,prepare drinks,2024-11-05 18:07:28.487,Barman-000002,
4192,Bring drinks,2024-11-05 18:10:39.738,Barman-000001,
4192,Review drinks,2024-11-05 18:12:12.194,Waiter-000002,
4192,Prepare main course,2024-11-13 20:21:25.064,Cook-000001,
4192,Signal food complete,2024-11-21 22:10:16.758,Cook-000003,
4192,Bring food,2024-11-21 22:43:45.764,Cook helper-000003,
4192,Deliver to customer,2024-11-21 22:48:09.266,Waiter-000004,
4192,EVENT 8 END,2024-11-21 22:52:31.535,,
4193,Take order,2024-11-05 18:15:00.000,Waiter-000004,
4193,start,2024-11-05 18:15:00.000,,
4193,Review order,2024-11-05 18:15:57.996,Waiter-000001,
4193,prepare drinks,2024-11-05 18:18:16.183,Barman-000003,
4193,Bring drinks,2024-11-05 18:18:43.293,Barman-000002,form-based events(2024-11-05 18:18:43.293)
4193,Review drinks,2024-11-05 18:18:43.293,Waiter-000002,form-based events(2024-11-05 18:33:24.837)
4193,prepare drinks,2024-11-05 18:35:05.342,Barman-000003,
4193,Bring drinks,2024-11-05 18:39:11.596,Barman-000002,form-based events(2024-11-05 18:39:11.596)
4193,Review drinks,2024-11-05 18:39:11.596,Waiter-000003,form-based events(2024-11-05 19:00:01.191)
4193,Prepare main course,2024-11-13 20:44:16.771,Cook-000002,
4193,Signal food complete,2024-11-21 22:42:32.825,Cook-000001,
4193,Bring food,2024-11-21 22:47:36.489,Cook helper-000001,
4193,Deliver to customer,2024-11-21 22:59:43.435,Waiter-000001,
4193,EVENT 8 END,2024-11-21 23:03:36.316,,
4194,Take order,2024-11-05 18:30:00.000,Waiter-000005,
4194,start,2024-11-05 18:30:00.000,,
4194,Review order,2024-11-05 18:31:16.929,Waiter-000003,
4194,Prepare starter,2024-11-05 18:32:06.827,Cook helper-000003,
4194,prepare drinks,2024-11-05 18:32:06.827,Barman-000001,
4194,Bring drinks,2024-11-05 18:43:53.783,Barman-000003,
4194,Review drinks,2024-11-05 18:49:03.729,Waiter-000004,
4194,Prepare main course,2024-11-13 21:09:42.183,Cook-000002,
4194,Signal food complete,2024-11-21 22:45:51.812,Cook-000002,
4194,Bring food,2024-11-21 23:59:25.268,Cook helper-000003,
4194,Deliver to customer,2024-11-22 00:03:47.578,Waiter-000004,
4194,EVENT 8 END,2024-11-22 00:05:06.145,,
4195,Take order,2024-11-05 18:45:00.000,Waiter-000001,
4195,start,2024-11-05 18:45:00.000,,
4195,Review order,2024-11-05 18:46:11.656,Waiter-000003,
4195,prepare drinks,2024-11-05 18:46:39.602,Barman-000001,
4195,Bring drinks,2024-11-05 18:48:30.280,Barman-000001,form-based events(2024-11-05 18:48:30.280)
4195,Review drinks,2024-11-05 18:48:30.280,Waiter-000002,form-based events(2024-11-05 18:48:36.356)
4195,Prepare main course,2024-11-13 21:39:54.660,Cook-000001,
4195,Signal food complete,2024-11-21 23:59:25.268,Cook-000002,
4195,Bring food,2024-11-22 00:02:26.472,Cook helper-000001,
4195,Deliver to customer,2024-11-22 00:16:48.178,Waiter-000003,
4195,EVENT 8 END,2024-11-22 00:17:04.381,,
4196,Take order,2024-11-05 19:00:00.000,Waiter-000001,
4196,start,2024-11-05 19:00:00.000,,
4196,Review order,2024-11-05 19:00:27.688,Waiter-000005,
4196,prepare drinks,2024-11-05 19:04:46.901,Barman-000001,
4196,Bring drinks,2024-11-05 19:11:53.293,Barman-000003,
4196,Review drinks,2024-11-05 19:14:12.417,Waiter-000002,
4196,Prepare main course,2024-11-13 21:49:17.422,Cook-000003,
4196,Signal food complete,2024-11-22 00:01:49.157,Cook-000003,
4196,Bring food,2024-11-22 01:15:07.589,Cook helper-000003,
4196,Deliver to customer,2024-11-22 01:27:19.358,Waiter-000001,
4196,EVENT 8 END,2024-11-22 01:29:00.552,,
4197,Take order,2024-11-05 19:15:00.000,Waiter-000004,
4197,start,2024-11-05 19:15:00.000,,
4197,Review order,2024-11-05 19:16:57.239,Waiter-000003,
4197,prepare drinks,2024-11-05 19:19:52.082,Barman-000002,
4197,Bring drinks,2024-11-05 19:24:42.723,Barman-000001,
4197,Review drinks,2024-11-05 19:24:50.500,Waiter-000001,
4197,Prepare main course,2024-11-13 21:56:40.781,Cook-000002,
4197,Signal food complete,2024-11-21 22:52:54.551,Cook-000003,
4197,Bring food,2024-11-21 23:53:07.245,Cook helper-000002,
4197,Deliver to customer,2024-11-22 00:02:31.856,Waiter-000005,
4197,EVENT 8 END,2024-11-22 00:02:59.599,,
4198,Take order,2024-11-05 19:30:00.000,Waiter-000005,
4198,start,2024-11-05 19:30:00.000,,
4198,Review order,2024-11-05 19:30:55.348,Waiter-000002,
4198,prepare drinks,2024-11-05 19:31:36.213,Barman-000003,
4198,Bring drinks,2024-11-05 19:33:09.964,Barman-000002,
4198,Review drinks,2024-11-05 19:34:04.455,Waiter-000004,
4198,Prepare main course,2024-11-13 21:59:49.317,Cook-000002,
4198,Signal food complete,2024-11-21 23:01:20.145,Cook-000001,
4198,Bring food,2024-11-21 23:41:50.340,Cook helper-000002,
4198,Deliver to customer,2024-11-21 23:46:19.479,Waiter-000001,
4198,EVENT 8 END,2024-11-21 23:47:36.050,,
4199,Take order,2024-11-05 19:45:00.000,Waiter-000003,
4199,start,2024-11-05 19:45:00.000,,
4199,Review order,2024-11-05 19:45:58.982,Waiter-000001,
4199,Prepare starter,2024-11-05 19:46:54.700,Cook helper-000003,
4199,prepare drinks,2024-11-05 19:46:54.700,Barman-000001,
4199,Bring drinks,2024-11-05 19:48:07.625,Barman-000003,
4199,Review drinks,2024-11-05 19:59:21.293,Waiter-000005,
