"Case","Activity","Timestamp","Resource","Injection","org"
4303,"info received","2024-06-10 18:21:43.676","","","info received"
4303,"Check for completeness","2024-06-10 18:21:53.676","Clerk-000003","","Check for completeness"
4303,"Perform checks","2024-06-10 18:26:24.898","Clerk-000006","","Perform checks"
4303,"Make decision","2024-06-10 19:08:37.917","Manager-000001","","Make decision"
4303,"Notify accept","2024-06-10 19:21:03.094","Manager-000005","","Notify accept"
4303,"send card","2024-06-10 19:21:15.708","Manager-000003","synonymous Label(Activity)","Deliver card"
4303,"EVENT 13 END","2024-06-10 19:21:32.007","","","EVENT 13 END"
4304,"Check for completeness","2024-06-10 15:00:59.833","Clerk-000003","","Check for completeness"
4304,"New online application received","2024-06-10 15:00:59.833","","","New online application received"
4304,"Request info","2024-06-10 15:26:36.178","Manager-000002","","Request info"
4304,"info received","2024-06-10 15:31:05.513","","","info received"
4304,"Check for completeness","2024-06-10 15:31:15.513","Clerk-000005","","Check for completeness"
4304,"execute checks","2024-06-10 15:43:06.531","Clerk-000003","synonymous Label(Activity)","Perform checks"
4304,"Make decision","2024-06-10 15:45:03.566","Manager-000003","","Make decision"
4304,"Notify accept","2024-06-10 15:59:34.023","Manager-000001","","Notify accept"
4304,"Deliver card","2024-06-10 16:11:27.152","Manager-000002","","Deliver card"
4304,"EVENT 13 END","2024-06-10 16:18:28.750","","","EVENT 13 END"
4306,"Check for completeness","2024-06-10 15:20:54.869","Clerk-000006","","Check for completeness"
4306,"New online application received","2024-06-10 15:20:54.869","","","New online application received"
4306,"Perform checks","2024-06-10 15:22:17.587","Clerk-000002","","Perform checks"
4306,"Make decision","2024-06-10 15:25:15.738","Manager-000005","","Make decision"
4306,"notify reject","2024-06-10 15:39:07.920","Manager-000001","","notify reject"
4306,"time out","2024-06-10 15:42:41.482","","","time out"
4306,"EVENT 13 END","2024-06-10 15:42:51.482","","","EVENT 13 END"
4307,"Check for completeness","2024-06-10 15:41:30.506","Clerk-000006","","Check for completeness"
4307,"New online application received","2024-06-10 15:41:30.506","","","New online application received"
4307,"Perform checks","2024-06-10 15:42:06.255","Clerk-000002","","Perform checks"
4307,"Make decision","2024-06-10 15:45:50.634","Manager-000002","","Make decision"
4307,"notify reject","2024-06-10 15:59:32.918","Manager-000005","","notify reject"
4307,"time out","2024-06-10 16:16:08.789","","","time out"
4307,"EVENT 13 END","2024-06-10 16:16:18.789","","","EVENT 13 END"
4308,"Check for completeness","2024-06-10 16:19:26.035","Clerk-000003","","Check for completeness"
4308,"New online application received","2024-06-10 16:19:26.035","","","New online application received"
4308,"Perform checks","2024-06-10 16:30:19.416","Clerk-000002","","Perform checks"
4308,"Make decision","2024-06-10 16:34:04.487","Manager-000001","","Make decision"
4308,"notify reject","2024-06-10 16:43:00.879","Manager-000005","","notify reject"
4308,"review request received","2024-06-10 16:45:50.870","","","review request received"
4308,"Check for completeness","2024-06-10 16:46:00.870","Clerk-000001","","Check for completeness"
4308,"Perform checks","2024-06-10 16:54:43.614","Clerk-000003","","Perform checks"
4308,"Make decision","2024-06-10 16:55:44.519","Manager-000001","","Make decision"
4308,"send notification accept","2024-06-10 17:23:35.403","Manager-000005","synonymous Label(Activity)","Notify accept"
4308,"Deliver card","2024-06-10 17:26:10.898","Manager-000003","","Deliver card"
4308,"EVENT 13 END","2024-06-10 17:32:01.781","","","EVENT 13 END"
4309,"Check for completeness","2024-06-10 17:42:28.733","Clerk-000006","","Check for completeness"
4309,"New online application received","2024-06-10 17:42:28.733","","","New online application received"
4309,"Perform checks","2024-06-10 17:43:19.465","Clerk-000002","","Perform checks"
4309,"Make decision","2024-06-10 17:52:23.331","Manager-000002","","Make decision"
4309,"Notify accept","2024-06-10 18:04:56.470","Manager-000001","","Notify accept"
4309,"Deliver card","2024-06-10 18:06:13.241","Manager-000005","","Deliver card"
4309,"EVENT 13 END","2024-06-10 18:17:34.371","","","EVENT 13 END"
4310,"Check for completeness","2024-06-10 18:11:12.349","Clerk-000005","","Check for completeness"
4310,"New online application received","2024-06-10 18:11:12.349","","","New online application received"
4310,"Perform checks","2024-06-10 18:33:05.303","Clerk-000002","","Perform checks"
4310,"Make decision","2024-06-10 18:34:34.218","Manager-000006","","Make decision"
4310,"notify reject","2024-06-10 18:40:35.895","Manager-000002","","notify reject"
4310,"revision received","2024-06-10 18:51:37.648","","synonymous Label(Activity)","review request received"
4310,"Check for completeness","2024-06-10 18:51:47.648","Clerk-000004","","Check for completeness"
4310,"Request info","2024-06-10 18:59:16.679","Manager-000004","","Request info"
4310,"information received","2024-06-10 19:14:41.265","","synonymous Label(Activity)","info received"
4310,"Check for completeness","2024-06-10 19:14:51.265","Clerk-000001","","Check for completeness"
4310,"request more information","2024-06-10 19:27:51.318","Manager-000006","synonymous Label(Activity)","Request info"
4310,"info received","2024-06-10 19:38:57.436","","","info received"
4310,"Check for completeness","2024-06-10 19:39:07.436","Clerk-000005","","Check for completeness"
4310,"Request info","2024-06-10 19:41:35.075","Manager-000002","","Request info"
4310,"info received","2024-06-10 19:46:00.393","","","info received"
4310,"Check for completeness","2024-06-10 19:46:10.393","Clerk-000002","","Check for completeness"
4310,"Request info","2024-06-10 19:52:45.235","Manager-000004","","Request info"
4310,"info received","2024-06-10 19:57:30.317","","","info received"
4310,"Check for completeness","2024-06-10 19:57:40.317","Clerk-000004","","Check for completeness"
4310,"Request info","2024-06-10 20:11:34.986","Manager-000005","","Request info"
4310,"information received","2024-06-10 20:26:54.276","","synonymous Label(Activity)","info received"
4310,"Check for completeness","2024-06-10 20:27:04.276","Clerk-000005","","Check for completeness"
4310,"Request info","2024-06-10 20:44:35.144","Manager-000004","","Request info"
4310,"info received","2024-06-10 20:49:36.576","","","info received"
4310,"Check for completeness","2024-06-10 20:49:46.576","Clerk-000002","","Check for completeness"
4310,"Perform checks","2024-06-10 20:52:12.252","Clerk-000003","","Perform checks"
4310,"Make decision","2024-06-10 21:05:59.453","Manager-000001","","Make decision"
4310,"notify reject","2024-06-10 21:15:35.967","Manager-000003","","notify reject"
4310,"time out","2024-06-10 21:15:45.308","","","time out"
4310,"EVENT 13 END","2024-06-10 21:15:55.308","","","EVENT 13 END"
4312,"Check for completeness","2024-06-10 21:14:43.921","Clerk-000004","","Check for completeness"
4312,"New online application received","2024-06-10 21:14:43.921","","","New online application received"
4312,"Request info","2024-06-10 21:15:32.311","Manager-000005","","Request info"
4312,"info received","2024-06-10 21:18:11.740","","","info received"
4312,"Check for completeness","2024-06-10 21:18:21.740","Clerk-000001","","Check for completeness"
4312,"Perform checks","2024-06-10 21:44:29.948","Clerk-000002","","Perform checks"
4312,"Make decision","2024-06-10 21:50:16.493","Manager-000004","","Make decision"
4312,"notify reject","2024-06-10 21:52:23.585","Manager-000001","","notify reject"
4312,"time out","2024-06-10 22:01:15.798","","","time out"
4312,"EVENT 13 END","2024-06-10 22:01:25.798","","","EVENT 13 END"
4313,"Check for completeness","2024-06-10 21:15:00.371","Clerk-000006","","Check for completeness"
4313,"New online application received","2024-06-10 21:15:00.371","","","New online application received"
4313,"Perform checks","2024-06-10 21:27:01.728","Clerk-000005","","Perform checks"
4313,"Make decision","2024-06-10 21:29:03.646","Manager-000006","","Make decision"
4313,"Notify accept","2024-06-10 22:12:36.184","Manager-000002","","Notify accept"
4313,"Deliver card","2024-06-10 22:14:58.431","Manager-000004","","Deliver card"
4313,"EVENT 13 END","2024-06-10 22:24:13.067","","","EVENT 13 END"
4314,"Check for completeness","2024-06-10 21:47:47.274","Clerk-000003","","Check for completeness"
4314,"New online application received","2024-06-10 21:47:47.274","","","New online application received"
4314,"Request info","2024-06-10 21:50:43.310","Manager-000002","","Request info"
4314,"info received","2024-06-10 21:52:06.250","","","info received"
4314,"Check for completeness","2024-06-10 21:52:16.250","Clerk-000004","","Check for completeness"
4314,"Perform checks","2024-06-10 22:00:34.808","Clerk-000006","","Perform checks"
4314,"Make decision","2024-06-10 22:05:00.700","Manager-000003","","Make decision"
4314,"notify reject","2024-06-10 22:09:02.387","Manager-000005","","notify reject"
4314,"time out","2024-06-10 22:16:43.191","","","time out"
4314,"EVENT 13 END","2024-06-10 22:16:53.191","","","EVENT 13 END"
4315,"Check for completeness","2024-06-10 22:04:02.565","Clerk-000005","","Check for completeness"
4315,"New online application received","2024-06-10 22:04:02.565","","","New online application received"
4315,"Perform checks","2024-06-10 22:22:14.869","Clerk-000002","","Perform checks"
4315,"Make decision","2024-06-10 22:22:22.845","Manager-000001","","Make decision"
4315,"notify reject","2024-06-10 22:24:09.881","Manager-000003","","notify reject"
4315,"review request received","2024-06-10 22:27:43.733","","","review request received"
4315,"Check for completeness","2024-06-10 22:27:53.733","Clerk-000003","","Check for completeness"
4315,"Perform checks","2024-06-10 22:33:28.408","Clerk-000006","","Perform checks"
4315,"Make decision","2024-06-10 23:04:13.850","Manager-000005","","Make decision"
4315,"Notify accept","2024-06-10 23:07:01.500","Manager-000001","","Notify accept"
4315,"Deliver card","2024-06-10 23:15:51.959","Manager-000003","","Deliver card"
4315,"EVENT 13 END","2024-06-10 23:16:16.438","","","EVENT 13 END"
4316,"Check for completeness","2024-06-10 22:17:38.970","Clerk-000001","","Check for completeness"
4316,"New online application received","2024-06-10 22:17:38.970","","","New online application received"
4316,"Request info","2024-06-10 22:25:48.132","Manager-000006","","Request info"
4316,"info received","2024-06-10 22:30:25.523","","","info received"
4316,"Check for completeness","2024-06-10 22:30:35.523","Clerk-000004","","Check for completeness"
4316,"Request info","2024-06-10 22:41:08.747","Manager-000002","","Request info"
4316,"info received","2024-06-10 22:50:26.546","","","info received"
4316,"Check for completeness","2024-06-10 22:50:36.546","Clerk-000005","","Check for completeness"
4316,"require additional details","2024-06-10 23:09:17.936","Manager-000004","synonymous Label(Activity)","Request info"
4316,"info received","2024-06-10 23:15:27.244","","","info received"
4316,"Check for completeness","2024-06-10 23:15:37.244","Clerk-000002","","Check for completeness"
4316,"Request info","2024-06-10 23:22:19.024","Manager-000006","","Request info"
4316,"info received","2024-06-10 23:36:43.304","","","info received"
4316,"Check for completeness","2024-06-10 23:36:53.304","Clerk-000001","","Check for completeness"
4316,"Perform checks","2024-06-10 23:39:16.520","Clerk-000003","","Perform checks"
4316,"Make decision","2024-06-10 23:43:12.728","Manager-000002","","Make decision"
4316,"Notify accept","2024-06-11 00:10:31.450","Manager-000005","","Notify accept"
4316,"Deliver card","2024-06-11 00:14:50.749","Manager-000004","","Deliver card"
4316,"EVENT 13 END","2024-06-11 00:24:29.572","","","EVENT 13 END"
4317,"Check for completeness","2024-06-11 04:03:26.287","Clerk-000004","","Check for completeness"
4317,"New online application received","2024-06-11 04:03:26.287","","","New online application received"
4317,"request more information","2024-06-11 04:07:27.444","Manager-000001","synonymous Label(Activity)","Request info"
4317,"info received","2024-06-11 04:08:23.879","","","info received"
4317,"Check for completeness","2024-06-11 04:08:33.879","Clerk-000006","","Check for completeness"
4317,"Perform checks","2024-06-11 04:43:38.419","Clerk-000005","","Perform checks"
4317,"Make decision","2024-06-11 04:47:02.524","Manager-000003","","Make decision"
4317,"Notify accept","2024-06-11 04:52:16.464","Manager-000006","","Notify accept"
4317,"Deliver card","2024-06-11 05:00:04.972","Manager-000002","","Deliver card"
4317,"EVENT 13 END","2024-06-11 05:05:45.613","","","EVENT 13 END"
4318,"Check for completeness","2024-06-11 05:42:28.317","Clerk-000002","","Check for completeness"
4318,"New online application received","2024-06-11 05:42:28.317","","","New online application received"
4318,"Request info","2024-06-11 05:48:10.926","Manager-000005","","Request info"
4318,"info received","2024-06-11 05:56:25.154","","","info received"
4318,"Check for completeness","2024-06-11 05:56:35.154","Clerk-000003","","Check for completeness"
4318,"Request info","2024-06-11 05:57:37.059","Manager-000004","","Request info"
4318,"info received","2024-06-11 05:59:24.879","","","info received"
4318,"Check for completeness","2024-06-11 05:59:34.879","Clerk-000006","","Check for completeness"
4318,"Perform checks","2024-06-11 06:16:34.725","Clerk-000005","","Perform checks"
4318,"Make decision","2024-06-11 06:21:09.136","Manager-000003","","Make decision"
4318,"notify reject","2024-06-11 06:42:42.408","Manager-000005","","notify reject"
4318,"time out","2024-06-11 07:07:15.370","","","time out"
4318,"EVENT 13 END","2024-06-11 07:07:25.370","","","EVENT 13 END"
4319,"Check for completeness","2024-06-11 05:50:46.604","Clerk-000001","","Check for completeness"
4319,"New online application received","2024-06-11 05:50:46.604","","","New online application received"
4319,"Perform checks","2024-06-11 05:59:16.122","Clerk-000004","","Perform checks"
4319,"Make decision","2024-06-11 06:17:59.431","Manager-000001","","Make decision"
4319,"Notify accept","2024-06-11 06:25:34.615","Manager-000006","","Notify accept"
4319,"Deliver card","2024-06-11 06:34:26.433","Manager-000002","","Deliver card"
4319,"EVENT 13 END","2024-06-11 06:46:46.540","","","EVENT 13 END"
4320,"Check for completeness","2024-06-11 07:40:31.359","Clerk-000002","","Check for completeness"
4320,"New online application received","2024-06-11 07:40:31.359","","","New online application received"
4320,"check application","2024-06-11 07:54:30.667","Clerk-000003","synonymous Label(Activity)","Perform checks"
4320,"Make decision","2024-06-11 08:07:45.363","Manager-000004","","Make decision"
4320,"notify reject","2024-06-11 08:17:30.547","Manager-000001","","notify reject"
4320,"review request received","2024-06-11 08:46:48.392","","","review request received"
4320,"Check for completeness","2024-06-11 08:46:58.392","Clerk-000005","","Check for completeness"
4320,"Perform checks","2024-06-11 08:49:11.600","Clerk-000002","","Perform checks"
4320,"Make decision","2024-06-11 08:57:05.620","Manager-000002","","Make decision"
4320,"Notify accept","2024-06-11 08:57:45.913","Manager-000005","","Notify accept"
4320,"Deliver card","2024-06-11 09:07:52.965","Manager-000004","","Deliver card"
4320,"EVENT 13 END","2024-06-11 09:15:32.788","","","EVENT 13 END"
4321,"Check for completeness","2024-06-11 08:23:48.327","Clerk-000001","","Check for completeness"
4321,"New online application received","2024-06-11 08:23:48.327","","","New online application received"
4321,"Perform checks","2024-06-11 08:29:02.345","Clerk-000006","","Perform checks"
4321,"Make decision","2024-06-11 08:42:25.524","Manager-000006","","Make decision"
4321,"notify reject","2024-06-11 08:47:36.181","Manager-000003","","notify reject"
4321,"time out","2024-06-11 09:03:21.023","","","time out"
4321,"EVENT 13 END","2024-06-11 09:03:31.023","","","EVENT 13 END"
4324,"Check for completeness","2024-06-11 10:32:11.315","Clerk-000004","","Check for completeness"
4324,"New online application received","2024-06-11 10:32:11.315","","","New online application received"
4324,"Perform checks","2024-06-11 10:47:08.474","Clerk-000002","","Perform checks"
4324,"Make decision","2024-06-11 11:05:49.496","Manager-000001","","Make decision"
4324,"Notify accept","2024-06-11 11:08:10.321","Manager-000003","","Notify accept"
4324,"Deliver card","2024-06-11 11:23:05.889","Manager-000005","","Deliver card"
4324,"EVENT 13 END","2024-06-11 11:26:20.959","","","EVENT 13 END"
4325,"Check for completeness","2024-06-11 10:51:18.467","Clerk-000001","","Check for completeness"
4325,"New online application received","2024-06-11 10:51:18.467","","","New online application received"
4325,"Request info","2024-06-11 10:56:42.769","Manager-000006","","Request info"
4325,"info received","2024-06-11 11:12:01.679","","","info received"
4325,"Check for completeness","2024-06-11 11:12:11.679","Clerk-000003","","Check for completeness"
4325,"Perform checks","2024-06-11 11:19:13.222","Clerk-000006","","Perform checks"
4325,"take decision","2024-06-11 11:23:47.705","Manager-000002","synonymous Label(Activity)","Make decision"
4325,"Notify accept","2024-06-11 11:25:25.056","Manager-000004","","Notify accept"
4325,"Deliver card","2024-06-11 11:29:30.382","Manager-000001","","Deliver card"
4325,"EVENT 13 END","2024-06-11 11:35:36.513","","","EVENT 13 END"
4326,"Check for completeness","2024-06-11 14:09:15.004","Clerk-000005","","Check for completeness"
4326,"New online application received","2024-06-11 14:09:15.004","","","New online application received"
4326,"Request info","2024-06-11 14:12:06.892","Manager-000006","","Request info"
4326,"info received","2024-06-11 14:20:47.566","","","info received"
4326,"Check for completeness","2024-06-11 14:20:57.566","Clerk-000004","","Check for completeness"
4326,"Perform checks","2024-06-11 14:24:40.291","Clerk-000001","","Perform checks"
4326,"Make decision","2024-06-11 14:55:03.531","Manager-000003","","Make decision"
4326,"notify reject","2024-06-11 14:56:22.152","Manager-000002","","notify reject"
4326,"review request received","2024-06-11 15:05:23.178","","","review request received"
4326,"verify completeness","2024-06-11 15:05:33.178","Clerk-000002","synonymous Label(Activity)","Check for completeness"
4326,"Request info","2024-06-11 15:33:22.088","Manager-000005","","Request info"
4326,"info received","2024-06-11 15:41:44.779","","","info received"
4326,"Check for completeness","2024-06-11 15:41:54.779","Clerk-000003","","Check for completeness"
4326,"Perform checks","2024-06-11 15:45:19.903","Clerk-000006","","Perform checks"
4326,"Make decision","2024-06-11 15:51:14.187","Manager-000004","","Make decision"
4326,"Notify accept","2024-06-11 15:56:32.672","Manager-000001","","Notify accept"
4326,"Deliver card","2024-06-11 16:10:57.832","Manager-000006","","Deliver card"
4326,"EVENT 13 END","2024-06-11 16:19:53.354","","","EVENT 13 END"
4327,"Check for completeness","2024-06-11 15:59:40.135","Clerk-000005","","Check for completeness"
4327,"New online application received","2024-06-11 15:59:40.135","","","New online application received"
4327,"Request info","2024-06-11 16:14:41.305","Manager-000003","","Request info"
4327,"info received","2024-06-11 16:21:51.062","","","info received"
4327,"Check for completeness","2024-06-11 16:22:01.062","Clerk-000004","","Check for completeness"
4327,"Perform checks","2024-06-11 16:25:04.299","Clerk-000001","","Perform checks"
4327,"Make decision","2024-06-11 16:28:38.062","Manager-000002","","Make decision"
4327,"notify reject","2024-06-11 16:52:02.999","Manager-000005","","notify reject"
4327,"time out","2024-06-11 17:06:07.717","","","time out"
4327,"EVENT 13 END","2024-06-11 17:06:17.717","","","EVENT 13 END"
4328,"Check for completeness","2024-06-11 16:47:38.767","Clerk-000002","","Check for completeness"
4328,"New online application received","2024-06-11 16:47:38.767","","","New online application received"
4328,"Perform checks","2024-06-11 17:47:08.482","Clerk-000004","","Perform checks"
4328,"Make decision","2024-06-11 18:38:47.281","Manager-000002","","Make decision"
4328,"notify reject","2024-06-11 19:01:56.942","Manager-000005","","notify reject"
4328,"time out","2024-06-11 19:21:28.855","","","time out"
4328,"EVENT 13 END","2024-06-11 19:21:38.855","","","EVENT 13 END"
4329,"Check for completeness","2024-06-11 17:08:26.053","Clerk-000003","","Check for completeness"
4329,"New online application received","2024-06-11 17:08:26.053","","","New online application received"
4329,"Request info","2024-06-11 17:15:00.819","Manager-000004","","Request info"
4329,"info received","2024-06-11 17:49:45.586","","","info received"
4329,"Check for completeness","2024-06-11 17:49:55.586","Clerk-000001","","Check for completeness"
4329,"Perform checks","2024-06-11 18:00:20.286","Clerk-000003","","Perform checks"
4329,"Make decision","2024-06-11 18:00:41.754","Manager-000006","","Make decision"
4329,"Notify accept","2024-06-11 18:08:51.042","Manager-000003","","Notify accept"
4329,"Deliver card","2024-06-11 18:09:38.514","Manager-000002","","Deliver card"
4329,"EVENT 13 END","2024-06-11 18:13:29.195","","","EVENT 13 END"
4331,"Check for completeness","2024-06-11 17:42:07.769","Clerk-000005","","Check for completeness"
4331,"New online application received","2024-06-11 17:42:07.769","","","New online application received"
4331,"Request info","2024-06-11 18:10:27.187","Manager-000005","","Request info"
4331,"info received","2024-06-11 18:15:44.735","","","info received"
4331,"Check for completeness","2024-06-11 18:15:54.735","Clerk-000002","","Check for completeness"
4331,"Request info","2024-06-11 18:21:12.321","Manager-000004","","Request info"
4331,"info received","2024-06-11 18:21:42.188","","","info received"
4331,"Check for completeness","2024-06-11 18:21:52.188","Clerk-000001","","Check for completeness"
4331,"Request info","2024-06-11 18:30:43.503","Manager-000006","","Request info"
4331,"info received","2024-06-11 18:34:20.729","","","info received"
4331,"Check for completeness","2024-06-11 18:34:30.729","Clerk-000002","","Check for completeness"
4331,"Perform checks","2024-06-11 18:46:51.027","Clerk-000004","","Perform checks"
4331,"Make decision","2024-06-11 19:04:28.928","Manager-000003","","Make decision"
4331,"Notify accept","2024-06-11 19:10:59.983","Manager-000002","","Notify accept"
4331,"deliver package","2024-06-11 19:46:27.417","Manager-000005","synonymous Label(Activity)","Deliver card"
4331,"EVENT 13 END","2024-06-11 19:59:52.064","","","EVENT 13 END"
4332,"Check for completeness","2024-06-11 18:34:11.020","Clerk-000005","","Check for completeness"
4332,"New online application received","2024-06-11 18:34:11.020","","","New online application received"
4332,"Perform checks","2024-06-11 18:41:14.797","Clerk-000006","","Perform checks"
4332,"Make decision","2024-06-11 18:59:16.678","Manager-000006","","Make decision"
4332,"notify reject","2024-06-11 19:07:38.329","Manager-000004","","notify reject"
4332,"review request received","2024-06-11 19:11:46.718","","","review request received"
4332,"Check for completeness","2024-06-11 19:11:56.718","Clerk-000002","","Check for completeness"
4332,"Request info","2024-06-11 19:12:09.328","Manager-000006","","Request info"
4332,"info received","2024-06-11 19:15:38.179","","","info received"
4332,"Check for completeness","2024-06-11 19:15:48.179","Clerk-000001","","Check for completeness"
4332,"Request info","2024-06-11 19:21:19.071","Manager-000004","","Request info"
4332,"info received","2024-06-11 19:30:34.611","","","info received"
4332,"Check for completeness","2024-06-11 19:30:44.611","Clerk-000003","","Check for completeness"
4332,"Perform checks","2024-06-11 19:44:17.994","Clerk-000001","","Perform checks"
4332,"Make decision","2024-06-11 19:46:14.520","Manager-000001","","Make decision"
4332,"notify reject","2024-06-11 19:52:42.596","Manager-000003","","notify reject"
4332,"time out","2024-06-11 19:52:51.763","","","time out"
4332,"EVENT 13 END","2024-06-11 19:53:01.763","","","EVENT 13 END"
4334,"Check for completeness","2024-06-11 19:37:02.278","Clerk-000004","","Check for completeness"
4334,"New online application received","2024-06-11 19:37:02.278","","","New online application received"
4334,"Request info","2024-06-11 19:39:21.894","Manager-000006","","Request info"
4334,"info received","2024-06-11 19:42:40.834","","","info received"
4334,"check complete","2024-06-11 19:42:50.834","Clerk-000002","synonymous Label(Activity)","Check for completeness"
4334,"Request info","2024-06-11 19:57:32.343","Manager-000002","","Request info"
4334,"info received","2024-06-11 20:02:11.148","","","info received"
4334,"Check for completeness","2024-06-11 20:02:21.148","Clerk-000003","","Check for completeness"
4334,"Perform checks","2024-06-11 20:02:37.566","Clerk-000006","","Perform checks"
4334,"Make decision","2024-06-11 20:16:16.476","Manager-000001","","Make decision"
4334,"notify reject","2024-06-11 20:20:49.620","Manager-000002","","notify reject"
4334,"review request received","2024-06-11 20:32:39.368","","","review request received"
4334,"Check for completeness","2024-06-11 20:32:49.368","Clerk-000003","","Check for completeness"
4334,"Perform checks","2024-06-11 20:37:34.033","Clerk-000006","","Perform checks"
4334,"Make decision","2024-06-11 20:45:19.206","Manager-000002","","Make decision"
4334,"notify reject","2024-06-11 20:52:02.171","Manager-000004","","notify reject"
4334,"review request received","2024-06-11 20:57:08.243","","","review request received"
4334,"Check for completeness","2024-06-11 20:57:18.243","Clerk-000004","","Check for completeness"
4334,"Perform checks","2024-06-11 21:37:13.664","Clerk-000001","","Perform checks"
4334,"Make decision","2024-06-11 21:46:13.209","Manager-000002","","Make decision"
4334,"Notify accept","2024-06-11 21:54:55.686","Manager-000003","","Notify accept"
4334,"Deliver card","2024-06-11 22:08:38.252","Manager-000001","","Deliver card"
4334,"EVENT 13 END","2024-06-11 22:23:48.491","","","EVENT 13 END"
4335,"Check for completeness","2024-06-11 19:56:28.243","Clerk-000004","","Check for completeness"
4335,"New online application received","2024-06-11 19:56:28.243","","","New online application received"
4335,"Request info","2024-06-11 20:33:00.719","Manager-000006","","Request info"
4335,"info received","2024-06-11 20:33:42.957","","","info received"
4335,"Check for completeness","2024-06-11 20:33:52.957","Clerk-000001","","Check for completeness"
4335,"Perform checks","2024-06-11 20:34:23.604","Clerk-000002","","Perform checks"
4335,"Make decision","2024-06-11 20:44:13.909","Manager-000003","","Make decision"
4335,"notify reject","2024-06-11 20:53:22.670","Manager-000001","","notify reject"
4335,"time out","2024-06-11 21:02:02.560","","","time out"
4335,"EVENT 13 END","2024-06-11 21:02:12.560","","","EVENT 13 END"
4337,"Check for completeness","2024-06-12 00:49:21.101","Clerk-000002","","Check for completeness"
4337,"application received","2024-06-12 00:49:21.101","","synonymous Label(Activity)","New online application received"
4337,"Request info","2024-06-12 01:02:01.344","Manager-000002","","Request info"
4337,"information received","2024-06-12 01:03:45.328","","synonymous Label(Activity)","info received"
4337,"Check for completeness","2024-06-12 01:03:55.328","Clerk-000006","","Check for completeness"
4337,"require additional details","2024-06-12 01:07:52.110","Manager-000003","synonymous Label(Activity)","Request info"
4337,"info received","2024-06-12 01:11:27.175","","","info received"
4337,"Check for completeness","2024-06-12 01:11:37.175","Clerk-000004","","Check for completeness"
4337,"Request info","2024-06-12 01:17:18.915","Manager-000001","","Request info"
4337,"info received","2024-06-12 01:52:07.583","","","info received"
4337,"Check for completeness","2024-06-12 01:52:17.583","Clerk-000001","","Check for completeness"
4337,"Request info","2024-06-12 01:54:26.165","Manager-000004","","Request info"
4337,"info received","2024-06-12 02:14:44.571","","","info received"
4337,"Check for completeness","2024-06-12 02:14:54.571","Clerk-000005","","Check for completeness"
4337,"Request info","2024-06-12 02:25:58.874","Manager-000005","","Request info"
4337,"info received","2024-06-12 02:27:52.732","","","info received"
4337,"Check for completeness","2024-06-12 02:28:02.732","Clerk-000003","","Check for completeness"
4337,"Request info","2024-06-12 02:33:34.346","Manager-000006","","Request info"
4337,"info received","2024-06-12 02:34:56.571","","","info received"
4337,"Check for completeness","2024-06-12 02:35:06.571","Clerk-000002","","Check for completeness"
4337,"Perform checks","2024-06-12 02:40:45.869","Clerk-000006","","Perform checks"
4337,"Make decision","2024-06-12 03:13:10.989","Manager-000002","","Make decision"
4337,"Notify accept","2024-06-12 03:14:57.480","Manager-000003","","Notify accept"
4337,"Deliver card","2024-06-12 03:31:59.373","Manager-000001","","Deliver card"
4337,"EVENT 13 END","2024-06-12 03:34:25.092","","","EVENT 13 END"
4338,"Check for completeness","2024-06-12 04:55:11.989","Clerk-000004","","Check for completeness"
4338,"New online application received","2024-06-12 04:55:11.989","","","New online application received"
4338,"Request info","2024-06-12 05:06:39.345","Manager-000004","","Request info"
4338,"info received","2024-06-12 05:14:18.093","","","info received"
4338,"Check for completeness","2024-06-12 05:14:28.093","Clerk-000001","","Check for completeness"
4338,"Perform checks","2024-06-12 05:41:48.415","Clerk-000006","","Perform checks"
4338,"Make decision","2024-06-12 05:43:53.033","Manager-000006","","Make decision"
4338,"notify reject","2024-06-12 06:10:55.168","Manager-000001","","notify reject"
4338,"review request received","2024-06-12 06:28:51.208","","","review request received"
4338,"Check for completeness","2024-06-12 06:29:01.208","Clerk-000003","","Check for completeness"
4338,"Request info","2024-06-12 06:35:54.717","Manager-000002","","Request info"
4338,"info received","2024-06-12 06:37:16.787","","","info received"
4338,"Check for completeness","2024-06-12 06:37:26.787","Clerk-000006","","Check for completeness"
4338,"Perform checks","2024-06-12 06:40:49.229","Clerk-000002","","Perform checks"
4338,"Make decision","2024-06-12 06:51:27.035","Manager-000003","","Make decision"
4338,"send notification reject","2024-06-12 06:54:03.381","Manager-000001","synonymous Label(Activity)","notify reject"
4338,"review request received","2024-06-12 06:56:50.177","","","review request received"
4338,"Check for completeness","2024-06-12 06:57:00.177","Clerk-000005","","Check for completeness"
4338,"Perform checks","2024-06-12 07:01:21.683","Clerk-000003","","Perform checks"
4338,"Make decision","2024-06-12 07:40:41.162","Manager-000003","","Make decision"
4338,"send notification reject","2024-06-12 07:58:41.721","Manager-000004","synonymous Label(Activity)","notify reject"
4338,"review request received","2024-06-12 08:12:39.954","","","review request received"
4338,"Check for completeness","2024-06-12 08:12:49.954","Clerk-000001","","Check for completeness"
4338,"Request info","2024-06-12 08:13:24.138","Manager-000006","","Request info"
4338,"info received","2024-06-12 08:14:34.135","","","info received"
4338,"Check for completeness","2024-06-12 08:14:44.135","Clerk-000006","","Check for completeness"
