"Case","Activity","Timestamp","Resource","Injection","org"
4108,"EVENT 8 END","2024-11-08 21:22:53.274","","","EVENT 8 END"
4109,"Take order","2024-10-31 21:15:00.000","Waiter-000004","","Take order"
4109,"start","2024-10-31 21:15:00.000","","","start"
4109,"Review order","2024-10-31 21:15:41.652","Waiter-000005","","Review order"
4109,"prepare drinks","2024-10-31 21:15:57.601","Barman-000001","","prepare drinks"
4109,"Bring drinks_ixtNFMIF_Barman-000002","2024-10-31 21:20:51.843","Barman-000002","polluted Label(Activity)","Bring drinks"
4109,"Review drinks_VRURazoN_Waiter-000001","2024-10-31 21:28:07.926","Waiter-000001","polluted Label(Activity)","Review drinks"
4109,"prepare drinks_KPTSbbZk_Barman-000003","2024-10-31 21:29:13.674","Barman-000003","polluted Label(Activity)","prepare drinks"
4109,"Bring drinks_vWVhrUJl_Barman-000001","2024-10-31 21:35:46.328","Barman-000001","polluted Label(Activity)","Bring drinks"
4109,"Review drinks_qjzRrVKc_Waiter-000004","2024-10-31 21:49:40.197","Waiter-000004","polluted Label(Activity)","Review drinks"
4109,"Prepare main course_nPeRkWWe_Cook-000002","2024-11-08 21:19:01.128","Cook-000002","polluted Label(Activity)","Prepare main course"
4109,"Signal food complete_xwCBIhqb_Cook-000001","2024-11-19 18:50:45.986","Cook-000001","polluted Label(Activity)","Signal food complete"
4109,"Bring food_nPoytoua_Cook helper-000003","2024-11-19 18:57:42.838","Cook helper-000003","polluted Label(Activity)","Bring food"
4109,"Deliver to customer_OJiGCksN_Waiter-000005","2024-11-19 18:59:50.463","Waiter-000005","polluted Label(Activity)","Deliver to customer"
4109,"EVENT 8 END","2024-11-19 19:00:25.161","","","EVENT 8 END"
4111,"Take order","2024-10-31 21:45:00.000","Waiter-000001","","Take order"
4111,"start_cHmwVEAQ_nan","2024-10-31 21:45:00.000","","polluted Label(Activity)","start"
4111,"Review order","2024-10-31 21:45:40.826","Waiter-000002","","Review order"
4111,"Prepare starter_MbhIoVmP_Cook helper-000003","2024-10-31 21:46:35.911","Cook helper-000003","polluted Label(Activity)","Prepare starter"
4111,"prepare drinks_ujDBWQcv_Barman-000003","2024-10-31 21:46:35.911","Barman-000003","polluted Label(Activity)","prepare drinks"
4111,"Bring drinks_apttxLTI_Barman-000001","2024-10-31 21:55:53.811","Barman-000001","polluted Label(Activity)","Bring drinks"
4111,"Review drinks_dQVevPxe_Waiter-000002","2024-10-31 22:07:27.159","Waiter-000002","polluted Label(Activity)","Review drinks"
4111,"Signal food complete_QQjJlmRx_Cook-000001","2024-11-08 22:21:37.793","Cook-000001","polluted Label(Activity)","Signal food complete"
4111,"Bring food_wuTIRWlK_Cook helper-000002","2024-11-08 22:32:03.628","Cook helper-000002","polluted Label(Activity)","Bring food"
4111,"Deliver to customer_TBElVlPY_Waiter-000003","2024-11-08 22:41:26.303","Waiter-000003","polluted Label(Activity)","Deliver to customer"
4111,"EVENT 8 END_kotOqpTh_nan","2024-11-08 22:45:38.205","","polluted Label(Activity)","EVENT 8 END"
4113,"Take order","2024-10-31 22:15:00.000","Waiter-000005","","Take order"
4113,"start","2024-10-31 22:15:00.000","","","start"
4113,"Review order","2024-10-31 22:20:50.322","Waiter-000003","","Review order"
4113,"prepare drinks_TvZOMgzq_Barman-000001","2024-10-31 22:22:29.745","Barman-000001","polluted Label(Activity)","prepare drinks"
4113,"Bring drinks","2024-10-31 22:22:35.903","Barman-000003","","Bring drinks"
4113,"Review drinks_vHyMZfuS_Waiter-000001","2024-10-31 22:24:27.120","Waiter-000001","polluted Label(Activity)","Review drinks"
4113,"prepare drinks","2024-10-31 22:24:45.063","Barman-000002","","prepare drinks"
4113,"Bring drinks","2024-10-31 22:31:45.637","Barman-000001","","Bring drinks"
4113,"Review drinks_yHlVKqzn_Waiter-000003","2024-10-31 22:34:31.768","Waiter-000003","polluted Label(Activity)","Review drinks"
4113,"prepare drinks","2024-10-31 22:34:35.810","Barman-000002","","prepare drinks"
4113,"Bring drinks","2024-10-31 22:37:18.587","Barman-000001","","Bring drinks"
4113,"Review drinks","2024-10-31 22:37:50.744","Waiter-000002","","Review drinks"
4113,"prepare drinks","2024-10-31 22:39:05.137","Barman-000002","","prepare drinks"
4113,"Bring drinks","2024-10-31 22:44:37.645","Barman-000001","","Bring drinks"
4113,"Review drinks","2024-10-31 22:56:44.072","Waiter-000003","","Review drinks"
4113,"prepare drinks_wFKVfzcm_Barman-000001","2024-10-31 22:56:46.062","Barman-000001","polluted Label(Activity)","prepare drinks"
4113,"Bring drinks","2024-10-31 23:00:25.951","Barman-000003","","Bring drinks"
4113,"Review drinks","2024-10-31 23:10:37.813","Waiter-000002","","Review drinks"
4113,"Prepare main course","2024-11-08 22:48:07.081","Cook-000001","","Prepare main course"
4113,"Signal food complete","2024-11-19 20:28:57.364","Cook-000001","","Signal food complete"
4113,"Bring food","2024-11-19 20:35:26.305","Cook helper-000002","","Bring food"
4113,"Deliver to customer_TVwNhhfD_Waiter-000004","2024-11-19 20:36:45.835","Waiter-000004","polluted Label(Activity)","Deliver to customer"
4113,"EVENT 8 END_MHDqECLR_nan","2024-11-19 20:37:07.983","","polluted Label(Activity)","EVENT 8 END"
4115,"Take order","2024-10-31 22:45:00.000","Waiter-000005","","Take order"
4115,"start_uHcRrVvr_nan","2024-10-31 22:45:00.000","","polluted Label(Activity)","start"
4115,"Review order_CtYyBAab_Waiter-000001","2024-10-31 22:45:29.856","Waiter-000001","polluted Label(Activity)","Review order"
4115,"prepare drinks","2024-10-31 22:47:00.954","Barman-000002","","prepare drinks"
4115,"Bring drinks_RLLBSuLf_Barman-000002","2024-10-31 22:58:05.181","Barman-000002","polluted Label(Activity)","Bring drinks"
4115,"Review drinks","2024-10-31 23:20:07.819","Waiter-000005","","Review drinks"
4115,"Prepare main course","2024-11-08 22:54:54.905","Cook-000003","","Prepare main course"
4115,"Signal food complete_bsCBwLTz_Cook-000003","2024-11-19 20:07:56.481","Cook-000003","polluted Label(Activity)","Signal food complete"
4115,"Bring food_oygHbRFL_Cook helper-000003","2024-11-19 20:19:28.987","Cook helper-000003","polluted Label(Activity)","Bring food"
4115,"Deliver to customer","2024-11-19 20:19:52.992","Waiter-000001","","Deliver to customer"
4115,"EVENT 8 END_FEVtbHlX_nan","2024-11-19 20:20:27.218","","polluted Label(Activity)","EVENT 8 END"
4116,"Take order","2024-10-31 23:00:00.000","Waiter-000001","","Take order"
4116,"start_rLaAhKIg_nan","2024-10-31 23:00:00.000","","polluted Label(Activity)","start"
4116,"Review order","2024-10-31 23:00:45.160","Waiter-000004","","Review order"
4116,"prepare drinks_kJXOabVI_Barman-000001","2024-10-31 23:03:05.589","Barman-000001","polluted Label(Activity)","prepare drinks"
4116,"Bring drinks_OANySKfZ_Barman-000001","2024-10-31 23:08:03.031","Barman-000001","polluted Label(Activity)","Bring drinks"
4116,"Review drinks_AAEVEeyF_Waiter-000005","2024-10-31 23:16:09.149","Waiter-000005","polluted Label(Activity)","Review drinks"
4116,"Prepare main course","2024-11-08 23:16:04.039","Cook-000003","","Prepare main course"
4116,"Signal food complete_EccHLOzC_Cook-000003","2024-11-19 20:27:35.227","Cook-000003","polluted Label(Activity)","Signal food complete"
4116,"Bring food","2024-11-19 20:39:12.805","Cook helper-000003","","Bring food"
4116,"Deliver to customer","2024-11-19 20:39:49.527","Waiter-000005","","Deliver to customer"
4116,"EVENT 8 END_cJTETrsl_nan","2024-11-19 20:44:10.267","","polluted Label(Activity)","EVENT 8 END"
4117,"Take order_FlgoMGoW_Waiter-000004","2024-10-31 23:15:00.000","Waiter-000004","polluted Label(Activity)","Take order"
4117,"start_GnWkeRAJ_nan","2024-10-31 23:15:00.000","","polluted Label(Activity)","start"
4117,"Review order_rTzqsyBA_Waiter-000002","2024-10-31 23:17:48.578","Waiter-000002","polluted Label(Activity)","Review order"
4117,"Prepare starter_nShnJwny_Cook helper-000001","2024-10-31 23:18:07.562","Cook helper-000001","polluted Label(Activity)","Prepare starter"
4117,"prepare drinks_dELmSkEs_Barman-000001","2024-10-31 23:18:07.562","Barman-000001","polluted Label(Activity)","prepare drinks"
4117,"Bring drinks","2024-10-31 23:18:48.616","Barman-000001","","Bring drinks"
4117,"Review drinks","2024-10-31 23:19:32.719","Waiter-000003","","Review drinks"
4117,"prepare drinks_GYtBPKxx_Barman-000001","2024-10-31 23:20:38.812","Barman-000001","polluted Label(Activity)","prepare drinks"
4117,"Bring drinks","2024-10-31 23:21:08.382","Barman-000002","","Bring drinks"
4117,"Review drinks_CqaULIMC_Waiter-000004","2024-10-31 23:24:44.119","Waiter-000004","polluted Label(Activity)","Review drinks"
4117,"prepare drinks_SrnjgeBW_Barman-000002","2024-10-31 23:25:31.176","Barman-000002","polluted Label(Activity)","prepare drinks"
4117,"Bring drinks_eNAAJoDb_Barman-000001","2024-10-31 23:30:08.541","Barman-000001","polluted Label(Activity)","Bring drinks"
4117,"Review drinks","2024-10-31 23:31:15.927","Waiter-000005","","Review drinks"
4117,"Signal food complete","2024-11-08 23:50:28.744","Cook-000001","","Signal food complete"
4117,"Bring food","2024-11-08 23:53:39.217","Cook helper-000003","","Bring food"
4117,"Deliver to customer_hjWPkiiI_Waiter-000003","2024-11-08 23:57:15.657","Waiter-000003","polluted Label(Activity)","Deliver to customer"
4117,"EVENT 8 END_YowsnPOQ_nan","2024-11-08 23:59:41.197","","polluted Label(Activity)","EVENT 8 END"
4118,"Take order_GWXBbnnJ_Waiter-000003","2024-10-31 23:30:00.000","Waiter-000003","polluted Label(Activity)","Take order"
4118,"start_vnHRiXTq_nan","2024-10-31 23:30:00.000","","polluted Label(Activity)","start"
4118,"Review order","2024-10-31 23:35:41.005","Waiter-000002","","Review order"
4118,"Prepare starter_CAVHsdHQ_Cook helper-000002","2024-10-31 23:36:05.281","Cook helper-000002","polluted Label(Activity)","Prepare starter"
4118,"prepare drinks","2024-10-31 23:36:05.281","Barman-000003","","prepare drinks"
4118,"Bring drinks_wIAFfzfH_Barman-000002","2024-10-31 23:40:39.717","Barman-000002","polluted Label(Activity)","Bring drinks"
4118,"Review drinks","2024-10-31 23:42:56.137","Waiter-000001","","Review drinks"
4118,"prepare drinks","2024-10-31 23:45:59.116","Barman-000003","","prepare drinks"
4118,"Bring drinks","2024-10-31 23:52:50.757","Barman-000001","","Bring drinks"
4118,"Review drinks","2024-10-31 23:56:49.079","Waiter-000002","","Review drinks"
4118,"prepare drinks_LQRYHgjw_Barman-000002","2024-10-31 23:57:35.178","Barman-000002","polluted Label(Activity)","prepare drinks"
4118,"Bring drinks","2024-10-31 23:57:36.556","Barman-000001","","Bring drinks"
4118,"Review drinks_uLsTZloN_Waiter-000005","2024-10-31 23:59:21.120","Waiter-000005","polluted Label(Activity)","Review drinks"
4118,"prepare drinks_kxojYorG_Barman-000002","2024-10-31 23:59:36.830","Barman-000002","polluted Label(Activity)","prepare drinks"
4118,"Bring drinks","2024-11-01 00:00:38.371","Barman-000001","","Bring drinks"
4118,"Review drinks","2024-11-01 00:03:54.261","Waiter-000002","","Review drinks"
4118,"Prepare main course_WElnWRkw_Cook-000001","2024-11-08 23:53:39.217","Cook-000001","polluted Label(Activity)","Prepare main course"
4118,"Signal food complete_nYzuHfTV_Cook-000001","2024-11-19 20:40:59.857","Cook-000001","polluted Label(Activity)","Signal food complete"
4118,"Bring food","2024-11-19 20:54:30.529","Cook helper-000002","","Bring food"
4118,"Deliver to customer","2024-11-19 21:03:11.503","Waiter-000002","","Deliver to customer"
4118,"EVENT 8 END_GkUmXYfA_nan","2024-11-19 21:03:12.982","","polluted Label(Activity)","EVENT 8 END"
4119,"Take order_ZLQjkRLJ_Waiter-000005","2024-10-31 23:45:00.000","Waiter-000005","polluted Label(Activity)","Take order"
4119,"start","2024-10-31 23:45:00.000","","","start"
4119,"Review order","2024-10-31 23:45:38.146","Waiter-000004","","Review order"
4119,"prepare drinks","2024-10-31 23:46:35.796","Barman-000002","","prepare drinks"
4119,"Bring drinks_oBVIgxPB_Barman-000003","2024-10-31 23:55:19.519","Barman-000003","polluted Label(Activity)","Bring drinks"
4119,"Review drinks_qeBVmRsO_Waiter-000005","2024-11-01 00:05:15.996","Waiter-000005","polluted Label(Activity)","Review drinks"
4119,"Prepare main course","2024-11-09 00:25:53.747","Cook-000001","","Prepare main course"
4119,"Signal food complete","2024-11-19 20:59:26.014","Cook-000003","","Signal food complete"
4119,"Bring food","2024-11-19 21:14:55.073","Cook helper-000001","","Bring food"
4119,"Deliver to customer_ihkgIcMG_Waiter-000003","2024-11-19 21:15:14.132","Waiter-000003","polluted Label(Activity)","Deliver to customer"
4119,"EVENT 8 END_tzKCorTC_nan","2024-11-19 21:18:01.840","","polluted Label(Activity)","EVENT 8 END"
4120,"Take order_yAfuRlpq_Waiter-000001","2024-11-01 00:00:00.000","Waiter-000001","polluted Label(Activity)","Take order"
4120,"start","2024-11-01 00:00:00.000","","","start"
4120,"Review order_aOTxxbte_Waiter-000004","2024-11-01 00:01:04.054","Waiter-000004","polluted Label(Activity)","Review order"
4120,"Prepare starter","2024-11-01 00:01:22.964","Cook helper-000003","","Prepare starter"
4120,"prepare drinks","2024-11-01 00:01:22.964","Barman-000002","","prepare drinks"
4120,"Bring drinks","2024-11-01 00:02:15.202","Barman-000002","","Bring drinks"
4120,"Review drinks","2024-11-01 00:19:14.421","Waiter-000003","","Review drinks"
4120,"prepare drinks","2024-11-01 00:19:16.807","Barman-000003","","prepare drinks"
4120,"Bring drinks","2024-11-01 00:21:27.301","Barman-000001","","Bring drinks"
4120,"Review drinks_gefxLuvK_Waiter-000001","2024-11-01 00:24:51.576","Waiter-000001","polluted Label(Activity)","Review drinks"
4120,"prepare drinks_EKvquXvb_Barman-000001","2024-11-01 00:25:08.532","Barman-000001","polluted Label(Activity)","prepare drinks"
4120,"Bring drinks_cosifttk_Barman-000002","2024-11-01 00:27:16.698","Barman-000002","polluted Label(Activity)","Bring drinks"
4120,"Review drinks","2024-11-01 00:27:57.438","Waiter-000005","","Review drinks"
4120,"prepare drinks","2024-11-01 00:28:02.850","Barman-000001","","prepare drinks"
4120,"Bring drinks_IlDqlCnk_Barman-000002","2024-11-01 00:28:54.726","Barman-000002","polluted Label(Activity)","Bring drinks"
4120,"Review drinks_gmTeyjLh_Waiter-000002","2024-11-01 00:29:37.084","Waiter-000002","polluted Label(Activity)","Review drinks"
4120,"prepare drinks","2024-11-01 00:29:42.929","Barman-000001","","prepare drinks"
4120,"Bring drinks","2024-11-01 00:34:59.151","Barman-000002","","Bring drinks"
4120,"Review drinks_FYugNWdo_Waiter-000002","2024-11-01 00:37:17.425","Waiter-000002","polluted Label(Activity)","Review drinks"
4120,"Prepare main course_lqujRnVE_Cook-000001","2024-11-09 00:39:44.492","Cook-000001","polluted Label(Activity)","Prepare main course"
4120,"Signal food complete","2024-11-19 21:21:30.810","Cook-000001","","Signal food complete"
4120,"Bring food_LfmsukiD_Cook helper-000001","2024-11-19 22:32:53.105","Cook helper-000001","polluted Label(Activity)","Bring food"
4120,"Deliver to customer","2024-11-19 22:58:20.963","Waiter-000003","","Deliver to customer"
4120,"EVENT 8 END_QnNQlHLa_nan","2024-11-19 23:02:01.407","","polluted Label(Activity)","EVENT 8 END"
4121,"Take order","2024-11-01 00:15:00.000","Waiter-000001","","Take order"
4121,"start","2024-11-01 00:15:00.000","","","start"
4121,"Review order_zXJgMqWp_Waiter-000005","2024-11-01 00:18:01.867","Waiter-000005","polluted Label(Activity)","Review order"
4121,"Prepare starter","2024-11-01 00:18:30.009","Cook helper-000002","","Prepare starter"
4121,"prepare drinks","2024-11-01 00:18:30.009","Barman-000001","","prepare drinks"
4121,"Bring drinks","2024-11-01 00:19:47.579","Barman-000002","","Bring drinks"
4121,"Review drinks","2024-11-01 00:19:51.496","Waiter-000002","","Review drinks"
4121,"prepare drinks_RWfqjvJe_Barman-000002","2024-11-01 00:22:03.971","Barman-000002","polluted Label(Activity)","prepare drinks"
4121,"Bring drinks","2024-11-01 00:25:06.316","Barman-000003","","Bring drinks"
4121,"Review drinks","2024-11-01 00:28:56.650","Waiter-000003","","Review drinks"
4121,"Prepare main course","2024-11-09 00:43:47.736","Cook-000002","","Prepare main course"
4121,"Signal food complete_dTfPPjDR_Cook-000002","2024-11-19 21:10:11.567","Cook-000002","polluted Label(Activity)","Signal food complete"
4121,"Bring food_xCHdgZfe_Cook helper-000003","2024-11-19 21:23:47.349","Cook helper-000003","polluted Label(Activity)","Bring food"
4121,"Deliver to customer","2024-11-19 21:27:56.045","Waiter-000002","","Deliver to customer"
4121,"EVENT 8 END_brBsSJio_nan","2024-11-19 21:28:04.039","","polluted Label(Activity)","EVENT 8 END"
4122,"Take order_yevaFtgY_Waiter-000001","2024-11-01 00:30:00.000","Waiter-000001","polluted Label(Activity)","Take order"
4122,"start","2024-11-01 00:30:00.000","","","start"
4122,"Review order","2024-11-01 00:32:59.075","Waiter-000004","","Review order"
4122,"prepare drinks_rVVSjMGQ_Barman-000003","2024-11-01 00:33:10.622","Barman-000003","polluted Label(Activity)","prepare drinks"
4122,"Bring drinks_xhPZzYAE_Barman-000001","2024-11-01 00:35:33.743","Barman-000001","polluted Label(Activity)","Bring drinks"
4122,"Review drinks_mvyfJvEq_Waiter-000003","2024-11-01 00:41:02.423","Waiter-000003","polluted Label(Activity)","Review drinks"
4122,"prepare drinks_htPoyZda_Barman-000003","2024-11-01 00:41:56.513","Barman-000003","polluted Label(Activity)","prepare drinks"
4122,"Bring drinks","2024-11-01 00:43:02.040","Barman-000002","","Bring drinks"
4122,"Review drinks","2024-11-01 00:49:00.389","Waiter-000004","","Review drinks"
4122,"Prepare main course","2024-11-09 00:57:49.565","Cook-000002","","Prepare main course"
4122,"Signal food complete_GCpQEdyz_Cook-000002","2024-11-19 21:23:47.349","Cook-000002","polluted Label(Activity)","Signal food complete"
4122,"Bring food_GifrShbQ_Cook helper-000002","2024-11-19 22:15:51.554","Cook helper-000002","polluted Label(Activity)","Bring food"
4122,"Deliver to customer_QBuYTJqj_Waiter-000002","2024-11-19 22:27:56.726","Waiter-000002","polluted Label(Activity)","Deliver to customer"
4122,"EVENT 8 END_szrONQkM_nan","2024-11-19 22:29:37.564","","polluted Label(Activity)","EVENT 8 END"
4123,"Take order_eTlOewBQ_Waiter-000001","2024-11-01 00:45:00.000","Waiter-000001","polluted Label(Activity)","Take order"
4123,"start_zALVAppJ_nan","2024-11-01 00:45:00.000","","polluted Label(Activity)","start"
4123,"Review order_fVFRmAvl_Waiter-000005","2024-11-01 00:50:10.149","Waiter-000005","polluted Label(Activity)","Review order"
4123,"Prepare starter","2024-11-01 00:50:17.253","Cook helper-000002","","Prepare starter"
4123,"prepare drinks","2024-11-01 00:50:17.253","Barman-000001","","prepare drinks"
4123,"Bring drinks_tUWPQeQs_Barman-000003","2024-11-01 01:10:50.842","Barman-000003","polluted Label(Activity)","Bring drinks"
4123,"Review drinks","2024-11-01 01:13:15.187","Waiter-000002","","Review drinks"
4123,"prepare drinks","2024-11-01 01:13:15.603","Barman-000002","","prepare drinks"
4123,"Bring drinks","2024-11-01 01:15:25.457","Barman-000001","","Bring drinks"
4123,"Review drinks","2024-11-01 01:16:22.092","Waiter-000001","","Review drinks"
4123,"Prepare main course_HUwIuHlM_Cook-000002","2024-11-09 01:09:51.274","Cook-000002","polluted Label(Activity)","Prepare main course"
4123,"Signal food complete_fSlmvEKh_Cook-000001","2024-11-19 22:32:53.105","Cook-000001","polluted Label(Activity)","Signal food complete"
4123,"Bring food","2024-11-19 23:39:33.287","Cook helper-000003","","Bring food"
4123,"Deliver to customer_GBiHDGGk_Waiter-000004","2024-11-19 23:53:31.172","Waiter-000004","polluted Label(Activity)","Deliver to customer"
4123,"EVENT 8 END","2024-11-19 23:53:46.439","","","EVENT 8 END"
4124,"Take order","2024-11-01 01:00:00.000","Waiter-000002","","Take order"
4124,"start","2024-11-01 01:00:00.000","","","start"
4124,"Review order_RiSFNXyf_Waiter-000003","2024-11-01 01:00:07.689","Waiter-000003","polluted Label(Activity)","Review order"
4124,"prepare drinks","2024-11-01 01:01:54.008","Barman-000003","","prepare drinks"
4124,"Bring drinks","2024-11-01 01:07:21.141","Barman-000002","","Bring drinks"
4124,"Review drinks","2024-11-01 01:10:22.151","Waiter-000001","","Review drinks"
4124,"Prepare main course_tKflOgfW_Cook-000003","2024-11-09 01:23:05.716","Cook-000003","polluted Label(Activity)","Prepare main course"
4124,"Signal food complete_dCddCyDv_Cook-000002","2024-11-19 22:15:51.554","Cook-000002","polluted Label(Activity)","Signal food complete"
4124,"Bring food","2024-11-19 23:01:50.127","Cook helper-000003","","Bring food"
4124,"Deliver to customer","2024-11-19 23:07:25.962","Waiter-000001","","Deliver to customer"
4124,"EVENT 8 END_jdJZUzis_nan","2024-11-19 23:08:22.728","","polluted Label(Activity)","EVENT 8 END"
4125,"Take order_yiEfXExr_Waiter-000004","2024-11-01 01:15:00.000","Waiter-000004","polluted Label(Activity)","Take order"
4125,"start_OwgwFNHg_nan","2024-11-01 01:15:00.000","","polluted Label(Activity)","start"
4125,"Review order","2024-11-01 01:16:30.880","Waiter-000002","","Review order"
4125,"prepare drinks","2024-11-01 01:18:43.964","Barman-000003","","prepare drinks"
4125,"Bring drinks","2024-11-01 01:23:17.946","Barman-000002","","Bring drinks"
4125,"Review drinks_mazOIdJw_Waiter-000004","2024-11-01 01:23:59.671","Waiter-000004","polluted Label(Activity)","Review drinks"
4125,"Prepare main course","2024-11-09 01:25:04.742","Cook-000001","","Prepare main course"
4125,"Signal food complete_JITJuIcp_Cook-000001","2024-11-19 23:39:33.287","Cook-000001","polluted Label(Activity)","Signal food complete"
4125,"Bring food_sHnNDndB_Cook helper-000002","2024-11-20 00:03:19.923","Cook helper-000002","polluted Label(Activity)","Bring food"
4125,"Deliver to customer_FRLFpuhJ_Waiter-000004","2024-11-20 00:05:33.796","Waiter-000004","polluted Label(Activity)","Deliver to customer"
4125,"EVENT 8 END","2024-11-20 00:05:35.578","","","EVENT 8 END"
4127,"Take order","2024-11-01 01:45:00.000","Waiter-000001","","Take order"
4127,"start_UzHKqYOL_nan","2024-11-01 01:45:00.000","","polluted Label(Activity)","start"
4127,"Review order","2024-11-01 01:45:31.874","Waiter-000002","","Review order"
4127,"prepare drinks","2024-11-01 01:47:05.262","Barman-000003","","prepare drinks"
4127,"Bring drinks","2024-11-01 01:48:36.371","Barman-000002","","Bring drinks"
4127,"Review drinks","2024-11-01 01:55:42.956","Waiter-000003","","Review drinks"
4127,"Prepare main course","2024-11-09 01:40:15.995","Cook-000002","","Prepare main course"
4127,"Signal food complete","2024-11-19 23:33:25.911","Cook-000003","","Signal food complete"
4127,"Bring food","2024-11-19 23:42:27.987","Cook helper-000002","","Bring food"
4127,"Deliver to customer_BRPVmsVY_Waiter-000005","2024-11-19 23:43:32.736","Waiter-000005","polluted Label(Activity)","Deliver to customer"
4127,"EVENT 8 END_xSLzkTYu_nan","2024-11-19 23:44:39.053","","polluted Label(Activity)","EVENT 8 END"
4128,"start_KQkFiwfx_nan","2024-11-01 02:00:00.000","","polluted Label(Activity)","start"
4128,"Take order","2024-11-01 18:00:00.000","Waiter-000004","","Take order"
4128,"Review order","2024-11-01 18:01:48.085","Waiter-000001","","Review order"
4128,"Prepare starter","2024-11-01 18:02:56.977","Cook helper-000003","","Prepare starter"
4128,"prepare drinks","2024-11-01 18:02:56.977","Barman-000001","","prepare drinks"
4128,"Bring drinks_wSvbqiEo_Barman-000003","2024-11-01 18:04:31.844","Barman-000003","polluted Label(Activity)","Bring drinks"
4128,"Review drinks","2024-11-01 18:14:36.260","Waiter-000003","","Review drinks"
4128,"prepare drinks_NEbClfnm_Barman-000003","2024-11-01 18:16:57.825","Barman-000003","polluted Label(Activity)","prepare drinks"
4128,"Bring drinks","2024-11-01 18:20:25.204","Barman-000002","","Bring drinks"
4128,"Review drinks","2024-11-01 18:27:30.907","Waiter-000004","","Review drinks"
4128,"prepare drinks","2024-11-01 18:31:42.552","Barman-000001","","prepare drinks"
4128,"Bring drinks","2024-11-01 18:34:06.139","Barman-000003","","Bring drinks"
4128,"Review drinks","2024-11-01 18:34:22.712","Waiter-000002","","Review drinks"
4128,"prepare drinks","2024-11-01 18:35:24.307","Barman-000003","","prepare drinks"
4128,"Bring drinks_rlcYBOpc_Barman-000003","2024-11-01 18:51:09.848","Barman-000003","polluted Label(Activity)","Bring drinks"
4128,"Review drinks","2024-11-01 18:52:52.008","Waiter-000005","","Review drinks"
4128,"Prepare main course_hNyiKBeW_Cook-000002","2024-11-11 18:03:23.940","Cook-000002","polluted Label(Activity)","Prepare main course"
4128,"Signal food complete_zFWbbjkJ_Cook-000002","2024-11-19 23:37:24.440","Cook-000002","polluted Label(Activity)","Signal food complete"
4128,"Bring food","2024-11-19 23:59:00.137","Cook helper-000002","","Bring food"
4128,"Deliver to customer_pvZDFyEO_Waiter-000002","2024-11-20 00:02:21.387","Waiter-000002","polluted Label(Activity)","Deliver to customer"
4128,"EVENT 8 END","2024-11-20 00:06:15.656","","","EVENT 8 END"
4130,"Take order","2024-11-01 18:30:00.000","Waiter-000001","","Take order"
4130,"start","2024-11-01 18:30:00.000","","","start"
4130,"Review order_EEWzTQca_Waiter-000003","2024-11-01 18:32:58.868","Waiter-000003","polluted Label(Activity)","Review order"
4130,"Prepare starter","2024-11-01 18:34:31.343","Cook helper-000003","","Prepare starter"
4130,"prepare drinks","2024-11-01 18:34:31.343","Barman-000002","","prepare drinks"
4130,"Bring drinks","2024-11-01 18:35:00.624","Barman-000001","","Bring drinks"
4130,"Review drinks_xQQVTcyQ_Waiter-000005","2024-11-01 18:37:32.696","Waiter-000005","polluted Label(Activity)","Review drinks"
4130,"prepare drinks_AoTWIrqb_Barman-000002","2024-11-01 18:38:06.358","Barman-000002","polluted Label(Activity)","prepare drinks"
4130,"Bring drinks","2024-11-01 18:46:37.464","Barman-000001","","Bring drinks"
4130,"Review drinks_HmoPnJUt_Waiter-000003","2024-11-01 18:51:43.488","Waiter-000003","polluted Label(Activity)","Review drinks"
4130,"prepare drinks_bTBqbiQK_Barman-000001","2024-11-01 18:51:51.430","Barman-000001","polluted Label(Activity)","prepare drinks"
4130,"Bring drinks_iLqQVnnV_Barman-000003","2024-11-01 18:55:34.326","Barman-000003","polluted Label(Activity)","Bring drinks"
4130,"Review drinks_HREAMTBO_Waiter-000004","2024-11-01 18:56:33.144","Waiter-000004","polluted Label(Activity)","Review drinks"
4130,"prepare drinks","2024-11-01 18:58:54.942","Barman-000003","","prepare drinks"
4130,"Bring drinks_eTnURxEi_Barman-000002","2024-11-01 19:03:15.759","Barman-000002","polluted Label(Activity)","Bring drinks"
4130,"Review drinks","2024-11-01 19:08:21.248","Waiter-000003","","Review drinks"
4130,"Signal food complete","2024-11-11 18:35:49.074","Cook-000001","","Signal food complete"
4130,"Bring food_VUPLFPNE_Cook helper-000001","2024-11-11 18:42:57.507","Cook helper-000001","polluted Label(Activity)","Bring food"
4130,"Deliver to customer_uVDXUhYo_Waiter-000003","2024-11-11 18:45:45.552","Waiter-000003","polluted Label(Activity)","Deliver to customer"
4130,"EVENT 8 END","2024-11-11 18:50:14.911","","","EVENT 8 END"
4131,"Take order","2024-11-01 18:45:00.000","Waiter-000004","","Take order"
4131,"start_CgETiXQF_nan","2024-11-01 18:45:00.000","","polluted Label(Activity)","start"
4131,"Review order","2024-11-01 18:45:14.067","Waiter-000001","","Review order"
4131,"prepare drinks_QHGeyPzF_Barman-000002","2024-11-01 18:46:54.572","Barman-000002","polluted Label(Activity)","prepare drinks"
4131,"Bring drinks_LeSSoAvk_Barman-000002","2024-11-01 18:50:08.300","Barman-000002","polluted Label(Activity)","Bring drinks"
