Case,Activity,Timestamp,Resource,Event,label
9837234,create procedure confirmation,2014-03-25 08:00:29,9264148,51391,form-based (orig=2014-03-25 08:00:30)
9837234,create publication document,2014-03-25 08:00:29,9264148,51393,form-based (orig=2014-03-25 08:00:31)
9837234,create subcases completeness,2014-03-25 08:00:32,9264148,51392,
9837234,forward to the competent authority,2014-03-25 08:00:33,9264148,51389,
9837234,phase application received,2014-03-25 08:00:34,9264148,51396,
9837234,registration date publication,2014-03-25 08:00:34,9264148,51394,form-based (orig=2014-03-25 08:00:35)
9837234,regular procedure without MER,2014-03-25 08:00:34,9264148,51390,form-based (orig=2014-03-25 08:00:36)
9837234,send confirmation receipt,2014-03-25 08:00:36,9264148,51388,form-based (orig=2014-03-25 08:00:37)
9837234,send confirmation receipt,2014-03-25 08:00:36,9264148,51397,form-based (orig=2014-03-25 08:00:38)
9837234,start WABOprocedure,2014-03-25 08:00:39,9264148,51395,
9837234,article 34  WABO applies,2014-04-15 07:00:31,2670601,51402,
9837234,ask stakeholders views,2014-04-15 07:00:31,2670601,51404,form-based (orig=2014-04-15 07:00:32)
9837234,assessment of content completed,2014-04-15 07:00:31,2670601,51412,form-based (orig=2014-04-15 07:00:33)
9837234,by law,2014-04-15 07:00:33,2670601,51407,form-based (orig=2014-04-15 07:00:34)
9837234,completed subcases content,2014-04-15 07:00:33,2670601,51411,form-based (orig=2014-04-15 07:00:35) ; form-based (orig=2014-04-15 07:00:34)
9837234,coordination of application,2014-04-15 07:00:34,2670601,51406,form-based (orig=2014-04-15 07:00:36) ; form-based (orig=2014-04-15 07:00:34)
9837234,creating environmental permit decision,2014-04-15 07:00:34,2670601,51415,form-based (orig=2014-04-15 07:00:37)
9837234,decision date prior to decision,2014-04-15 07:00:38,2670601,51408,
9837234,generating decision environmental permit,2014-04-15 07:00:38,2670601,51413,form-based (orig=2014-04-15 07:00:39)
9837234,grounds for refusal,2014-04-15 07:00:38,2670601,51403,form-based (orig=2014-04-15 07:00:40)
9837234,phase advice known,2014-04-15 07:00:41,2670601,51417,
9837234,phase application receptive,2014-04-15 07:00:42,2670601,51416,
9837234,phase decision ready,2014-04-15 07:00:43,2670601,51418,
9837234,procedure change,2014-04-15 07:00:43,2670601,51401,form-based (orig=2014-04-15 07:00:44)
9837234,procedure change,2014-04-15 07:00:43,2670601,51410,form-based (orig=2014-04-15 07:00:45) ; form-based (orig=2014-04-15 07:00:44)
9837234,request complete,2014-04-15 07:00:44,2670601,51399,form-based (orig=2014-04-15 07:00:46) ; form-based (orig=2014-04-15 07:00:44)
9837234,send letter in progress,2014-04-15 07:00:44,2670601,51400,form-based (orig=2014-04-15 07:00:47)
9837234,set decision status,2014-04-15 07:00:48,2670601,51419,
9837234,submit decision,2014-04-15 07:00:48,2670601,51409,form-based (orig=2014-04-15 07:00:49)
9837234,suspension ground applicable,2014-04-15 07:00:48,2670601,51405,form-based (orig=2014-04-15 07:00:50)
9837234,treat subcases content,2014-04-15 07:00:51,2670601,51414,
9837234,creating cover letter decision,2014-04-22 07:00:45,560912,51422,
9837234,enter senddate decision,2014-04-22 07:00:46,560912,51425,
9837234,enter senddate decision environmental permit,2014-04-22 07:00:47,560912,51426,
9837234,phase decision sent,2014-04-22 07:00:48,560912,51427,
9837234,phase decision taken,2014-04-22 07:00:48,560912,51424,form-based (orig=2014-04-22 07:00:49)
9837234,register objection and appeal periods,2014-04-22 07:00:48,560912,51421,form-based (orig=2014-04-22 07:00:50) ; form-based (orig=2014-04-22 07:00:48)
9837234,transcript decision environmental permit to stakeholders,2014-04-22 07:00:48,560912,51423,form-based (orig=2014-04-22 07:00:51)
9837234,enter senddate decision environmental permit,2014-04-22 07:00:51,560912,51429,form-based (orig=2014-04-24 07:00:04)
9837234,set decision phase decision permitting decided,2014-04-22 07:00:51,560912,51430,form-based (orig=2014-04-24 07:00:05)
9837234,start decision phase decision permitting sent,2014-04-24 07:00:06,560912,51428,
9837234,objection lodged against decision,2014-04-24 07:00:06,560912,51431,form-based (orig=2014-07-22 07:00:36)
9837234,phase decision irrevocable,2014-04-24 07:00:06,560912,51435,form-based (orig=2014-07-22 07:00:37)
9837234,read publication date field,2014-07-22 07:00:37,560912,51432,form-based (orig=2014-07-22 07:00:38)
9837234,read publication date field,2014-07-22 07:00:37,560912,51433,form-based (orig=2014-07-22 07:00:39)
9837234,stop all running subcases 2b,2014-07-22 07:00:40,560912,51434,
9838258,register submission date request,2014-03-24 08:00:53,9264148,51437,
9838258,OLO messaging active,2014-03-25 08:00:40,9264148,51438,
9838258,create procedure confirmation,2014-03-25 08:00:40,9264148,51442,form-based (orig=2014-03-25 08:00:41)
9838258,create publication document,2014-03-25 08:00:40,9264148,51444,form-based (orig=2014-03-25 08:00:42) ; form-based (orig=2014-03-25 08:00:40)
9838258,create subcases completeness,2014-03-25 08:00:40,9264148,51443,form-based (orig=2014-03-25 08:00:43)
9838258,forward to the competent authority,2014-03-25 08:00:44,9264148,51440,
9838258,phase application received,2014-03-25 08:00:44,9264148,51447,form-based (orig=2014-03-25 08:00:45)
9838258,registration date publication,2014-03-25 08:00:44,9264148,51448,form-based (orig=2014-03-25 08:00:46)
9838258,regular procedure without MER,2014-03-25 08:00:44,9264148,51441,form-based (orig=2014-03-25 08:00:47)
9838258,send confirmation receipt,2014-03-25 08:00:44,9264148,51439,form-based (orig=2014-03-25 08:00:48)
9838258,send confirmation receipt,2014-03-25 08:00:49,9264148,51446,
9838258,start WABOprocedure,2014-03-25 08:00:49,9264148,51445,form-based (orig=2014-03-25 08:00:50)
9838258,article 34  WABO applies,2014-03-25 08:00:49,2670601,51453,form-based (orig=2014-05-07 07:00:11)
9838258,ask stakeholders views,2014-05-07 07:00:12,2670601,51455,
9838258,assessment of content completed,2014-05-07 07:00:13,2670601,51468,
9838258,by law,2014-05-07 07:00:14,2670601,51459,
9838258,completed subcases content,2014-05-07 07:00:15,2670601,51470,
9838258,coordination of application,2014-05-07 07:00:15,2670601,51457,form-based (orig=2014-05-07 07:00:16)
9838258,creating environmental permit decision,2014-05-07 07:00:15,2670601,51465,form-based (orig=2014-05-07 07:00:17)
9838258,decision date prior to decision,2014-05-07 07:00:15,2670601,51460,form-based (orig=2014-05-07 07:00:18)
9838258,generating decision environmental permit,2014-05-07 07:00:15,2670601,51464,form-based (orig=2014-05-07 07:00:19)
9838258,grounds for refusal,2014-05-07 07:00:20,2670601,51454,
9838258,phase advice known,2014-05-07 07:00:21,2670601,51463,
9838258,phase application receptive,2014-05-07 07:00:21,2670601,51469,form-based (orig=2014-05-07 07:00:22)
9838258,phase decision ready,2014-05-07 07:00:21,2670601,51466,form-based (orig=2014-05-07 07:00:23)
9838258,procedure change,2014-05-07 07:00:21,2670601,51452,form-based (orig=2014-05-07 07:00:24)
9838258,procedure change,2014-05-07 07:00:21,2670601,51462,form-based (orig=2014-05-07 07:00:25) ; form-based (orig=2014-05-07 07:00:24)
9838258,request complete,2014-05-07 07:00:24,2670601,51450,form-based (orig=2014-05-07 07:00:26)
9838258,send letter in progress,2014-05-07 07:00:27,2670601,51451,
9838258,set decision status,2014-05-07 07:00:28,2670601,51471,
9838258,submit decision,2014-05-07 07:00:29,2670601,51461,
9838258,suspend term,2014-05-07 07:00:29,2670601,51458,form-based (orig=2014-05-07 07:00:30)
9838258,suspension ground applicable,2014-05-07 07:00:29,2670601,51456,form-based (orig=2014-05-07 07:00:31)
9838258,treat subcases content,2014-05-07 07:00:29,2670601,51467,form-based (orig=2014-05-07 07:00:32)
9838258,create monitoring case,2014-05-07 07:00:29,560912,51477,form-based (orig=2014-05-15 07:00:16)
9838258,creating cover letter decision,2014-05-15 07:00:16,560912,51473,form-based (orig=2014-05-15 07:00:17)
9838258,enter senddate decision,2014-05-15 07:00:16,560912,51480,form-based (orig=2014-05-15 07:00:18) ; form-based (orig=2014-05-15 07:00:17)
9838258,enter senddate decision environmental permit,2014-05-15 07:00:17,560912,51478,form-based (orig=2014-05-15 07:00:19)
9838258,phase decision sent,2014-05-15 07:00:17,560912,51475,form-based (orig=2014-05-15 07:00:20)
9838258,phase decision taken,2014-05-15 07:00:17,560912,51479,form-based (orig=2014-05-15 07:00:21)
9838258,record date of decision environmental permit,2014-05-15 07:00:22,560912,51474,
9838258,register objection and appeal periods,2014-05-15 07:00:23,560912,51472,
9838258,set decision phase decision permitting decided,2014-05-15 07:00:24,560912,51481,
9838258,start decision phase decision permitting sent,2014-05-15 07:00:25,560912,51476,
9838258,transcript decision environmental permit to stakeholders,2014-05-15 07:00:26,560912,51482,
9843323,OLO messaging active,2014-03-25 08:00:51,560912,51485,
9843323,create procedure confirmation,2014-03-25 08:00:52,560912,51489,
9843323,create publication document,2014-03-25 08:00:53,560912,51491,
9843323,create subcases completeness,2014-03-25 08:00:54,560912,51490,
9843323,forward to the competent authority,2014-03-25 08:00:55,560912,51487,
9843323,phase application received,2014-03-25 08:00:56,560912,51494,
9843323,registration date publication,2014-03-25 08:00:57,560912,51493,
9843323,regular procedure without MER,2014-03-25 08:00:58,560912,51488,
9843323,send confirmation receipt,2014-03-25 08:00:59,560912,51486,
9843323,send confirmation receipt,2014-03-25 08:00:59,560912,51492,form-based (orig=2014-03-25 08:01:00)
9843323,start WABOprocedure,2014-03-25 08:00:59,560912,51495,form-based (orig=2014-03-25 08:01:01)
9843323,article 34  WABO applies,2014-05-13 07:01:11,2670601,51501,
9843323,ask stakeholders views,2014-05-13 07:01:12,2670601,51503,
9843323,assessment of content completed,2014-05-13 07:01:13,2670601,51515,
9843323,by law,2014-05-13 07:01:14,2670601,51506,
9843323,completed subcases content,2014-05-13 07:01:14,2670601,51518,form-based (orig=2014-05-13 07:01:15)
9843323,coordination of application,2014-05-13 07:01:14,2670601,51505,form-based (orig=2014-05-13 07:01:16)
9843323,create monitoring case,2014-05-13 07:01:16,2670601,51519,form-based (orig=2014-05-13 07:01:17)
9843323,creating cover letter decision,2014-05-13 07:01:16,560912,51509,form-based (orig=2014-05-13 07:01:18)
9843323,creating environmental permit decision,2014-05-13 07:01:19,2670601,51526,
9843323,decision date prior to decision,2014-05-13 07:01:20,2670601,51507,
9843323,enter senddate decision,2014-05-13 07:01:21,560912,51524,
9843323,enter senddate decision environmental permit,2014-05-13 07:01:21,560912,51513,form-based (orig=2014-05-13 07:01:22)
9843323,generating decision environmental permit,2014-05-13 07:01:21,2670601,51517,form-based (orig=2014-05-13 07:01:23) ; form-based (orig=2014-05-13 07:01:21)
9843323,grounds for refusal,2014-05-13 07:01:21,2670601,51502,form-based (orig=2014-05-13 07:01:24)
9843323,phase advice known,2014-05-13 07:01:21,2670601,51522,form-based (orig=2014-05-13 07:01:25)
9843323,phase application receptive,2014-05-13 07:01:21,2670601,51523,form-based (orig=2014-05-13 07:01:26)
9843323,phase decision sent,2014-05-13 07:01:27,560912,51516,
9843323,phase decision taken,2014-05-13 07:01:28,2670601,51514,
9843323,procedure change,2014-05-13 07:01:29,2670601,51497,
9843323,procedure change,2014-05-13 07:01:30,2670601,51500,
9843323,register objection and appeal periods,2014-05-13 07:01:31,2670601,51508,
9843323,request complete,2014-05-13 07:01:31,2670601,51498,form-based (orig=2014-05-13 07:01:32)
9843323,send letter in progress,2014-05-13 07:01:31,2670601,51499,form-based (orig=2014-05-13 07:01:33) ; form-based (orig=2014-05-13 07:01:31)
9843323,set decision phase decision permitting decided,2014-05-13 07:01:31,2670601,51512,form-based (orig=2014-05-13 07:01:34)
9843323,set decision status,2014-05-13 07:01:35,2670601,51525,
9843323,subcases completeness completed,2014-05-13 07:01:36,2670601,51511,
9843323,suspension ground applicable,2014-05-13 07:01:37,2670601,51504,
9843323,transcript decision environmental permit to stakeholders,2014-05-13 07:01:38,560912,51521,
9843323,treat subcases completeness,2014-05-13 07:01:38,2670601,51510,form-based (orig=2014-05-13 07:01:39)
9843323,treat subcases content,2014-05-13 07:01:38,2670601,51520,form-based (orig=2014-05-13 07:01:40)
9843323,start decision phase decision permitting sent,2014-05-15 07:00:27,560912,51529,
9857886,register submission date request,2014-03-25 08:01:02,9264148,51530,
9857886,OLO messaging active,2014-03-27 08:00:18,9264148,51531,
9857886,create procedure confirmation,2014-03-27 08:00:18,9264148,51535,form-based (orig=2014-03-27 08:00:19)
9857886,create publication document,2014-03-27 08:00:18,9264148,51537,form-based (orig=2014-03-27 08:00:20) ; form-based (orig=2014-03-27 08:00:19)
9857886,create subcases completeness,2014-03-27 08:00:19,9264148,51536,form-based (orig=2014-03-27 08:00:21) ; form-based (orig=2014-03-27 08:00:20)
9857886,forward to the competent authority,2014-03-27 08:00:20,9264148,51533,form-based (orig=2014-03-27 08:00:22)
9857886,phase application received,2014-03-27 08:00:20,9264148,51540,form-based (orig=2014-03-27 08:00:23)
9857886,registration date publication,2014-03-27 08:00:20,9264148,51541,form-based (orig=2014-03-27 08:00:24) ; form-based (orig=2014-03-27 08:00:20)
9857886,regular procedure without MER,2014-03-27 08:00:20,9264148,51534,form-based (orig=2014-03-27 08:00:25)
9857886,send confirmation receipt,2014-03-27 08:00:26,9264148,51532,
9857886,send confirmation receipt,2014-03-27 08:00:26,9264148,51538,form-based (orig=2014-03-27 08:00:27)
9857886,start WABOprocedure,2014-03-27 08:00:26,9264148,51539,form-based (orig=2014-03-27 08:00:28) ; form-based (orig=2014-03-27 08:00:27)
9857886,copy decision to extend procedure to stakeholders,2014-03-27 08:00:27,2670601,51552,form-based (orig=2014-05-07 07:00:33) ; form-based (orig=2014-03-27 08:00:27)
9857886,create cover letter extend procedure term,2014-03-27 08:00:27,2670601,51545,form-based (orig=2014-05-07 07:00:34)
9857886,create decision procedure term extension,2014-05-07 07:00:35,2670601,51555,
9857886,creating decision procedure term extension,2014-05-07 07:00:36,2670601,51553,
9857886,decision date prior to decision,2014-05-07 07:00:36,2670601,51544,form-based (orig=2014-05-07 07:00:37)
9857886,enter senddate procedure term extension,2014-05-07 07:00:36,2670601,51550,form-based (orig=2014-05-07 07:00:38)
9857886,enter senddate procedure term extension,2014-05-07 07:00:39,2670601,51554,
9857886,extend procedure term,2014-05-07 07:00:39,2670601,51546,form-based (orig=2014-05-07 07:00:40)
9857886,phase procedure extended,2014-05-07 07:00:39,2670601,51547,form-based (orig=2014-05-07 07:00:41)
9857886,register number of days extension period,2014-05-07 07:00:42,2670601,51543,
9857886,set decision status,2014-05-07 07:00:43,2670601,51548,
9857886,start decision phase extension granted,2014-05-07 07:00:44,2670601,51549,
9857886,start decision phase extension granted,2014-05-07 07:00:44,2670601,51551,form-based (orig=2014-05-07 07:00:45)
9857886,procedure change,2014-05-07 07:00:44,2670601,51558,form-based (orig=2014-06-05 07:00:08)
9857886,article 34  WABO applies,2014-06-05 07:00:08,2670601,51561,form-based (orig=2014-06-11 07:00:16)
9857886,ask stakeholders views,2014-06-05 07:00:08,2670601,51563,form-based (orig=2014-06-11 07:00:17)
9857886,assessment of content completed,2014-06-11 07:00:18,2670601,51570,
9857886,by law,2014-06-11 07:00:19,2670601,51566,
9857886,completed subcases content,2014-06-11 07:00:20,2670601,51572,
9857886,coordination of application,2014-06-11 07:00:21,2670601,51565,
9857886,creating environmental permit decision,2014-06-11 07:00:22,2670601,51571,
9857886,decision date prior to decision,2014-06-11 07:00:22,2670601,51567,form-based (orig=2014-06-11 07:00:23)
9857886,grounds for refusal,2014-06-11 07:00:22,2670601,51562,form-based (orig=2014-06-11 07:00:24)
9857886,phase advice known,2014-06-11 07:00:25,2670601,51569,
9857886,phase application receptive,2014-06-11 07:00:26,2670601,51575,
9857886,procedure change,2014-06-11 07:00:27,2670601,51560,
9857886,request complete,2014-06-11 07:00:27,2670601,51568,form-based (orig=2014-06-11 07:00:28)
9857886,send letter in progress,2014-06-11 07:00:27,2670601,51559,form-based (orig=2014-06-11 07:00:29)
9857886,set decision status,2014-06-11 07:00:30,2670601,51574,
9857886,suspension ground applicable,2014-06-11 07:00:30,2670601,51564,form-based (orig=2014-06-11 07:00:31)
9857886,treat subcases content,2014-06-11 07:00:30,2670601,51573,form-based (orig=2014-06-11 07:00:32)
9857886,phase decision ready,2014-06-18 07:00:01,2670601,51577,
9857886,submit decision,2014-06-18 07:00:02,2670601,51576,
9857886,enter senddate decision,2014-06-18 07:00:02,560912,51582,form-based (orig=2014-06-25 07:00:01)
9857886,enter senddate decision environmental permit,2014-06-18 07:00:02,560912,51585,form-based (orig=2014-06-25 07:00:02)
9857886,phase decision sent,2014-06-25 07:00:03,560912,51583,
9857886,phase decision taken,2014-06-25 07:00:03,560912,51584,form-based (orig=2014-06-25 07:00:04)
9857886,register objection and appeal periods,2014-06-25 07:00:03,560912,51579,form-based (orig=2014-06-25 07:00:05)
9857886,transcript decision environmental permit to stakeholders,2014-06-25 07:00:06,560912,51581,
9857886,enter senddate decision environmental permit,2014-06-26 07:00:05,560912,51589,
9857886,record date of decision environmental permit,2014-06-26 07:00:05,560912,51587,form-based (orig=2014-06-26 07:00:06)
9857886,set decision phase decision permitting decided,2014-06-26 07:00:05,560912,51586,form-based (orig=2014-06-26 07:00:07)
9857886,start decision phase decision permitting sent,2014-06-26 07:00:08,560912,51588,
9863829,register submission date request,2014-03-24 08:00:54,560912,51590,
9863829,MER present,2014-04-08 07:00:29,560912,51595,
9863829,OLO messaging active,2014-04-08 07:00:30,560912,51591,
9863829,activities regular procedure,2014-04-08 07:00:31,560912,51596,
9863829,create procedure confirmation,2014-04-08 07:00:32,560912,51598,
9863829,create publication document,2014-04-08 07:00:33,560912,51600,
9863829,forward to the competent authority,2014-04-08 07:00:33,560912,51593,form-based (orig=2014-04-08 07:00:34)
9863829,phase application received,2014-04-08 07:00:33,560912,51603,form-based (orig=2014-04-08 07:00:35)
9863829,phased application,2014-04-08 07:00:33,560912,51597,form-based (orig=2014-04-08 07:00:36)
9863829,publish,2014-04-08 07:00:33,560912,51599,form-based (orig=2014-04-08 07:00:37)
9863829,read field phased application,2014-04-08 07:00:38,560912,51601,
9863829,registration date publication,2014-04-08 07:00:39,560912,51602,
9863829,regular procedure without MER,2014-04-08 07:00:40,560912,51594,
9863829,send confirmation receipt,2014-04-08 07:00:41,560912,51592,
9863829,send confirmation receipt,2014-04-08 07:00:42,560912,51604,
9863829,start WABOprocedure,2014-04-08 07:00:43,560912,51605,
9863829,assessment of content completed,2014-09-23 07:00:01,560912,51620,
9863829,completed subcases content,2014-09-23 07:00:01,560912,51624,form-based (orig=2014-09-23 07:00:02)
9863829,create cover letter draft decision,2014-09-23 07:00:01,560912,51618,form-based (orig=2014-09-23 07:00:03)
9863829,create draft environtmental permit,2014-09-23 07:00:04,560912,51621,
9863829,create publication document,2014-09-23 07:00:04,560912,51617,form-based (orig=2014-09-23 07:00:05)
9863829,create subcases completeness,2014-09-23 07:00:04,560912,51619,form-based (orig=2014-09-23 07:00:06)
9863829,enrich draft decision,2014-09-23 07:00:07,560912,51615,
9863829,enter date advice on treatment of environmental permit,2014-09-23 07:00:08,560912,51614,
9863829,generate draft decision environmental permit,2014-09-23 07:00:09,560912,51627,
9863829,grounds for refusal,2014-09-23 07:00:10,560912,51612,
9863829,open draft decision for inspection,2014-09-23 07:00:11,560912,51616,
9863829,phase advice known,2014-09-23 07:00:12,560912,51629,
9863829,phase application receptive,2014-09-23 07:00:12,560912,51632,form-based (orig=2014-09-23 07:00:13)
9863829,phase concept draft decision ready,2014-09-23 07:00:12,560912,51630,form-based (orig=2014-09-23 07:00:14)
9863829,phase draft decision made,2014-09-23 07:00:15,560912,51626,
9863829,phase draft decision ready,2014-09-23 07:00:16,560912,51631,
9863829,procedure change,2014-09-23 07:00:17,560912,51607,
9863829,procedure change,2014-09-23 07:00:18,560912,51610,
9863829,request complete,2014-09-23 07:00:19,560912,51608,
9863829,send design decision to stakeholders,2014-09-23 07:00:20,560912,51628,
9863829,send letter in progress,2014-09-23 07:00:21,560912,51609,
9863829,set decision phase: draft decision permitted sent,2014-09-23 07:00:22,560912,51622,
9863829,set decision status,2014-09-23 07:00:23,560912,51623,
9863829,start decisionphase draft decision - permitting decided,2014-09-23 07:00:23,560912,51633,form-based (orig=2014-09-23 07:00:24)
9863829,submit draft decision,2014-09-23 07:00:23,560912,51613,form-based (orig=2014-09-23 07:00:25)
9863829,treat subcases content,2014-09-23 07:00:25,560912,51625,form-based (orig=2014-09-23 07:00:26)
9863829,set decision phase: draft decision for inspection,2014-09-23 07:00:25,560912,51636,form-based (orig=2014-10-02 07:00:01)
9863829,create monitoring case,2014-09-23 07:00:25,560912,51653,form-based (orig=2014-11-18 08:00:01)
9863829,creating cover letter decision,2014-09-23 07:00:25,560912,51646,form-based (orig=2014-11-18 08:00:02) ; form-based (orig=2014-11-18 08:00:01)
9863829,creating environmental permit decision,2014-11-18 08:00:01,560912,51650,form-based (orig=2014-11-18 08:00:03)
9863829,decision date prior to decision,2014-11-18 08:00:04,560912,51643,
9863829,enter publication date draft decision,2014-11-18 08:00:04,560912,51654,form-based (orig=2014-11-18 08:00:05)
9863829,generating decision environmental permit,2014-11-18 08:00:04,560912,51651,form-based (orig=2014-11-18 08:00:06) ; form-based (orig=2014-11-18 08:00:05)
9863829,perspective on draft decision environmental permit received,2014-11-18 08:00:05,560912,51640,form-based (orig=2014-11-18 08:00:07)
9863829,phase decision ready,2014-11-18 08:00:08,560912,51648,
9863829,phase decision taken,2014-11-18 08:00:08,560912,51649,form-based (orig=2014-11-18 08:00:09)
9863829,read publication date field,2014-11-18 08:00:08,560912,51652,form-based (orig=2014-11-18 08:00:10)
9863829,register objection and appeal periods,2014-11-18 08:00:11,560912,51645,
9863829,set decision status,2014-11-18 08:00:12,560912,51647,
9863829,submit decision,2014-11-18 08:00:12,560912,51644,form-based (orig=2014-11-18 08:00:13)
9863829,suspension ground applicable,2014-11-18 08:00:12,560912,51641,form-based (orig=2014-11-18 08:00:14)
9863829,enter senddate decision environmental permit,2014-11-19 08:00:01,560912,51656,
9863829,phase decision sent,2014-11-19 08:00:02,560912,51655,
9863829,transcript decision environmental permit to stakeholders,2014-11-19 08:00:03,560912,51657,
9863829,set decision phase decision permitting decided,2014-11-20 08:00:01,560912,51659,
9863829,enter senddate decision environmental permit,2014-11-25 08:00:10,560912,51662,
9863829,start decision phase decision permitting sent,2014-11-25 08:00:11,560912,51661,
9863829,date decision for inspection,2014-11-25 08:00:11,560912,51663,form-based (orig=2014-11-26 08:00:03)
9863829,set decision phase inspection of decision permitting,2014-11-25 08:00:11,560912,51664,form-based (orig=2014-11-26 08:00:04)
9870146,register submission date request,2014-03-26 08:00:15,560872,51665,
9870146,OLO messaging active,2014-03-28 08:00:32,560872,51666,
9870146,create procedure confirmation,2014-03-28 08:00:33,560872,51670,
9870146,create publication document,2014-03-28 08:00:34,560872,51672,
9870146,create subcases completeness,2014-03-28 08:00:35,560872,51671,
9870146,forward to the competent authority,2014-03-28 08:00:36,560872,51668,
9870146,phase application received,2014-03-28 08:00:37,560872,51673,
9870146,registration date publication,2014-03-28 08:00:38,560872,51675,
9870146,regular procedure without MER,2014-03-28 08:00:38,560872,51669,form-based (orig=2014-03-28 08:00:39)
9870146,send confirmation receipt,2014-03-28 08:00:38,560872,51667,form-based (orig=2014-03-28 08:00:40)
9870146,send confirmation receipt,2014-03-28 08:00:41,560872,51676,
9870146,start WABOprocedure,2014-03-28 08:00:42,560872,51674,
9870146,article 34  WABO applies,2014-05-13 07:01:41,560890,51681,
9870146,ask stakeholders views,2014-05-13 07:01:42,560890,51683,
9870146,assessment of content completed,2014-05-13 07:01:43,560890,51704,
9870146,by law,2014-05-13 07:01:44,560890,51686,
9870146,completed subcases content,2014-05-13 07:01:45,560890,51706,
9870146,coordination of application,2014-05-13 07:01:46,560890,51685,
9870146,create monitoring case,2014-05-13 07:01:47,560890,51702,
9870146,creating cover letter decision,2014-05-13 07:01:47,560890,51689,form-based (orig=2014-05-13 07:01:48)
9870146,creating environmental permit decision,2014-05-13 07:01:47,560890,51701,form-based (orig=2014-05-13 07:01:49)
9870146,decision date prior to decision,2014-05-13 07:01:50,560890,51687,
9870146,enter senddate decision,2014-05-13 07:01:51,560890,51698,
9870146,enter senddate decision environmental permit,2014-05-13 07:01:52,560890,51691,
9870146,enter senddate decision environmental permit,2014-05-13 07:01:53,560890,51699,
9870146,generating decision environmental permit,2014-05-13 07:01:54,560890,51694,
9870146,grounds for refusal,2014-05-13 07:01:55,560890,51682,
9870146,phase advice known,2014-05-13 07:01:56,560890,51695,
9870146,phase application receptive,2014-05-13 07:01:57,560890,51696,
9870146,phase decision sent,2014-05-13 07:01:58,560890,51693,
9870146,phase decision taken,2014-05-13 07:01:59,560890,51703,
9870146,procedure change,2014-05-13 07:02:00,560890,51680,
9870146,procedure change,2014-05-13 07:02:01,560890,51690,
9870146,register objection and appeal periods,2014-05-13 07:02:01,560890,51688,form-based (orig=2014-05-13 07:02:02)
9870146,request complete,2014-05-13 07:02:01,560890,51678,form-based (orig=2014-05-13 07:02:03) ; form-based (orig=2014-05-13 07:02:02)
9870146,send letter in progress,2014-05-13 07:02:02,560890,51679,form-based (orig=2014-05-13 07:02:04)
9870146,set decision phase decision permitting decided,2014-05-13 07:02:05,560890,51705,
9870146,set decision status,2014-05-13 07:02:06,560890,51692,
9870146,start decision phase decision permitting sent,2014-05-13 07:02:07,560890,51707,
9870146,suspension ground applicable,2014-05-13 07:02:08,560890,51684,
9870146,transcript decision environmental permit to stakeholders,2014-05-13 07:02:09,560890,51700,
9870146,treat subcases content,2014-05-13 07:02:10,560890,51697,
9882236,register submission date request,2014-03-27 08:00:29,9264148,51709,
9882236,OLO messaging active,2014-03-31 07:00:39,9264148,51715,
9882236,create procedure confirmation,2014-03-31 07:00:40,9264148,51712,
9882236,create publication document,2014-03-31 07:00:40,9264148,51714,form-based (orig=2014-03-31 07:00:41)
9882236,create subcases completeness,2014-03-31 07:00:40,9264148,51713,form-based (orig=2014-03-31 07:00:42)
9882236,forward to the competent authority,2014-03-31 07:00:43,9264148,51710,
9882236,phase application received,2014-03-31 07:00:44,9264148,51717,
9882236,registration date publication,2014-03-31 07:00:45,9264148,51718,
9882236,regular procedure without MER,2014-03-31 07:00:46,9264148,51711,
9882236,send confirmation receipt,2014-03-31 07:00:47,9264148,51716,
9882236,send confirmation receipt,2014-03-31 07:00:48,9264148,51719,
9882236,start WABOprocedure,2014-03-31 07:00:48,9264148,51720,form-based (orig=2014-03-31 07:00:49)
9882236,article 34  WABO applies,2014-03-31 07:00:48,560890,51725,form-based (orig=2014-05-13 07:02:11)
9882236,ask stakeholders views,2014-03-31 07:00:48,560890,51727,form-based (orig=2014-05-13 07:02:12)
9882236,assessment of content completed,2014-03-31 07:00:48,560890,51749,form-based (orig=2014-05-13 07:02:13)
9882236,by law,2014-05-13 07:02:14,560890,51730,
9882236,completed subcases content,2014-05-13 07:02:15,560890,51746,
9882236,coordination of application,2014-05-13 07:02:15,560890,51729,form-based (orig=2014-05-13 07:02:16)
9882236,create monitoring case,2014-05-13 07:02:15,560890,51741,form-based (orig=2014-05-13 07:02:17) ; form-based (orig=2014-05-13 07:02:15)
9882236,creating cover letter decision,2014-05-13 07:02:15,560890,51733,form-based (orig=2014-05-13 07:02:18)
9882236,creating environmental permit decision,2014-05-13 07:02:18,560890,51737,form-based (orig=2014-05-13 07:02:19)
9882236,decision date prior to decision,2014-05-13 07:02:18,560890,51731,form-based (orig=2014-05-13 07:02:20)
9882236,enter senddate decision,2014-05-13 07:02:21,560890,51747,
9882236,enter senddate decision environmental permit,2014-05-13 07:02:22,560890,51748,
9882236,enter senddate decision environmental permit,2014-05-13 07:02:23,560890,51751,
9882236,generating decision environmental permit,2014-05-13 07:02:24,560890,51750,
9882236,grounds for refusal,2014-05-13 07:02:24,560890,51726,form-based (orig=2014-05-13 07:02:25)
