,Case,Activity,Timestamp,Resource,label
329,3960,Verification process,2024-05-20 10:20:00.417,Clerk-000002,HOMONYMOUS(Check for completeness)
330,3960,Perform checks,2024-05-20 10:55:30.942,Clerk-000006,
331,3960,Make decision,2024-05-20 10:55:44.795,Manager-000003,
332,3960,notify reject,2024-05-20 11:05:12.655,Manager-000006,
333,3960,time out,2024-05-20 11:08:23.128,,
13868,3961,Check for completeness,2024-05-20 10:45:19.166,Clerk-000003,
13869,3961,Perform checks,2024-05-20 10:45:25.768,Clerk-000005,
13870,3961,Make decision,2024-05-20 10:51:23.230,Manager-000004,
13871,3961,Notify accept,2024-05-20 11:00:03.674,Manager-000002,
13872,3961,Deliver card,2024-05-20 11:38:09.696,Manager-000001,
27180,3962,Verification process,2024-05-20 11:25:44.544,Clerk-000004,HOMONYMOUS(Check for completeness)
27181,3962,Request info,2024-05-20 11:46:08.513,Manager-000005,
27182,3962,Information exchange,2024-05-20 11:47:30.711,,HOMONYMOUS(info received)
27183,3962,Verification process,2024-05-20 11:47:40.711,Clerk-000001,HOMONYMOUS(Check for completeness)
27184,3962,Perform checks,2024-05-20 11:55:52.714,Clerk-000003,
27185,3962,Decision review,2024-05-20 11:58:52.744,Manager-000004,HOMONYMOUS(Make decision)
27186,3962,Notify accept,2024-05-20 12:12:45.079,Manager-000003,
27187,3962,Deliver card,2024-05-20 12:29:11.808,Manager-000006,
40226,3963,Check for completeness,2024-05-20 12:05:28.571,Clerk-000005,
40227,3963,Request info,2024-05-20 12:34:03.278,Manager-000002,
40228,3963,info received,2024-05-20 12:37:47.201,,
40229,3963,Check for completeness,2024-05-20 12:37:57.201,Clerk-000002,
40230,3963,Perform checks,2024-05-20 12:39:03.695,Clerk-000006,
40231,3963,Make decision,2024-05-20 12:43:28.948,Manager-000001,
40232,3963,notify reject,2024-05-20 13:00:47.191,Manager-000005,
40233,3963,review request received,2024-05-20 13:11:49.463,,
40234,3963,Check for completeness,2024-05-20 13:11:59.463,Clerk-000005,
40235,3963,Perform checks,2024-05-20 13:16:07.777,Clerk-000002,
40236,3963,Make decision,2024-05-20 13:40:06.733,Manager-000002,
40237,3963,Notify accept,2024-05-20 13:41:50.680,Manager-000001,
40238,3963,Deliver card,2024-05-20 13:44:32.649,Manager-000004,
60,3964,Check for completeness,2024-05-20 12:48:18.961,Clerk-000004,
61,3964,Request info,2024-05-20 13:01:18.915,Manager-000004,
62,3964,info received,2024-05-20 13:04:42.714,,
63,3964,Check for completeness,2024-05-20 13:04:52.714,Clerk-000001,
64,3964,Perform checks,2024-05-20 13:11:29.165,Clerk-000003,
65,3964,Make decision,2024-05-20 13:12:48.643,Manager-000003,
66,3964,notify reject,2024-05-20 13:20:31.889,Manager-000006,
67,3964,review request received,2024-05-20 13:21:24.528,,
68,3964,Check for completeness,2024-05-20 13:21:34.528,Clerk-000006,
69,3964,Perform checks,2024-05-20 13:44:59.424,Clerk-000001,
70,3964,Make decision,2024-05-20 13:49:21.271,Manager-000003,
71,3964,notify reject,2024-05-20 13:52:11.754,Manager-000006,
72,3964,review request received,2024-05-20 13:54:17.615,,
73,3964,Check for completeness,2024-05-20 13:54:27.615,Clerk-000005,
74,3964,Perform checks,2024-05-20 14:01:49.386,Clerk-000002,
75,3964,Make decision,2024-05-20 14:12:26.577,Manager-000003,
76,3964,notify reject,2024-05-20 14:25:45.382,Manager-000002,
77,3964,review request received,2024-05-20 14:31:25.613,,
78,3964,Check for completeness,2024-05-20 14:31:35.613,Clerk-000004,
79,3964,Request info,2024-05-20 14:54:43.542,Manager-000004,
80,3964,info received,2024-05-20 15:48:23.879,,
81,3964,Check for completeness,2024-05-20 15:48:33.879,Clerk-000004,
82,3964,Request info,2024-05-20 16:04:18.574,Manager-000003,
83,3964,info received,2024-05-20 16:04:58.508,,
84,3964,Check for completeness,2024-05-20 16:05:08.508,Clerk-000001,
85,3964,Perform checks,2024-05-20 16:39:18.174,Clerk-000003,
86,3964,Make decision,2024-05-20 16:42:56.924,Manager-000003,
87,3964,Notify accept,2024-05-20 16:54:57.443,Manager-000005,
88,3964,Deliver card,2024-05-20 16:57:56.914,Manager-000006,
40260,3965,Verification process,2024-05-20 13:44:23.778,Clerk-000004,HOMONYMOUS(Check for completeness)
40261,3965,Request info,2024-05-20 13:45:30.515,Manager-000005,
40262,3965,info received,2024-05-20 13:48:41.721,,
40263,3965,Check for completeness,2024-05-20 13:48:51.721,Clerk-000003,
40264,3965,Request info,2024-05-20 13:58:33.872,Manager-000002,
40265,3965,info received,2024-05-20 14:05:11.956,,
40266,3965,Verification process,2024-05-20 14:05:21.956,Clerk-000001,HOMONYMOUS(Check for completeness)
40267,3965,Request info,2024-05-20 14:17:25.820,Manager-000006,
40268,3965,info received,2024-05-20 14:25:53.097,,
40269,3965,Check for completeness,2024-05-20 14:26:03.097,Clerk-000006,
40270,3965,Information exchange,2024-05-20 14:27:21.020,Manager-000001,HOMONYMOUS(Request info)
40271,3965,info received,2024-05-20 14:44:11.758,,
40272,3965,Check for completeness,2024-05-20 14:44:21.758,Clerk-000005,
40273,3965,Request info,2024-05-20 14:51:39.880,Manager-000005,
40274,3965,info received,2024-05-20 14:58:04.075,,
40275,3965,Check for completeness,2024-05-20 14:58:14.075,Clerk-000001,
40276,3965,Request info,2024-05-20 15:10:39.439,Manager-000006,
40277,3965,info received,2024-05-20 15:30:28.562,,
40278,3965,Check for completeness,2024-05-20 15:30:38.562,Clerk-000003,
40279,3965,Request info,2024-05-20 15:34:59.691,Manager-000001,
40280,3965,info received,2024-05-20 16:02:59.179,,
40281,3965,Check for completeness,2024-05-20 16:03:09.179,Clerk-000002,
40282,3965,Perform checks,2024-05-20 16:12:48.078,Clerk-000006,
40283,3965,Make decision,2024-05-20 16:30:25.750,Manager-000004,
40284,3965,notify reject,2024-05-20 16:40:28.976,Manager-000001,
40285,3965,review request received,2024-05-20 16:42:41.151,,
40286,3965,Check for completeness,2024-05-20 16:42:51.151,Clerk-000005,
40287,3965,Perform checks,2024-05-20 16:45:38.722,Clerk-000004,
40288,3965,Make decision,2024-05-20 16:56:51.869,Manager-000002,
40289,3965,notify reject,2024-05-20 17:08:45.197,Manager-000004,
40290,3965,time out,2024-05-20 17:25:29.429,,
27072,3966,Check for completeness,2024-05-20 14:02:01.785,Clerk-000006,
27073,3966,Request info,2024-05-20 14:03:28.764,Manager-000001,
27074,3966,info received,2024-05-20 14:06:42.759,,
27075,3966,Check for completeness,2024-05-20 14:06:52.759,Clerk-000003,
27076,3966,Perform checks,2024-05-20 14:48:06.264,Clerk-000002,
27077,3966,Make decision,2024-05-20 15:03:12.958,Manager-000003,
27078,3966,notify reject,2024-05-20 15:24:59.406,Manager-000002,
27079,3966,review request received,2024-05-20 15:28:52.652,,
27080,3966,Check for completeness,2024-05-20 15:29:02.652,Clerk-000006,
27081,3966,Perform checks,2024-05-20 15:32:33.068,Clerk-000005,
27082,3966,Decision review,2024-05-20 15:56:41.178,Manager-000005,HOMONYMOUS(Make decision)
27083,3966,Notify accept,2024-05-20 16:05:44.555,Manager-000002,
27084,3966,Deliver card,2024-05-20 16:06:32.851,Manager-000006,
13665,3967,Verification process,2024-05-20 14:05:19.995,Clerk-000004,HOMONYMOUS(Check for completeness)
13666,3967,Perform checks,2024-05-20 14:08:46.341,Clerk-000005,
13667,3967,Make decision,2024-05-20 14:09:10.566,Manager-000005,
13668,3967,notify reject,2024-05-20 14:11:17.516,Manager-000004,
13669,3967,time out,2024-05-20 14:15:09.242,,
178,3968,Check for completeness,2024-05-20 18:25:55.673,Clerk-000002,
179,3968,Perform checks,2024-05-20 18:31:01.538,Clerk-000006,
180,3968,Make decision,2024-05-20 18:36:38.768,Manager-000001,
181,3968,notify reject,2024-05-20 18:48:09.456,Manager-000003,
182,3968,time out,2024-05-20 18:50:53.780,,
13680,3969,Check for completeness,2024-05-20 19:16:45.969,Clerk-000001,
13681,3969,Request info,2024-05-20 19:25:29.486,Manager-000002,
13682,3969,info received,2024-05-20 19:48:51.141,,
13683,3969,Check for completeness,2024-05-20 19:49:01.141,Clerk-000002,
13684,3969,Request info,2024-05-20 20:06:03.808,Manager-000002,
13685,3969,info received,2024-05-20 20:19:13.455,,
13686,3969,Check for completeness,2024-05-20 20:19:23.455,Clerk-000004,
13687,3969,Information exchange,2024-05-20 20:25:29.719,Manager-000001,HOMONYMOUS(Request info)
13688,3969,info received,2024-05-20 20:44:12.378,,
13689,3969,Check for completeness,2024-05-20 20:44:22.378,Clerk-000003,
13690,3969,Request info,2024-05-20 20:51:39.042,Manager-000003,
13691,3969,Information exchange,2024-05-20 21:29:39.442,,HOMONYMOUS(info received)
13692,3969,Check for completeness,2024-05-20 21:29:49.442,Clerk-000003,
13693,3969,Perform checks,2024-05-20 21:42:17.332,Clerk-000005,
13694,3969,Make decision,2024-05-20 21:50:23.578,Manager-000003,
13695,3969,Notify accept,2024-05-20 22:29:50.292,Manager-000002,
13696,3969,Deliver card,2024-05-20 22:30:32.310,Manager-000006,
42626,3970,Check for completeness,2024-05-20 19:16:59.499,Clerk-000003,
42627,3970,Information exchange,2024-05-20 19:21:13.774,Manager-000005,HOMONYMOUS(Request info)
42628,3970,info received,2024-05-20 19:24:19.727,,
42629,3970,Verification process,2024-05-20 19:24:29.727,Clerk-000005,HOMONYMOUS(Check for completeness)
42630,3970,Information exchange,2024-05-20 19:27:40.176,Manager-000006,HOMONYMOUS(Request info)
42631,3970,info received,2024-05-20 19:51:25.728,,
42632,3970,Check for completeness,2024-05-20 19:51:35.728,Clerk-000003,
42633,3970,Request info,2024-05-20 20:03:43.095,Manager-000005,
42634,3970,info received,2024-05-20 20:08:51.264,,
42635,3970,Check for completeness,2024-05-20 20:09:01.264,Clerk-000005,
42636,3970,Request info,2024-05-20 20:13:17.131,Manager-000006,
42637,3970,info received,2024-05-20 20:21:26.992,,
42638,3970,Check for completeness,2024-05-20 20:21:36.992,Clerk-000006,
42639,3970,Request info,2024-05-20 20:29:45.553,Manager-000002,
42640,3970,info received,2024-05-20 20:30:15.478,,
42641,3970,Check for completeness,2024-05-20 20:30:25.478,Clerk-000002,
42642,3970,Request info,2024-05-20 20:31:11.852,Manager-000004,
42643,3970,Information exchange,2024-05-20 20:31:16.533,,HOMONYMOUS(info received)
42644,3970,Check for completeness,2024-05-20 20:31:26.533,Clerk-000005,
42645,3970,Request info,2024-05-20 21:13:40.515,Manager-000001,
42646,3970,info received,2024-05-20 21:18:18.044,,
42647,3970,Check for completeness,2024-05-20 21:18:28.044,Clerk-000001,
42648,3970,Perform checks,2024-05-20 21:24:48.619,Clerk-000004,
42649,3970,Make decision,2024-05-20 21:31:34.124,Manager-000002,
42650,3970,notify reject,2024-05-20 21:34:24.752,Manager-000006,
42651,3970,time out,2024-05-20 21:34:29.362,,
1013,3971,Check for completeness,2024-05-20 19:43:59.875,Clerk-000004,
1014,3971,Request info,2024-05-20 19:45:07.817,Manager-000004,
1015,3971,info received,2024-05-20 19:50:20.313,,
1016,3971,Check for completeness,2024-05-20 19:50:30.313,Clerk-000006,
1017,3971,Perform checks,2024-05-20 19:55:22.637,Clerk-000001,
1018,3971,Make decision,2024-05-20 20:02:14.634,Manager-000001,
1019,3971,Notify accept,2024-05-20 20:03:22.273,Manager-000003,
1020,3971,Deliver card,2024-05-20 20:07:55.286,Manager-000004,
26612,3972,Check for completeness,2024-05-20 20:24:07.191,Clerk-000001,
26613,3972,Perform checks,2024-05-20 20:27:19.448,Clerk-000003,
26614,3972,Make decision,2024-05-20 20:28:45.375,Manager-000003,
26615,3972,notify reject,2024-05-20 20:29:01.413,Manager-000005,
26616,3972,review request received,2024-05-20 20:32:02.451,,
26617,3972,Verification process,2024-05-20 20:32:12.451,Clerk-000004,HOMONYMOUS(Check for completeness)
26618,3972,Request info,2024-05-20 20:40:20.695,Manager-000006,
26619,3972,info received,2024-05-20 20:47:12.556,,
26620,3972,Verification process,2024-05-20 20:47:22.556,Clerk-000006,HOMONYMOUS(Check for completeness)
26621,3972,Perform checks,2024-05-20 21:18:55.595,Clerk-000002,
26622,3972,Make decision,2024-05-20 21:20:29.738,Manager-000006,
26623,3972,Notify accept,2024-05-20 21:33:32.597,Manager-000003,
26624,3972,Deliver card,2024-05-20 21:34:05.928,Manager-000004,
27760,3973,Check for completeness,2024-05-20 20:37:55.818,Clerk-000001,
27761,3973,Perform checks,2024-05-20 21:02:11.721,Clerk-000002,
27762,3973,Make decision,2024-05-20 21:08:14.996,Manager-000002,
27763,3973,Notify accept,2024-05-20 21:23:53.729,Manager-000004,
27764,3973,Deliver card,2024-05-20 21:30:18.341,Manager-000001,
40493,3974,Check for completeness,2024-05-20 21:04:19.568,Clerk-000004,
40494,3974,Perform checks,2024-05-20 21:09:32.850,Clerk-000003,
40495,3974,Make decision,2024-05-20 21:09:48.575,Manager-000004,
40496,3974,notify reject,2024-05-20 21:11:03.291,Manager-000005,
40497,3974,time out,2024-05-20 21:47:33.299,,
423,3975,Check for completeness,2024-05-20 23:42:47.121,Clerk-000006,
424,3975,Verification process,2024-05-20 23:44:29.248,Clerk-000002,HOMONYMOUS(Perform checks)
425,3975,Decision review,2024-05-21 00:01:38.363,Manager-000001,HOMONYMOUS(Make decision)
426,3975,notify reject,2024-05-21 00:29:59.868,Manager-000005,
427,3975,time out,2024-05-21 00:33:41.358,,
40513,3976,Check for completeness,2024-05-21 00:49:19.815,Clerk-000001,
40514,3976,Verification process,2024-05-21 01:40:58.586,Clerk-000004,HOMONYMOUS(Perform checks)
40515,3976,Decision review,2024-05-21 01:43:32.371,Manager-000004,HOMONYMOUS(Make decision)
40516,3976,Notify accept,2024-05-21 01:51:20.559,Manager-000003,
40517,3976,Deliver card,2024-05-21 01:56:50.467,Manager-000002,
27328,3977,Check for completeness,2024-05-21 02:37:14.144,Clerk-000003,
27329,3977,Request info,2024-05-21 03:02:40.939,Manager-000006,
27330,3977,info received,2024-05-21 03:16:02.475,,
27331,3977,Check for completeness,2024-05-21 03:16:12.475,Clerk-000006,
27332,3977,Request info,2024-05-21 03:23:40.619,Manager-000001,
27333,3977,info received,2024-05-21 03:37:42.026,,
27334,3977,Check for completeness,2024-05-21 03:37:52.026,Clerk-000001,
27335,3977,Request info,2024-05-21 03:43:05.786,Manager-000004,
27336,3977,info received,2024-05-21 03:45:58.790,,
27337,3977,Check for completeness,2024-05-21 03:46:08.790,Clerk-000004,
27338,3977,Perform checks,2024-05-21 03:53:05.053,Clerk-000003,
27339,3977,Make decision,2024-05-21 03:54:44.435,Manager-000003,
27340,3977,notify reject,2024-05-21 04:11:35.254,Manager-000005,
27341,3977,time out,2024-05-21 04:15:12.112,,
13994,3978,Check for completeness,2024-05-21 02:59:31.851,Clerk-000005,
13995,3978,Request info,2024-05-21 03:32:42.100,Manager-000005,
13996,3978,info received,2024-05-21 03:37:01.171,,
13997,3978,Verification process,2024-05-21 03:37:11.171,Clerk-000002,HOMONYMOUS(Check for completeness)
13998,3978,Request info,2024-05-21 04:03:22.131,Manager-000002,
13999,3978,info received,2024-05-21 04:04:05.169,,
14000,3978,Verification process,2024-05-21 04:04:15.169,Clerk-000006,HOMONYMOUS(Check for completeness)
14001,3978,Request info,2024-05-21 04:11:06.376,Manager-000006,
14002,3978,info received,2024-05-21 04:13:36.773,,
14003,3978,Check for completeness,2024-05-21 04:13:46.773,Clerk-000005,
14004,3978,Perform checks,2024-05-21 04:20:53.607,Clerk-000001,
14005,3978,Make decision,2024-05-21 04:27:00.218,Manager-000001,
14006,3978,notify reject,2024-05-21 04:29:49.316,Manager-000004,
14007,3978,review request received,2024-05-21 04:31:04.229,,
14008,3978,Verification process,2024-05-21 04:31:14.229,Clerk-000004,HOMONYMOUS(Check for completeness)
14009,3978,Verification process,2024-05-21 04:51:23.672,Clerk-000003,HOMONYMOUS(Perform checks)
14010,3978,Make decision,2024-05-21 04:58:27.098,Manager-000002,
14011,3978,notify reject,2024-05-21 05:11:03.111,Manager-000003,
14012,3978,time out,2024-05-21 05:30:52.332,,
515,3979,Check for completeness,2024-05-21 05:41:23.302,Clerk-000002,
516,3979,Request info,2024-05-21 06:07:14.303,Manager-000006,
517,3979,info received,2024-05-21 06:07:31.044,,
518,3979,Check for completeness,2024-05-21 06:07:41.044,Clerk-000006,
519,3979,Perform checks,2024-05-21 06:59:44.384,Clerk-000005,
520,3979,Make decision,2024-05-21 07:32:01.262,Manager-000005,
521,3979,notify reject,2024-05-21 07:45:57.196,Manager-000001,
522,3979,time out,2024-05-21 07:51:04.207,,
28744,3980,Check for completeness,2024-05-21 08:22:21.022,Clerk-000001,
28745,3980,Request info,2024-05-21 08:29:31.674,Manager-000004,
28746,3980,info received,2024-05-21 08:35:13.450,,
28747,3980,Check for completeness,2024-05-21 08:35:23.450,Clerk-000004,
28748,3980,Perform checks,2024-05-21 08:40:15.949,Clerk-000003,
28749,3980,Make decision,2024-05-21 08:43:43.040,Manager-000002,
28750,3980,Notify accept,2024-05-21 08:55:07.179,Manager-000003,
28751,3980,Deliver card,2024-05-21 09:07:17.964,Manager-000006,
41047,3981,Check for completeness,2024-05-21 10:33:29.810,Clerk-000002,
41048,3981,Information exchange,2024-05-21 10:37:36.660,Manager-000005,HOMONYMOUS(Request info)
41049,3981,Information exchange,2024-05-21 10:54:05.394,,HOMONYMOUS(info received)
41050,3981,Check for completeness,2024-05-21 10:54:15.394,Clerk-000006,
41051,3981,Request info,2024-05-21 10:56:02.372,Manager-000001,
41052,3981,info received,2024-05-21 11:12:41.758,,
41053,3981,Check for completeness,2024-05-21 11:12:51.758,Clerk-000005,
41054,3981,Perform checks,2024-05-21 11:15:23.684,Clerk-000001,
41055,3981,Make decision,2024-05-21 11:40:14.691,Manager-000004,
41056,3981,notify reject,2024-05-21 12:02:29.509,Manager-000003,
41057,3981,time out,2024-05-21 12:19:11.543,,
5734,3982,Check for completeness,2024-05-21 11:46:03.548,Clerk-000004,
5735,3982,Perform checks,2024-05-21 11:53:19.833,Clerk-000003,
5736,3982,Make decision,2024-05-21 11:55:08.575,Manager-000002,
5737,3982,notify reject,2024-05-21 12:04:09.372,Manager-000006,
5738,3982,review request received,2024-05-21 12:05:50.542,,
5739,3982,Check for completeness,2024-05-21 12:06:00.542,Clerk-000002,
5740,3982,Perform checks,2024-05-21 12:07:05.485,Clerk-000006,
5741,3982,Make decision,2024-05-21 12:13:08.243,Manager-000005,
5742,3982,notify reject,2024-05-21 12:22:55.482,Manager-000001,
5743,3982,review request received,2024-05-21 12:24:20.247,,
5744,3982,Check for completeness,2024-05-21 12:24:30.247,Clerk-000005,
5745,3982,Request info,2024-05-21 12:44:57.436,Manager-000004,
5746,3982,info received,2024-05-21 12:54:09.620,,
5747,3982,Check for completeness,2024-05-21 12:54:19.620,Clerk-000003,
5748,3982,Perform checks,2024-05-21 13:00:24.726,Clerk-000005,
5749,3982,Make decision,2024-05-21 13:03:43.479,Manager-000003,
5750,3982,Notify accept,2024-05-21 13:14:12.102,Manager-000001,
5751,3982,Deliver card,2024-05-21 13:34:52.125,Manager-000004,
14646,3983,Check for completeness,2024-05-21 12:47:58.316,Clerk-000001,
14647,3983,Request info,2024-05-21 12:51:06.020,Manager-000002,
14648,3983,info received,2024-05-21 12:53:23.676,,
14649,3983,Check for completeness,2024-05-21 12:53:33.676,Clerk-000004,
14650,3983,Request info,2024-05-21 13:06:42.135,Manager-000005,
14651,3983,info received,2024-05-21 13:47:38.469,,
14652,3983,Check for completeness,2024-05-21 13:47:48.469,Clerk-000005,
14653,3983,Request info,2024-05-21 13:51:12.498,Manager-000003,
14654,3983,info received,2024-05-21 13:59:19.412,,
14655,3983,Check for completeness,2024-05-21 13:59:29.412,Clerk-000006,
14656,3983,Perform checks,2024-05-21 14:00:48.610,Clerk-000002,
14657,3983,Make decision,2024-05-21 14:11:17.358,Manager-000004,
14658,3983,Notify accept,2024-05-21 14:28:54.074,Manager-000003,
14659,3983,Deliver card,2024-05-21 14:41:38.383,Manager-000002,
29106,3984,Check for completeness,2024-05-21 12:58:06.068,Clerk-000002,
29107,3984,Request info,2024-05-21 12:58:55.981,Manager-000006,
29108,3984,info received,2024-05-21 13:00:11.149,,
29109,3984,Check for completeness,2024-05-21 13:00:21.149,Clerk-000006,
29110,3984,Request info,2024-05-21 13:17:16.704,Manager-000002,
29111,3984,info received,2024-05-21 13:37:33.935,,
29112,3984,Check for completeness,2024-05-21 13:37:43.935,Clerk-000002,
29113,3984,Request info,2024-05-21 13:38:55.961,Manager-000006,
29114,3984,info received,2024-05-21 13:40:27.598,,
29115,3984,Check for completeness,2024-05-21 13:40:37.598,Clerk-000003,
29116,3984,Perform checks,2024-05-21 13:53:05.725,Clerk-000004,
29117,3984,Make decision,2024-05-21 14:07:15.261,Manager-000001,
29118,3984,Notify accept,2024-05-21 14:09:47.933,Manager-000002,
29119,3984,Deliver card,2024-05-21 14:10:07.758,Manager-000006,
40810,3985,Check for completeness,2024-05-21 13:25:52.934,Clerk-000001,
40811,3985,Request info,2024-05-21 14:28:05.363,Manager-000005,
40812,3985,info received,2024-05-21 14:30:35.585,,
40813,3985,Check for completeness,2024-05-21 14:30:45.585,Clerk-000004,
40814,3985,Request info,2024-05-21 15:02:53.613,Manager-000003,
40815,3985,info received,2024-05-21 15:10:16.124,,
40816,3985,Check for completeness,2024-05-21 15:10:26.124,Clerk-000002,
40817,3985,Request info,2024-05-21 15:16:09.093,Manager-000002,
40818,3985,info received,2024-05-21 15:20:22.088,,
40819,3985,Check for completeness,2024-05-21 15:20:32.088,Clerk-000003,
40820,3985,Request info,2024-05-21 15:26:43.519,Manager-000005,
40821,3985,info received,2024-05-21 15:30:09.815,,
40822,3985,Check for completeness,2024-05-21 15:30:19.815,Clerk-000006,
40823,3985,Request info,2024-05-21 15:30:33.657,Manager-000003,
40824,3985,info received,2024-05-21 15:50:57.395,,
40825,3985,Check for completeness,2024-05-21 15:51:07.395,Clerk-000001,
40826,3985,Perform checks,2024-05-21 15:56:44.407,Clerk-000002,
40827,3985,Make decision,2024-05-21 16:00:47.999,Manager-000001,
40828,3985,notify reject,2024-05-21 16:33:52.714,Manager-000005,
40829,3985,review request received,2024-05-21 16:57:47.382,,
40830,3985,Check for completeness,2024-05-21 16:57:57.382,Clerk-000004,
40831,3985,Request info,2024-05-21 17:01:36.551,Manager-000003,
40832,3985,info received,2024-05-21 17:05:29.460,,
40833,3985,Check for completeness,2024-05-21 17:05:39.460,Clerk-000001,
40834,3985,Perform checks,2024-05-21 17:30:21.344,Clerk-000002,
40835,3985,Make decision,2024-05-21 17:35:55.542,Manager-000002,
40836,3985,notify reject,2024-05-21 18:02:59.711,Manager-000004,
40837,3985,time out,2024-05-21 18:12:28.300,,
26255,3986,Check for completeness,2024-05-21 14:25:31.745,Clerk-000005,
26256,3986,Perform checks,2024-05-21 14:27:39.055,Clerk-000003,
26257,3986,Make decision,2024-05-21 14:33:13.496,Manager-000001,
26258,3986,notify reject,2024-05-21 14:43:55.578,Manager-000006,
26259,3986,Decision review,2024-05-21 14:44:53.125,,HOMONYMOUS(review request received)
26260,3986,Check for completeness,2024-05-21 14:45:03.125,Clerk-000001,
26261,3986,Request info,2024-05-21 14:50:10.040,Manager-000002,
26262,3986,Information exchange,2024-05-21 15:00:36.334,,HOMONYMOUS(info received)
26263,3986,Check for completeness,2024-05-21 15:00:46.334,Clerk-000005,
26264,3986,Request info,2024-05-21 15:08:08.406,Manager-000001,
26265,3986,info received,2024-05-21 15:11:32.570,,
26266,3986,Check for completeness,2024-05-21 15:11:42.570,Clerk-000001,
26267,3986,Request info,2024-05-21 15:12:58.755,Manager-000004,
26268,3986,info received,2024-05-21 15:34:45.349,,
26269,3986,Check for completeness,2024-05-21 15:34:55.349,Clerk-000004,
26270,3986,Perform checks,2024-05-21 15:37:59.801,Clerk-000005,
26271,3986,Decision review,2024-05-21 16:11:29.563,Manager-000006,HOMONYMOUS(Make decision)
26272,3986,notify reject,2024-05-21 16:13:07.115,Manager-000002,
26273,3986,time out,2024-05-21 16:15:34.128,,
40857,3987,Check for completeness,2024-05-21 14:30:01.003,Clerk-000006,
40858,3987,Perform checks,2024-05-21 14:38:39.948,Clerk-000005,
40859,3987,Make decision,2024-05-21 14:45:18.906,Manager-000004,
40860,3987,Notify accept,2024-05-21 14:49:03.574,Manager-000003,
40861,3987,Deliver card,2024-05-21 14:55:24.579,Manager-000006,
28878,3988,Check for completeness,2024-05-21 14:38:24.211,Clerk-000002,
28879,3988,Request info,2024-05-21 14:47:13.115,Manager-000005,
28880,3988,info received,2024-05-21 14:50:30.187,,
28881,3988,Check for completeness,2024-05-21 14:50:40.187,Clerk-000003,
28882,3988,Perform checks,2024-05-21 14:52:52.340,Clerk-000006,
28883,3988,Make decision,2024-05-21 14:54:22.108,Manager-000001,
28884,3988,Notify accept,2024-05-21 14:57:15.536,Manager-000004,
28885,3988,Deliver card,2024-05-21 14:57:19.829,Manager-000005,
14356,3989,Check for completeness,2024-05-21 16:09:08.993,Clerk-000003,
14357,3989,Perform checks,2024-05-21 16:34:52.957,Clerk-000006,
14358,3989,Make decision,2024-05-21 16:57:44.757,Manager-000004,
14359,3989,notify reject,2024-05-21 17:10:04.663,Manager-000006,
14360,3989,review request received,2024-05-21 17:41:10.716,,
14361,3989,Check for completeness,2024-05-21 17:41:20.716,Clerk-000003,
14362,3989,Perform checks,2024-05-21 17:45:34.873,Clerk-000004,
14363,3989,Make decision,2024-05-21 17:53:27.332,Manager-000001,
14364,3989,Notify accept,2024-05-21 17:57:20.008,Manager-000003,
14365,3989,Deliver card,2024-05-21 18:06:13.626,Manager-000006,
41066,3990,Check for completeness,2024-05-21 17:35:03.791,Clerk-000005,
41067,3990,Perform checks,2024-05-21 17:43:05.333,Clerk-000006,
41068,3990,Make decision,2024-05-21 17:56:58.895,Manager-000005,
41069,3990,Notify accept,2024-05-21 18:09:32.620,Manager-000002,
41070,3990,Deliver card,2024-05-21 18:11:27.715,Manager-000003,
29191,3991,Verification process,2024-05-21 17:57:34.079,Clerk-000001,HOMONYMOUS(Check for completeness)
29192,3991,Perform checks,2024-05-21 18:03:30.248,Clerk-000002,
29193,3991,Decision review,2024-05-21 18:08:16.196,Manager-000001,HOMONYMOUS(Make decision)
29194,3991,notify reject,2024-05-21 18:13:11.288,Manager-000005,
29195,3991,Decision review,2024-05-21 18:14:51.090,,HOMONYMOUS(review request received)
29196,3991,Check for completeness,2024-05-21 18:15:01.090,Clerk-000005,
29197,3991,Request info,2024-05-21 18:20:44.675,Manager-000002,
29198,3991,info received,2024-05-21 18:21:07.641,,
29199,3991,Check for completeness,2024-05-21 18:21:17.641,Clerk-000003,
29200,3991,Perform checks,2024-05-21 18:27:37.838,Clerk-000004,
29201,3991,Make decision,2024-05-21 18:30:26.370,Manager-000004,
29202,3991,notify reject,2024-05-21 18:53:41.489,Manager-000001,
29203,3991,time out,2024-05-21 19:06:28.113,,
12353,3992,Check for completeness,2024-05-21 20:30:38.176,Clerk-000006,
12354,3992,Perform checks,2024-05-21 20:36:56.708,Clerk-000001,
12355,3992,Make decision,2024-05-21 20:38:42.430,Manager-000005,
12356,3992,Notify accept,2024-05-21 20:49:40.390,Manager-000006,
12357,3992,Deliver card,2024-05-21 20:51:04.156,Manager-000002,
4948,3993,Check for completeness,2024-05-21 21:46:04.151,Clerk-000002,
4949,3993,Request info,2024-05-21 22:10:34.866,Manager-000001,
4950,3993,info received,2024-05-21 22:16:35.941,,
4951,3993,Check for completeness,2024-05-21 22:16:45.941,Clerk-000006,
4952,3993,Perform checks,2024-05-21 22:18:19.753,Clerk-000001,
4953,3993,Make decision,2024-05-21 22:24:03.237,Manager-000005,
4954,3993,Notify accept,2024-05-21 22:25:14.270,Manager-000006,
4955,3993,Deliver card,2024-05-21 22:27:34.455,Manager-000002,
