Case,Activity,Timestamp,Resource,Event,label
10292508,retrieve missing data,2014-06-04 07:00:18.000,2670601,569,
10292508,term for supplying missing data,2014-06-04 07:00:19.000,2670601,565,
10292508,create cover letter permanent suspension,2014-07-23 07:00:16.000,2670601,573,
10292508,creating decision permanently suspended,2014-07-23 07:00:17.000,2670601,577,
10292508,decision date prior to decision,2014-07-23 07:00:18.000,2670601,572,
10292508,decision keep permanently suspended,2014-07-23 07:00:19.000,2670601,581,
10292508,enter senddate decision permanent suspension,2014-07-23 07:00:20.000,2670601,575,
10292508,keep permanently suspended,2014-07-23 07:00:21.000,2670601,571,
10292508,phase permanently suspended,2014-07-23 07:00:22.000,2670601,579,
10292508,receive additional information,2014-07-23 07:00:23.000,2670601,574,
10292508,set decision status,2014-07-23 07:00:24.000,2670601,578,
10292508,start decision phase permanent suspension sent,2014-07-23 07:00:25.000,2670601,580,
10292508,start decision phase permanently suspended decided,2014-07-23 07:00:26.000,2670601,576,
10294414,register submission date request,2014-04-30 07:00:42.000,560872,584,
10294414,OLO messaging active,2014-05-12 07:00:13.000,560872,585,
10294414,create procedure confirmation,2014-05-12 07:00:14.000,560872,589,
10294414,create publication document,2014-05-12 07:00:15.000,560872,593,
10294414,create subcases completeness,2014-05-12 07:00:16.000,560872,591,
10294414,forward to the competent authority,2014-05-12 07:00:17.000,560872,587,
10294414,phase application received,2014-05-12 07:00:18.000,560872,597,
10294414,procedure change,2014-05-12 07:00:19.000,560872,592,
10294414,publish,2014-05-12 07:00:20.000,560872,590,
10294414,registration date publication,2014-05-12 07:00:21.000,560872,596,
10294414,regular procedure without MER,2014-05-12 07:00:22.000,560872,588,
10294414,send confirmation receipt,2014-05-12 07:00:23.000,560872,586,
10294414,send confirmation receipt,2014-05-12 07:00:24.000,560872,595,
10294414,start WABOprocedure,2014-05-12 07:00:25.000,560872,594,
10294414,article 34  WABO applies,2014-09-29 07:00:04.000,560890,602,
10294414,ask stakeholders views,2014-09-29 07:00:05.000,560890,604,
10294414,by law,2014-09-29 07:00:06.000,560890,607,
10294414,coordination of application,2014-09-29 07:00:07.000,560890,606,
10294414,create subcases content,2014-09-29 07:00:08.000,560890,600,
10294414,creating cover letter decision,2014-09-29 07:00:09.000,560890,610,
10294414,creating environmental permit decision,2014-09-29 07:00:10.000,560890,624,
10294414,decision date prior to decision,2014-09-29 07:00:11.000,560890,608,
10294414,enter senddate decision,2014-09-29 07:00:12.000,560890,622,
10294414,enter senddate decision environmental permit,2014-09-29 07:00:13.000,560890,615,
10294414,enter senddate decision environmental permit,2014-09-29 07:00:14.000,560890,619,
10294414,generating decision environmental permit,2014-09-29 07:00:15.000,560890,618,
10294414,grounds for refusal,2014-09-29 07:00:16.000,560890,603,
10294414,phase advice known,2014-09-29 07:00:17.000,560890,617,
10294414,phase application receptive,2014-09-29 07:00:18.000,560890,612,
10294414,phase decision sent,2014-09-29 07:00:19.000,560890,613,
10294414,phase decision taken,2014-09-29 07:00:20.000,560890,620,
10294414,procedure change,2014-09-29 07:00:21.000,560890,601,
10294414,register objection and appeal periods,2014-09-29 07:00:22.000,560890,609,
10294414,request complete,2014-09-29 07:00:23.000,560890,611,
10294414,send letter in progress,2014-09-29 07:00:24.000,560890,599,
10294414,set decision phase decision permitting decided,2014-09-29 07:00:25.000,560890,614,
10294414,set decision status,2014-09-29 07:00:26.000,560890,616,
10294414,start decision phase decision permitting sent,2014-09-29 07:00:27.000,560890,623,
10294414,suspension ground applicable,2014-09-29 07:00:28.000,560890,605,
10294414,transcript decision environmental permit to stakeholders,2014-09-29 07:00:29.000,560890,621,
10294414,set phase: phase permitting irrevocable,2014-11-28 08:00:01.000,560872,627,
10294414,objection lodged against decision,2015-01-12 08:00:01.000,560872,628,
10294414,phase archived case,2015-01-12 08:00:02.000,560872,634,
10294414,phase case handled,2015-01-12 08:00:03.000,560872,629,
10294414,phase decision irrevocable,2015-01-12 08:00:04.000,560872,630,
10294414,read publication date field,2015-01-12 08:00:05.000,560872,631,
10294414,read publication date field,2015-01-12 08:00:06.000,560872,635,
10294414,stop all running subcases 2b,2015-01-12 08:00:07.000,560872,632,
10295206,register submission date request,2014-05-07 07:01:02.000,9264148,636,
10295206,OLO messaging active,2014-05-12 07:00:26.000,9264148,637,
10295206,create procedure confirmation,2014-05-12 07:00:27.000,560872,641,
10295206,create publication document,2014-05-12 07:00:28.000,560872,645,
10295206,create subcases completeness,2014-05-12 07:00:29.000,560872,643,
10295206,forward to the competent authority,2014-05-12 07:00:30.000,9264148,639,
10295206,phase application received,2014-05-12 07:00:31.000,9264148,647,
10295206,procedure change,2014-05-12 07:00:32.000,560872,644,
10295206,publish,2014-05-12 07:00:33.000,560872,642,
10295206,registration date publication,2014-05-12 07:00:34.000,560872,648,
10295206,regular procedure without MER,2014-05-12 07:00:35.000,560872,640,
10295206,send confirmation receipt,2014-05-12 07:00:36.000,9264148,638,
10295206,start WABOprocedure,2014-05-12 07:00:37.000,560872,646,
10295206,article 34  WABO applies,2014-05-15 07:00:51.000,560872,652,
10295206,ask stakeholders views,2014-05-15 07:00:52.000,560872,654,
10295206,by law,2014-05-15 07:00:53.000,560872,657,
10295206,coordination of application,2014-05-15 07:00:54.000,560872,656,
10295206,create subcases content,2014-05-15 07:00:55.000,560872,650,
10295206,creating cover letter decision,2014-05-15 07:00:56.000,560872,661,
10295206,creating environmental permit decision,2014-05-15 07:00:57.000,560872,670,
10295206,decision date prior to decision,2014-05-15 07:00:58.000,560872,658,
10295206,enter senddate decision,2014-05-15 07:00:59.000,560872,663,
10295206,enter senddate decision environmental permit,2014-05-15 07:01:00.000,560872,668,
10295206,generating decision environmental permit,2014-05-15 07:01:01.000,560872,671,
10295206,grounds for refusal,2014-05-15 07:01:02.000,560872,653,
10295206,phase advice known,2014-05-15 07:01:03.000,560872,669,
10295206,phase application receptive,2014-05-15 07:01:04.000,560872,664,
10295206,phase decision ready,2014-05-15 07:01:05.000,560872,665,
10295206,phase decision sent,2014-05-15 07:01:06.000,560872,666,
10295206,phase decision taken,2014-05-15 07:01:07.000,560872,667,
10295206,procedure change,2014-05-15 07:01:08.000,560872,651,
10295206,register objection and appeal periods,2014-05-15 07:01:09.000,560872,660,
10295206,request complete,2014-05-15 07:01:10.000,560872,662,
10295206,send letter in progress,2014-05-15 07:01:11.000,560872,649,
10295206,set decision status,2014-05-15 07:01:12.000,560872,673,
10295206,submit decision,2014-05-15 07:01:13.000,560872,659,
10295206,suspension ground applicable,2014-05-15 07:01:14.000,560872,655,
10295206,transcript decision environmental permit to stakeholders,2014-05-15 07:01:15.000,560872,672,
10295206,record date of decision environmental permit,2014-05-20 07:00:57.000,560872,674,
10295206,set decision phase decision permitting decided,2014-05-20 07:00:58.000,560872,675,
10295206,enter senddate decision environmental permit,2014-05-26 07:00:24.000,560872,676,
10295206,register deadline,2014-07-10 07:00:08.000,560872,678,
10295206,set phase: phase permitting irrevocable,2014-07-10 07:00:09.000,560872,677,
10295206,start decision phase decision permitting sent,2014-07-11 07:00:25.000,560872,679,
10295206,close case,2014-07-31 07:00:02.000,560872,686,
10295206,objection lodged against decision,2014-07-31 07:00:03.000,560872,680,
10295206,phase archived case,2014-07-31 07:00:04.000,560872,682,
10295206,phase case handled,2014-07-31 07:00:05.000,560872,683,
10295206,phase decision irrevocable,2014-07-31 07:00:06.000,560872,681,
10295206,read publication date field,2014-07-31 07:00:07.000,560872,684,
10295206,read publication date field,2014-07-31 07:00:08.000,560872,687,
10295206,stop all running subcases 2b,2014-07-31 07:00:09.000,560872,685,
10297111,register submission date request,2014-05-07 07:01:03.000,9264148,688,
10297111,send confirmation receipt_signed1,2014-05-07 07:01:03.900,9264148,688,collateral events(send confirmation receipt)
10297111,send confirmation receipt_signed2,2014-05-07 07:01:04.900,9264148,688,collateral events(send confirmation receipt)
10297111,OLO messaging active,2014-05-12 07:00:38.000,9264148,695,
10297111,send confirmation receipt_signed1,2014-05-12 07:00:38.300,9264148,695,collateral events(send confirmation receipt)
10297111,create procedure confirmation,2014-05-12 07:00:39.000,9264148,691,
10297111,send confirmation receipt_signed2,2014-05-12 07:00:39.300,9264148,695,collateral events(send confirmation receipt)
10297111,create publication document,2014-05-12 07:00:40.000,9264148,694,
10297111,send confirmation receipt_signed1,2014-05-12 07:00:40.000,9264148,691,collateral events(send confirmation receipt)
10297111,send confirmation receipt_signed1,2014-05-12 07:00:40.100,9264148,694,collateral events(send confirmation receipt)
10297111,send confirmation receipt_signed2,2014-05-12 07:00:40.300,9264148,691,collateral events(send confirmation receipt)
10297111,send confirmation receipt_signed2,2014-05-12 07:00:40.400,9264148,694,collateral events(send confirmation receipt)
10297111,create subcases completeness,2014-05-12 07:00:41.000,9264148,693,
10297111,send confirmation receipt_signed1,2014-05-12 07:00:41.600,9264148,693,collateral events(send confirmation receipt)
10297111,send confirmation receipt_signed2,2014-05-12 07:00:41.700,9264148,693,collateral events(send confirmation receipt)
10297111,forward to the competent authority,2014-05-12 07:00:42.000,9264148,689,
10297111,send confirmation receipt_signed1,2014-05-12 07:00:42.500,9264148,689,collateral events(send confirmation receipt)
10297111,phase application received,2014-05-12 07:00:43.000,9264148,698,
10297111,send confirmation receipt_signed2,2014-05-12 07:00:43.400,9264148,689,collateral events(send confirmation receipt)
10297111,send confirmation receipt_signed1,2014-05-12 07:00:43.600,9264148,698,collateral events(send confirmation receipt)
10297111,publish,2014-05-12 07:00:44.000,9264148,692,
10297111,send confirmation receipt_signed2,2014-05-12 07:00:44.200,9264148,698,collateral events(send confirmation receipt)
10297111,send confirmation receipt_signed1,2014-05-12 07:00:44.800,9264148,692,collateral events(send confirmation receipt)
10297111,registration date publication,2014-05-12 07:00:45.000,9264148,699,
10297111,send confirmation receipt_signed2,2014-05-12 07:00:45.400,9264148,692,collateral events(send confirmation receipt)
10297111,send confirmation receipt_signed1,2014-05-12 07:00:45.600,9264148,699,collateral events(send confirmation receipt)
10297111,regular procedure without MER,2014-05-12 07:00:46.000,9264148,690,
10297111,send confirmation receipt_signed2,2014-05-12 07:00:46.000,9264148,699,collateral events(send confirmation receipt)
10297111,send confirmation receipt_signed1,2014-05-12 07:00:46.600,9264148,690,collateral events(send confirmation receipt)
10297111,send confirmation receipt,2014-05-12 07:00:47.000,9264148,696,
10297111,send confirmation receipt_signed2,2014-05-12 07:00:47.500,9264148,690,collateral events(send confirmation receipt)
10297111,send confirmation receipt_signed1,2014-05-12 07:00:47.700,9264148,696,collateral events(send confirmation receipt)
10297111,start WABOprocedure,2014-05-12 07:00:48.000,9264148,697,
10297111,send confirmation receipt_signed2,2014-05-12 07:00:48.400,9264148,696,collateral events(send confirmation receipt)
10297111,send confirmation receipt_signed1,2014-05-12 07:00:48.600,9264148,697,collateral events(send confirmation receipt)
10297111,send confirmation receipt_signed2,2014-05-12 07:00:49.100,9264148,697,collateral events(send confirmation receipt)
10297111,article 34  WABO applies,2014-05-19 07:00:08.000,560872,704,
10297111,send confirmation receipt_signed1,2014-05-19 07:00:08.400,560872,704,collateral events(send confirmation receipt)
10297111,ask stakeholders views,2014-05-19 07:00:09.000,560872,706,
10297111,send confirmation receipt_signed2,2014-05-19 07:00:09.000,560872,704,collateral events(send confirmation receipt)
10297111,send confirmation receipt_signed1,2014-05-19 07:00:09.800,560872,706,collateral events(send confirmation receipt)
10297111,by law,2014-05-19 07:00:10.000,560872,709,
10297111,send confirmation receipt_signed2,2014-05-19 07:00:10.400,560872,706,collateral events(send confirmation receipt)
10297111,send confirmation receipt_signed1,2014-05-19 07:00:10.700,560872,709,collateral events(send confirmation receipt)
10297111,coordination of application,2014-05-19 07:00:11.000,560872,708,
10297111,send confirmation receipt_signed2,2014-05-19 07:00:11.000,560872,709,collateral events(send confirmation receipt)
10297111,send confirmation receipt_signed1,2014-05-19 07:00:11.500,560872,708,collateral events(send confirmation receipt)
10297111,create subcases content,2014-05-19 07:00:12.000,560872,702,
10297111,send confirmation receipt_signed2,2014-05-19 07:00:12.200,560872,708,collateral events(send confirmation receipt)
10297111,send confirmation receipt_signed1,2014-05-19 07:00:12.500,560872,702,collateral events(send confirmation receipt)
10297111,creating cover letter decision,2014-05-19 07:00:13.000,560872,713,
10297111,send confirmation receipt_signed2,2014-05-19 07:00:13.500,560872,702,collateral events(send confirmation receipt)
10297111,send confirmation receipt_signed1,2014-05-19 07:00:13.500,560872,713,collateral events(send confirmation receipt)
10297111,send confirmation receipt_signed2,2014-05-19 07:00:13.800,560872,713,collateral events(send confirmation receipt)
10297111,creating environmental permit decision,2014-05-19 07:00:14.000,560872,722,
10297111,send confirmation receipt_signed1,2014-05-19 07:00:14.900,560872,722,collateral events(send confirmation receipt)
10297111,decision date prior to decision,2014-05-19 07:00:15.000,560872,710,
10297111,send confirmation receipt_signed2,2014-05-19 07:00:15.900,560872,722,collateral events(send confirmation receipt)
10297111,enter senddate decision,2014-05-19 07:00:16.000,560872,721,
10297111,send confirmation receipt_signed1,2014-05-19 07:00:16.000,560872,710,collateral events(send confirmation receipt)
10297111,send confirmation receipt_signed2,2014-05-19 07:00:16.100,560872,710,collateral events(send confirmation receipt)
10297111,send confirmation receipt_signed1,2014-05-19 07:00:16.100,560872,721,collateral events(send confirmation receipt)
10297111,send confirmation receipt_signed2,2014-05-19 07:00:16.700,560872,721,collateral events(send confirmation receipt)
10297111,enter senddate decision environmental permit,2014-05-19 07:00:17.000,560872,723,
10297111,send confirmation receipt_signed1,2014-05-19 07:00:17.500,560872,723,collateral events(send confirmation receipt)
10297111,send confirmation receipt_signed2,2014-05-19 07:00:17.700,560872,723,collateral events(send confirmation receipt)
10297111,generating decision environmental permit,2014-05-19 07:00:18.000,560872,715,
10297111,send confirmation receipt_signed1,2014-05-19 07:00:18.400,560872,715,collateral events(send confirmation receipt)
10297111,grounds for refusal,2014-05-19 07:00:19.000,560872,705,
10297111,send confirmation receipt_signed2,2014-05-19 07:00:19.400,560872,715,collateral events(send confirmation receipt)
10297111,phase advice known,2014-05-19 07:00:20.000,560872,720,
10297111,send confirmation receipt_signed1,2014-05-19 07:00:20.000,560872,705,collateral events(send confirmation receipt)
10297111,send confirmation receipt_signed1,2014-05-19 07:00:20.100,560872,720,collateral events(send confirmation receipt)
10297111,send confirmation receipt_signed2,2014-05-19 07:00:20.800,560872,705,collateral events(send confirmation receipt)
10297111,phase application receptive,2014-05-19 07:00:21.000,560872,718,
10297111,send confirmation receipt_signed2,2014-05-19 07:00:21.100,560872,720,collateral events(send confirmation receipt)
10297111,send confirmation receipt_signed1,2014-05-19 07:00:21.300,560872,718,collateral events(send confirmation receipt)
10297111,phase decision ready,2014-05-19 07:00:22.000,560872,716,
10297111,send confirmation receipt_signed2,2014-05-19 07:00:22.000,560872,718,collateral events(send confirmation receipt)
10297111,send confirmation receipt_signed1,2014-05-19 07:00:22.900,560872,716,collateral events(send confirmation receipt)
10297111,phase decision sent,2014-05-19 07:00:23.000,560872,719,
10297111,send confirmation receipt_signed2,2014-05-19 07:00:23.000,560872,716,collateral events(send confirmation receipt)
10297111,send confirmation receipt_signed1,2014-05-19 07:00:23.900,560872,719,collateral events(send confirmation receipt)
10297111,phase decision taken,2014-05-19 07:00:24.000,560872,717,
10297111,send confirmation receipt_signed2,2014-05-19 07:00:24.300,560872,719,collateral events(send confirmation receipt)
10297111,send confirmation receipt_signed1,2014-05-19 07:00:24.400,560872,717,collateral events(send confirmation receipt)
10297111,send confirmation receipt_signed2,2014-05-19 07:00:24.500,560872,717,collateral events(send confirmation receipt)
10297111,procedure change,2014-05-19 07:00:25.000,560872,703,
10297111,send confirmation receipt_signed1,2014-05-19 07:00:25.600,560872,703,collateral events(send confirmation receipt)
10297111,send confirmation receipt_signed2,2014-05-19 07:00:25.800,560872,703,collateral events(send confirmation receipt)
10297111,procedure change,2014-05-19 07:00:26.000,560872,714,
10297111,send confirmation receipt_signed1,2014-05-19 07:00:26.200,560872,714,collateral events(send confirmation receipt)
10297111,send confirmation receipt_signed2,2014-05-19 07:00:26.400,560872,714,collateral events(send confirmation receipt)
10297111,register objection and appeal periods,2014-05-19 07:00:27.000,560872,712,
10297111,send confirmation receipt_signed1,2014-05-19 07:00:27.400,560872,712,collateral events(send confirmation receipt)
10297111,send confirmation receipt_signed2,2014-05-19 07:00:27.700,560872,712,collateral events(send confirmation receipt)
10297111,request complete,2014-05-19 07:00:28.000,560872,700,
10297111,send confirmation receipt_signed1,2014-05-19 07:00:28.200,560872,700,collateral events(send confirmation receipt)
10297111,send confirmation receipt_signed2,2014-05-19 07:00:28.300,560872,700,collateral events(send confirmation receipt)
10297111,send letter in progress,2014-05-19 07:00:29.000,560872,701,
10297111,send confirmation receipt_signed1,2014-05-19 07:00:29.700,560872,701,collateral events(send confirmation receipt)
10297111,send confirmation receipt_signed2,2014-05-19 07:00:29.700,560872,701,collateral events(send confirmation receipt)
10297111,set decision status,2014-05-19 07:00:30.000,560872,724,
10297111,send confirmation receipt_signed1,2014-05-19 07:00:30.400,560872,724,collateral events(send confirmation receipt)
10297111,submit decision,2014-05-19 07:00:31.000,560872,711,
10297111,send confirmation receipt_signed2,2014-05-19 07:00:31.400,560872,724,collateral events(send confirmation receipt)
10297111,send confirmation receipt_signed1,2014-05-19 07:00:31.800,560872,711,collateral events(send confirmation receipt)
10297111,suspension ground applicable,2014-05-19 07:00:32.000,560872,707,
10297111,send confirmation receipt_signed2,2014-05-19 07:00:32.300,560872,711,collateral events(send confirmation receipt)
10297111,send confirmation receipt_signed1,2014-05-19 07:00:32.400,560872,707,collateral events(send confirmation receipt)
10297111,send confirmation receipt_signed2,2014-05-19 07:00:32.800,560872,707,collateral events(send confirmation receipt)
10297111,transcript decision environmental permit to stakeholders,2014-05-19 07:00:33.000,560872,725,
10297111,send confirmation receipt_signed1,2014-05-19 07:00:33.900,560872,725,collateral events(send confirmation receipt)
10297111,send confirmation receipt_signed2,2014-05-19 07:00:34.000,560872,725,collateral events(send confirmation receipt)
10297111,record date of decision environmental permit,2014-05-20 07:00:59.000,560872,726,
10297111,send confirmation receipt_signed1,2014-05-20 07:00:59.500,560872,726,collateral events(send confirmation receipt)
10297111,send confirmation receipt_signed2,2014-05-20 07:00:59.600,560872,726,collateral events(send confirmation receipt)
10297111,set decision phase decision permitting decided,2014-05-20 07:01:00.000,560872,727,
10297111,send confirmation receipt_signed1,2014-05-20 07:01:00.400,560872,727,collateral events(send confirmation receipt)
10297111,send confirmation receipt_signed2,2014-05-20 07:01:01.100,560872,727,collateral events(send confirmation receipt)
10297111,enter senddate decision environmental permit,2014-05-26 07:00:25.000,560872,729,
10297111,send confirmation receipt_signed1,2014-05-26 07:00:25.300,560872,729,collateral events(send confirmation receipt)
10297111,send confirmation receipt_signed2,2014-05-26 07:00:25.700,560872,729,collateral events(send confirmation receipt)
10297111,start decision phase decision permitting sent,2014-05-26 07:00:26.000,560872,728,
10297111,send confirmation receipt_signed1,2014-05-26 07:00:26.800,560872,728,collateral events(send confirmation receipt)
10297111,send confirmation receipt_signed2,2014-05-26 07:00:27.500,560872,728,collateral events(send confirmation receipt)
10297111,register deadline,2014-07-10 07:00:10.000,560872,730,
10297111,send confirmation receipt_signed1,2014-07-10 07:00:10.700,560872,730,collateral events(send confirmation receipt)
10297111,send confirmation receipt_signed2,2014-07-10 07:00:10.900,560872,730,collateral events(send confirmation receipt)
10297111,set phase: phase permitting irrevocable,2014-07-10 07:00:11.000,560872,731,
10297111,send confirmation receipt_signed1,2014-07-10 07:00:11.700,560872,731,collateral events(send confirmation receipt)
10297111,send confirmation receipt_signed2,2014-07-10 07:00:12.600,560872,731,collateral events(send confirmation receipt)
10297111,close case,2014-07-31 07:00:10.000,560872,733,
10297111,send confirmation receipt_signed1,2014-07-31 07:00:10.100,560872,733,collateral events(send confirmation receipt)
10297111,send confirmation receipt_signed2,2014-07-31 07:00:10.900,560872,733,collateral events(send confirmation receipt)
10297111,objection lodged against decision,2014-07-31 07:00:11.000,560872,732,
10297111,send confirmation receipt_signed1,2014-07-31 07:00:11.400,560872,732,collateral events(send confirmation receipt)
10297111,send confirmation receipt_signed2,2014-07-31 07:00:11.600,560872,732,collateral events(send confirmation receipt)
10297111,phase archived case,2014-07-31 07:00:12.000,560872,736,
10297111,send confirmation receipt_signed1,2014-07-31 07:00:12.500,560872,736,collateral events(send confirmation receipt)
10297111,phase case handled,2014-07-31 07:00:13.000,560872,734,
10297111,send confirmation receipt_signed2,2014-07-31 07:00:13.000,560872,736,collateral events(send confirmation receipt)
10297111,send confirmation receipt_signed1,2014-07-31 07:00:13.300,560872,734,collateral events(send confirmation receipt)
10297111,phase decision irrevocable,2014-07-31 07:00:14.000,560872,735,
10297111,send confirmation receipt_signed2,2014-07-31 07:00:14.100,560872,734,collateral events(send confirmation receipt)
10297111,send confirmation receipt_signed1,2014-07-31 07:00:14.100,560872,735,collateral events(send confirmation receipt)
10297111,send confirmation receipt_signed2,2014-07-31 07:00:14.700,560872,735,collateral events(send confirmation receipt)
10297111,read publication date field,2014-07-31 07:00:15.000,560872,737,
10297111,send confirmation receipt_signed1,2014-07-31 07:00:15.200,560872,737,collateral events(send confirmation receipt)
10297111,send confirmation receipt_signed2,2014-07-31 07:00:15.800,560872,737,collateral events(send confirmation receipt)
10297111,read publication date field,2014-07-31 07:00:16.000,560872,738,
10297111,send confirmation receipt_signed1,2014-07-31 07:00:16.700,560872,738,collateral events(send confirmation receipt)
10297111,stop all running subcases 2b,2014-07-31 07:00:17.000,560872,739,
10297111,send confirmation receipt_signed1,2014-07-31 07:00:17.300,560872,739,collateral events(send confirmation receipt)
10297111,send confirmation receipt_signed2,2014-07-31 07:00:17.400,560872,738,collateral events(send confirmation receipt)
10297111,send confirmation receipt_signed2,2014-07-31 07:00:18.000,560872,739,collateral events(send confirmation receipt)
10333518,register submission date request,2014-05-12 07:00:49.000,9264148,740,
10333518,send confirmation receipt_signed1,2014-05-12 07:00:49.000,9264148,740,collateral events(send confirmation receipt)
10333518,send confirmation receipt_signed2,2014-05-12 07:00:49.600,9264148,740,collateral events(send confirmation receipt)
10333518,OLO messaging active,2014-05-15 07:01:16.000,9264148,741,
10333518,send confirmation receipt_signed1,2014-05-15 07:01:16.400,9264148,741,collateral events(send confirmation receipt)
10333518,create procedure confirmation,2014-05-15 07:01:17.000,9264148,745,
10333518,send confirmation receipt_signed2,2014-05-15 07:01:17.000,9264148,741,collateral events(send confirmation receipt)
10333518,send confirmation receipt_signed1,2014-05-15 07:01:17.400,9264148,745,collateral events(send confirmation receipt)
10333518,create publication document,2014-05-15 07:01:18.000,9264148,748,
10333518,send confirmation receipt_signed2,2014-05-15 07:01:18.400,9264148,745,collateral events(send confirmation receipt)
10333518,send confirmation receipt_signed1,2014-05-15 07:01:18.600,9264148,748,collateral events(send confirmation receipt)
10333518,send confirmation receipt_signed2,2014-05-15 07:01:18.900,9264148,748,collateral events(send confirmation receipt)
10333518,create subcases completeness,2014-05-15 07:01:19.000,9264148,747,
10333518,send confirmation receipt_signed1,2014-05-15 07:01:19.900,9264148,747,collateral events(send confirmation receipt)
10333518,forward to the competent authority,2014-05-15 07:01:20.000,9264148,743,
10333518,send confirmation receipt_signed2,2014-05-15 07:01:20.000,9264148,747,collateral events(send confirmation receipt)
10333518,send confirmation receipt_signed1,2014-05-15 07:01:20.600,9264148,743,collateral events(send confirmation receipt)
10333518,phase application received,2014-05-15 07:01:21.000,9264148,752,
10333518,send confirmation receipt_signed2,2014-05-15 07:01:21.200,9264148,743,collateral events(send confirmation receipt)
10333518,send confirmation receipt_signed1,2014-05-15 07:01:21.300,9264148,752,collateral events(send confirmation receipt)
10333518,send confirmation receipt_signed2,2014-05-15 07:01:21.600,9264148,752,collateral events(send confirmation receipt)
10333518,publish,2014-05-15 07:01:22.000,9264148,746,
10333518,send confirmation receipt_signed1,2014-05-15 07:01:22.800,9264148,746,collateral events(send confirmation receipt)
10333518,registration date publication,2014-05-15 07:01:23.000,9264148,749,
10333518,send confirmation receipt_signed1,2014-05-15 07:01:23.000,9264148,749,collateral events(send confirmation receipt)
10333518,send confirmation receipt_signed2,2014-05-15 07:01:23.200,9264148,746,collateral events(send confirmation receipt)
10333518,send confirmation receipt_signed2,2014-05-15 07:01:23.300,9264148,749,collateral events(send confirmation receipt)
10333518,regular procedure without MER,2014-05-15 07:01:24.000,9264148,744,
10333518,send confirmation receipt_signed1,2014-05-15 07:01:24.900,9264148,744,collateral events(send confirmation receipt)
10333518,send confirmation receipt,2014-05-15 07:01:25.000,9264148,742,
10333518,send confirmation receipt_signed1,2014-05-15 07:01:25.100,9264148,742,collateral events(send confirmation receipt)
10333518,send confirmation receipt_signed2,2014-05-15 07:01:25.400,9264148,742,collateral events(send confirmation receipt)
10333518,send confirmation receipt_signed2,2014-05-15 07:01:25.700,9264148,744,collateral events(send confirmation receipt)
10333518,send confirmation receipt,2014-05-15 07:01:26.000,9264148,751,
10333518,send confirmation receipt_signed1,2014-05-15 07:01:26.200,9264148,751,collateral events(send confirmation receipt)
10333518,send confirmation receipt_signed2,2014-05-15 07:01:26.500,9264148,751,collateral events(send confirmation receipt)
10333518,start WABOprocedure,2014-05-15 07:01:27.000,9264148,750,
10333518,send confirmation receipt_signed1,2014-05-15 07:01:27.900,9264148,750,collateral events(send confirmation receipt)
10333518,send confirmation receipt_signed2,2014-05-15 07:01:28.600,9264148,750,collateral events(send confirmation receipt)
10333518,article 34  WABO applies,2014-06-25 07:00:08.000,2670601,761,
10333518,send confirmation receipt_signed1,2014-06-25 07:00:08.200,2670601,761,collateral events(send confirmation receipt)
10333518,send confirmation receipt_signed2,2014-06-25 07:00:08.600,2670601,761,collateral events(send confirmation receipt)
10333518,ask stakeholders views,2014-06-25 07:00:09.000,2670601,763,
10333518,send confirmation receipt_signed1,2014-06-25 07:00:09.500,2670601,763,collateral events(send confirmation receipt)
10333518,by law,2014-06-25 07:00:10.000,2670601,755,
10333518,send confirmation receipt_signed2,2014-06-25 07:00:10.000,2670601,763,collateral events(send confirmation receipt)
10333518,send confirmation receipt_signed1,2014-06-25 07:00:10.600,2670601,755,collateral events(send confirmation receipt)
10333518,coordination of application,2014-06-25 07:00:11.000,2670601,754,
10333518,send confirmation receipt_signed1,2014-06-25 07:00:11.300,2670601,754,collateral events(send confirmation receipt)
10333518,send confirmation receipt_signed2,2014-06-25 07:00:11.400,2670601,754,collateral events(send confirmation receipt)
10333518,send confirmation receipt_signed2,2014-06-25 07:00:11.500,2670601,755,collateral events(send confirmation receipt)
10333518,create subcases content,2014-06-25 07:00:12.000,2670601,759,
10333518,send confirmation receipt_signed1,2014-06-25 07:00:12.300,2670601,759,collateral events(send confirmation receipt)
10333518,send confirmation receipt_signed2,2014-06-25 07:00:12.900,2670601,759,collateral events(send confirmation receipt)
10333518,creating environmental permit decision,2014-06-25 07:00:13.000,2670601,767,
10333518,send confirmation receipt_signed1,2014-06-25 07:00:13.300,2670601,767,collateral events(send confirmation receipt)
10333518,send confirmation receipt_signed2,2014-06-25 07:00:13.900,2670601,767,collateral events(send confirmation receipt)
10333518,decision date prior to decision,2014-06-25 07:00:14.000,2670601,756,
10333518,send confirmation receipt_signed1,2014-06-25 07:00:14.100,2670601,756,collateral events(send confirmation receipt)
10333518,send confirmation receipt_signed2,2014-06-25 07:00:14.800,2670601,756,collateral events(send confirmation receipt)
10333518,grounds for refusal,2014-06-25 07:00:15.000,2670601,762,
10333518,phase advice known,2014-06-25 07:00:16.000,2670601,768,
10333518,send confirmation receipt_signed1,2014-06-25 07:00:16.000,2670601,762,collateral events(send confirmation receipt)
10333518,send confirmation receipt_signed2,2014-06-25 07:00:16.200,2670601,762,collateral events(send confirmation receipt)
10333518,send confirmation receipt_signed1,2014-06-25 07:00:16.200,2670601,768,collateral events(send confirmation receipt)
